u1,u2
1168,4014
1941,4160
3119,3293
1226,3119
631,4033
631,3820
631,663
324,631
631,2879
631,2481
631,3097
631,858
631,744
125,631
631,2880
631,3953
631,2563
631,3009
631,3897
631,3733
631,2420
631,883
631,3532
631,3348
631,3204
631,3195
631,3145
631,2911
631,2818
631,1887
631,1862
631,1648
631,1626
631,1265
631,4301
631,4362
631,2518
631,1026
631,4004
228,631
631,4484
631,1401
631,3864
631,2848
17,631
623,1834
136,2049
136,696
136,2550
136,4403
136,2903
136,3009
136,2930
194,1198
194,1026
194,1430
194,4143
194,3931
194,3395
194,4501
194,3133
194,3105
194,733
194,4403
194,2268
194,1413
194,3200
194,2033
194,852
194,1880
194,734
2794,2829
2829,4383
2225,2453
1427,2225
1799,2225
2225,2906
503,2225
2225,4280
2225,3487
995,2225
781,2225
1445,2225
2420,4094
4094,4275
1127,4094
807,4094
1795,4094
852,4094
381,4094
73,4094
2411,4094
2155,4094
2647,4094
872,3753
1146,3753
922,2215
1989,2215
680,2215
2215,3010
583,2215
352,2215
2215,2880
2215,2563
2215,4403
1154,2215
1026,2215
1849,2215
2215,3968
1522,2215
2215,3244
684,3708
1287,3542
1017,1287
570,1287
513,1102
1102,2420
1102,1777
1102,3469
698,1102
1102,1768
3361,4241
321,4241
3278,4241
4022,4241
2058,4241
570,4241
4241,4365
3832,4241
3889,4241
2251,3423
3423,3439
129,3293
3293,3738
227,3293
1749,3293
2522,3293
2420,3293
1866,3293
101,3293
1919,3293
3293,3926
883,3361
883,2045
883,4247
865,883
883,2290
883,2896
883,1236
883,3195
883,2563
883,3145
883,4083
883,2880
883,1200
883,4185
883,1768
691,883
883,1265
883,4284
883,2911
883,1026
883,3588
883,1169
883,4037
883,3926
852,3458
852,1664
852,3971
852,2420
852,3013
381,852
852,3127
852,3883
852,2798
852,4004
93,852
852,3291
1749,4151
204,4151
2420,4151
4151,4532
3228,4151
2047,4151
1342,4151
1483,4151
400,1849
18,1382
18,1471
18,3276
18,520
18,3542
18,4179
18,1982
18,4332
18,933
18,1765
18,3210
18,1694
18,3555
18,2481
18,38
18,3600
18,1788
18,2705
18,1737
18,1026
18,1652
18,3145
18,201
18,2336
18,1169
18,2950
18,1802
275,1252
1252,3796
1252,2793
1252,3954
1252,3030
1252,3810
1252,1353
1802,2080
2080,4037
42,2080
1169,2080
2080,3326
1265,2080
2,2080
2080,3693
1026,2080
1198,2080
2080,2518
1124,2080
2080,4546
239,2080
2080,3532
795,2080
2080,4391
1728,2080
2080,2565
333,2080
853,2080
1880,2080
73,2080
2080,3482
2080,3105
2080,3059
2080,3971
2080,3395
2080,3014
2080,3262
2080,4143
1697,2080
2080,3831
3948,4208
1258,1263
1258,4143
1258,3995
1258,2671
1258,1382
1258,2212
1258,4200
1258,1461
959,1258
468,1258
1258,3931
1258,2705
691,1258
943,1258
1258,3105
479,3619
479,2176
479,3625
479,758
479,3070
479,3210
479,4116
479,884
479,3897
479,2879
479,4362
479,2897
479,2066
479,1026
479,4348
289,479
479,1168
1582,4451
949,4451
959,1242
72,1242
1242,1247
215,2148
215,3693
215,4403
215,2340
215,4532
215,3262
215,2053
215,1403
215,3652
215,1530
215,1990
215,4037
1697,2242
289,1844
289,3179
289,3070
289,3246
289,2659
441,1697
441,3798
441,698
441,3279
441,4062
441,1788
441,3832
387,441
441,2974
441,881
441,1722
278,441
441,4288
441,1831
281,694
694,1000
694,4547
694,4516
694,892
691,694
694,2149
694,1276
962,1902
1492,4282
925,4282
1403,4282
3871,4282
2283,4282
2166,4282
986,2790
935,1749
761,935
935,1316
161,935
935,2059
935,1934
935,4288
93,935
842,935
1847,4463
207,1847
695,1847
1847,3701
1847,2909
1169,1847
1201,2026
2026,2483
2026,3691
2026,3164
1737,2026
933,2026
1232,2026
2026,3437
222,2026
1079,4000
1079,4518
142,1079
1079,4185
1079,2759
1079,3065
864,1079
1079,2081
1079,3760
1079,3152
1079,2426
1079,1159
1079,2474
1079,1846
1079,3702
897,1079
1079,2980
1079,1764
1079,3832
672,1079
1079,1266
1011,1079
1079,4038
1079,1902
184,1079
138,1079
2764,4532
2764,3931
2764,3693
202,2764
2764,3975
2705,2764
2764,4367
1200,2764
2764,3457
2764,4332
1982,2764
2499,2764
2764,3105
2193,2764
42,2764
2764,4037
1992,3471
1992,2565
1992,2481
340,1992
672,1992
1198,1992
1992,3210
1026,1992
382,1992
1169,1992
1054,2635
2263,2387
271,2636
271,1160
2545,4140
3787,4140
872,3754
872,3211
872,4143
872,1880
872,3931
872,3806
872,3166
872,2277
872,2103
381,872
101,872
872,4516
872,3971
872,3139
872,3320
2,872
872,2705
872,1149
872,3105
872,4405
872,2516
129,468
468,3173
468,2805
460,468
468,1600
10,468
468,1891
468,1198
468,3907
468,1401
468,3272
468,3463
468,1247
2793,4172
1413,4172
609,3944
1056,4364
1896,4364
376,4364
2848,4364
3996,4364
267,2438
267,3355
267,2911
267,3537
267,3329
267,2910
1318,3036
3036,3842
599,3036
1096,3036
1033,3036
969,4106
969,3452
695,969
969,3649
969,3170
969,4238
969,3219
969,2744
969,2310
969,970
604,969
969,1951
969,1477
969,3543
969,1648
969,1399
938,969
381,969
1234,4367
520,1234
1234,2499
1234,4116
1234,4332
1234,1934
1234,1694
1234,1316
1234,3467
1234,2960
1234,3660
1234,1982
857,1234
1234,1558
1234,2834
1844,2165
1844,2631
1844,3240
1149,1844
1697,1844
1844,1934
1908,4251
3376,4251
2023,4251
1576,3448
1539,3448
3395,3448
3391,3448
3448,3484
758,3567
442,3567
3567,4443
2631,3334
2148,2631
2631,3154
2631,4532
2631,4131
589,2631
272,2631
2631,4181
2233,2631
1124,2631
2193,2631
2631,2747
2005,2631
2631,3995
1226,2631
1858,2631
2483,2631
619,2631
860,3152
860,3319
1085,2170
1048,2170
316,2170
2170,2194
2910,4051
2910,4171
2544,2910
2910,3484
2314,4447
1413,2314
2314,3899
34,2314
2314,3600
158,2314
2056,2890
1998,2150
370,2150
2066,2150
551,2411
73,2411
2411,3395
2411,2950
798,2411
73,1168
73,547
73,3220
73,696
73,820
73,2233
73,3009
1858,2793
2174,3705
1216,2174
809,2174
2176,3204
2616,3204
1570,3204
3204,3575
2137,3204
132,3204
1065,3204
3204,4362
1026,3204
1736,3204
539,4559
1490,4559
2507,4559
1401,4559
2077,4559
4547,4559
2974,4559
358,4559
842,4559
878,4093
1749,4093
882,4093
2313,4093
3089,4093
3107,4093
2,4093
2027,4093
178,4093
3815,4093
4093,4382
4093,4349
4093,4149
2554,3533
2274,3533
2452,3533
3533,3799
1636,3533
1444,3533
2013,3533
2785,3533
972,3533
65,3533
2691,3533
3174,3533
2833,3533
557,3533
102,3533
3533,3649
2145,3533
642,3533
2066,3533
2963,3533
1764,3533
109,3533
1069,3533
438,3533
3995,4443
3894,3995
981,3995
1571,2508
2508,3002
1201,2508
2508,3441
2508,3906
1606,2508
776,2508
1169,2508
3337,3430
551,3430
856,3112
856,1528
856,3258
856,2890
856,4463
856,3276
856,1331
856,2193
1849,3796
1979,2279
1979,3126
1979,3890
1979,2436
1979,4256
934,1979
1979,3689
1119,1979
270,1979
1899,1979
1979,4551
1979,2848
979,1979
17,1979
617,3926
1401,3926
202,3926
241,3926
1169,3926
1154,3926
1652,3926
1026,3926
3428,3926
1326,3926
2233,3926
2911,3926
2754,3926
2290,3926
3926,4037
3926,4463
3926,4402
2053,3926
744,3926
2408,3926
1649,3926
3926,4532
1336,3926
3627,3926
450,3926
1356,4518
994,1356
1309,1356
1198,3950
3419,3950
340,3950
1034,3950
1972,3532
1026,1972
1972,2890
658,1972
1124,1972
1972,3321
8,1972
1972,4362
1972,3634
1972,2478
1440,4507
1420,4507
3970,4507
1289,4507
1413,4507
2947,4507
942,4507
2645,3205
570,1915
570,3186
321,570
570,1697
570,2909
570,742
570,3531
570,1618
570,2346
570,3303
570,4484
570,3152
278,570
570,2058
570,3832
570,3355
570,814
570,2464
570,4343
570,4313
570,1091
570,3702
570,4501
570,4284
570,1214
640,2149
2149,4545
2149,4547
644,2336
644,1737
569,1266
1266,1423
672,1266
31,1266
518,1266
3,1266
1492,3013
1343,1492
1492,3194
1492,2613
1492,1829
1492,4365
1492,3038
1280,1492
1492,2166
1149,1200
1200,3513
1200,3145
1200,3994
1200,2570
1200,3792
1026,1200
101,1200
1200,2653
1169,1200
3281,4403
2420,4403
566,4403
4403,4532
1413,4403
2890,4403
791,4403
1768,4403
340,4403
933,4403
1026,4403
3968,4403
1169,4403
4037,4403
1522,4403
2771,4355
168,1066
958,1066
51,1066
281,2725
281,785
129,281
281,769
281,1000
281,2909
281,2839
281,3590
138,281
281,2705
281,2890
281,2899
281,968
281,4438
281,1485
281,2336
769,4207
769,2253
769,3802
1201,3238
1201,1336
1201,2513
1149,1201
482,1201
1201,2653
1169,1201
1201,4532
1181,2676
1181,2978
1181,2955
1181,3899
1181,2072
1181,1420
1181,3600
1181,2652
1181,2668
1181,4532
1181,2333
1618,3433
1618,2516
1618,2443
1618,3355
2781,3267
3267,4101
3267,4383
1824,3267
1682,2974
2974,3779
1452,2974
2690,2974
2974,3279
2974,3248
2877,2974
2974,4314
2974,2992
2974,3619
1745,2974
2974,3588
2974,3542
2974,3474
2974,4438
1026,2974
1033,2974
2974,3133
2974,3271
1035,2974
217,2974
2974,3463
842,2974
1207,2178
1207,2664
1169,1207
753,1207
1207,1382
1207,1793
1207,3392
1207,2690
1207,1749
1207,4049
1207,3873
1207,3613
1207,4420
1207,3357
1207,2342
187,1207
753,1880
1600,1880
1880,2183
1880,2066
779,1880
1696,1880
1880,2176
1880,4143
1880,3059
1880,4478
1880,2852
1880,3400
2,1880
1880,3120
734,1880
247,1413
2911,3466
334,3466
2909,3466
1655,3466
2373,3466
3458,3769
1605,3458
3013,3458
3458,4532
922,3458
2852,3458
842,3355
842,1035
569,842
842,1123
842,3276
842,4037
842,3013
842,2507
499,842
842,3210
842,1316
539,842
78,842
842,2890
842,4410
93,1423
93,2844
93,3701
93,3653
93,931
93,670
93,3291
2194,3621
1920,2194
1085,2194
863,2194
1368,2194
1764,2194
2194,4565
1413,1737
1737,1788
1124,1737
1737,3691
38,1737
1226,2545
1226,1423
1226,2414
1226,1995
1226,4181
2844,2996
2085,2844
1907,2844
1402,2844
1192,2844
2348,2844
982,2844
2239,2844
2844,3702
2844,4102
2844,3686
207,2844
2844,3701
670,2844
2844,3000
2844,4090
1906,1920
1828,1906
943,1906
1906,2971
3467,3513
1849,4532
1849,4487
1149,1849
1849,3840
1858,3355
1858,4434
1203,2873
744,2690
313,744
744,2543
744,3794
744,2290
744,1018
744,1461
744,3210
744,1149
744,1124
640,744
744,821
744,3702
744,1265
627,744
744,3009
744,1026
744,1401
744,1169
744,2616
3537,4532
2968,3537
1749,3737
178,3737
1413,3737
1653,4405
4405,4532
1768,4405
1665,4405
4288,4405
339,2518
2518,3894
2518,3210
2518,4362
2518,3588
1033,2518
2890,3867
3276,3867
2284,3867
1308,1652
38,1652
102,1652
1652,3513
1652,2705
627,1652
1534,1652
1135,1652
1652,3542
1169,1652
1130,1652
677,721
721,1128
721,1744
721,1279
721,1169
840,4446
840,1862
2545,2890
1650,2890
2420,2890
2890,3208
1872,2890
2890,4355
510,2890
1221,4426
2803,4426
2528,4426
2013,4426
706,4426
687,4426
3795,4426
447,4426
399,4426
3551,4426
1688,4426
3648,4426
1330,4426
3891,4426
1692,4426
792,4426
482,4426
979,4426
1122,1530
1530,1766
1149,1530
424,1530
1438,1530
1530,3851
884,1530
1530,2187
1530,2626
1169,1530
1053,1530
621,1413
621,3702
340,621
3263,3346
2440,3263
671,3263
2370,3263
3248,3263
2252,3263
1920,3263
1382,3263
3263,3803
2871,3263
1370,3263
3263,4040
2982,3263
3263,3669
347,3263
219,3263
520,3276
3276,4367
2754,3276
2873,3276
3276,4332
1401,3276
1982,3276
2499,3276
1934,3276
458,3276
2196,3871
3708,3871
595,3871
3871,4508
481,3871
3871,4227
2251,3871
3730,3871
1713,3871
161,3871
2283,3871
812,3871
3132,3838
1572,3838
3371,3838
3560,3838
2204,3838
2705,3838
929,3838
2950,3838
381,3775
381,3038
381,4532
381,3013
381,4497
381,1198
381,853
381,1244
381,3548
381,1306
381,711
381,3798
220,627
220,1169
957,4463
2290,4463
3550,4463
1413,4463
1868,4463
3418,4463
2522,4463
3210,4463
2336,4463
2911,4463
102,4463
3560,4463
38,4463
933,4463
1861,4463
3600,4463
1558,4463
2653,4463
2420,3342
1114,2420
2420,3733
2420,3093
288,2420
2420,3787
698,2420
1110,2420
2420,4160
1149,2420
2420,3469
2420,3931
2420,3240
1768,2420
1128,2420
2420,2932
2420,2911
340,2420
1401,2420
1861,2420
355,2420
754,2420
2420,4037
1214,2420
2420,3746
396,2420
931,1902
931,1310
931,2045
931,4508
931,3702
931,1280
931,2283
931,2261
812,931
3306,4164
1382,4164
2878,4164
458,4164
101,2165
101,260
101,1919
101,3738
101,2290
101,1471
101,2570
1902,3361
1902,3627
1902,1920
1292,1902
1462,1902
1902,4343
1902,3279
1833,1902
1902,2971
1902,2899
1722,1902
278,1902
1035,1902
981,2361
1508,2361
1703,3570
530,1703
1703,3627
536,1419
1026,1419
1419,4222
260,3859
260,2812
260,2601
260,1053
260,3942
140,260
260,3933
260,288
260,4180
260,2394
260,1719
260,2066
260,617
1697,3787
1697,2165
450,1697
1351,1697
192,1697
1697,3211
1697,1957
1149,1697
1697,3957
1697,4532
1697,3652
957,1697
1697,2565
1697,4037
1697,2211
1697,4360
9,1697
1697,3336
1697,3513
1697,3240
1697,2699
1697,2041
1697,3522
151,2683
1543,2683
2683,4110
2683,4511
1623,2683
1543,1623
1263,1749
933,1263
1263,2523
1263,2284
1263,1693
92,1263
1263,2554
903,1263
1263,2497
1263,1382
1263,1398
1263,3240
1263,4280
1149,2196
671,2196
2196,2930
1165,2196
234,2196
1765,2196
1401,2196
367,3013
367,1534
367,1375
367,509
2478,3968
1765,3968
2041,3968
5,3968
3968,4521
2448,3968
1861,3968
3968,4516
369,3968
672,4046
1244,3013
3013,4004
3013,4037
2166,3013
3618,4202
2712,3618
1392,3618
3618,4366
617,2005
589,4410
1868,4410
3208,4410
244,4410
1861,4410
2768,4410
37,4410
1169,4410
1757,4410
3077,4410
2166,4410
274,2278
274,4013
274,4427
564,3459
1382,2519
1382,2690
1382,3244
1382,2889
1382,4101
1382,1848
770,1382
1382,3931
1382,2705
968,1382
1382,1794
1382,3076
1382,4280
4013,4427
2278,4427
3221,4427
2871,4532
3220,4532
1168,4532
2852,4532
3565,4532
2336,4532
114,4532
1007,4532
1663,4532
3709,4532
4355,4532
1845,4532
4167,4532
2284,4532
4026,4532
2705,4532
3240,4532
1797,4532
4343,4532
3701,4532
1373,4532
198,4532
1605,4532
3166,4532
1787,4532
1862,4532
3323,4532
4354,4532
4037,4532
1615,4532
11,4532
923,4532
4369,4532
1839,4532
4143,4532
231,4532
2409,4532
4518,4532
2278,4013
4013,4351
1848,3244
321,458
458,4004
458,4316
1149,3244
776,3244
3244,4297
508,3244
933,3244
2889,3244
3077,3483
2932,3077
1833,3077
2234,3077
2889,4297
1110,2166
1110,4004
1110,3652
2166,2460
2166,2804
2166,3524
2166,4026
1876,2166
2166,3070
1190,2166
2166,3090
2166,4181
2166,2600
1470,2166
296,1247
1247,2060
1247,3586
1247,2427
1247,1829
1247,3832
1312,3652
1312,1862
1312,2934
1312,1655
936,1312
1312,3109
858,1312
340,1312
1312,4242
743,2339
280,743
743,975
743,1035
240,4297
811,4297
48,2667
48,2479
48,1550
48,1655
1993,3813
265,3813
3813,4402
3009,3813
2,3105
3105,4200
3105,3931
2316,3105
3105,3336
3105,4546
2705,3105
2421,3105
2660,3105
3059,3105
2319,3105
3105,3395
4288,4299
1984,4288
650,4288
1771,4288
3931,4288
2877,4288
3128,4288
2929,4288
858,4288
1149,4288
1768,4288
1522,4288
1934,4288
3897,4288
1861,4288
3323,4288
2911,4288
3442,4288
3502,4288
1797,4288
3356,4288
2895,4288
1522,3216
1522,3581
1522,3691
1522,2747
1522,2570
1236,1522
1522,3076
1472,3831
6,1472
1472,4271
1472,4052
1472,2336
1472,1683
1214,4037
2408,4037
1232,4037
3550,4037
1169,4037
2133,4037
759,4037
2911,4037
38,4037
1694,4037
1765,4037
2313,4037
3581,4037
1114,4037
957,4037
1369,2930
1749,2930
803,2930
1401,2930
647,2930
2481,2930
2930,3978
2477,2930
2930,3348
1078,2930
19,2930
1768,2930
970,2930
164,2930
2930,3210
2930,3228
2398,2930
2930,3009
1149,2671
2671,2925
2671,4181
355,3831
355,1241
355,3921
355,1693
355,1768
355,1744
776,3909
776,2036
776,3482
776,4103
776,3359
776,1198
460,776
776,3272
3272,3907
3272,3503
460,3272
1600,3272
774,3272
2658,3272
3010,4478
2871,3520
2871,3166
2871,3579
2780,2871
2871,2982
2871,3669
1206,3220
577,3220
2838,3220
2233,3220
3220,3249
3220,3439
3166,3220
1872,3220
3220,4022
2950,3220
2408,3220
2690,3093
1998,3093
1149,3093
1768,3093
3089,3093
1026,3093
1401,3093
341,1306
341,3826
341,1550
296,341
341,3454
341,2997
341,2219
341,2218
2010,3941
3073,3941
3461,3941
2426,3941
1955,3941
1551,3941
1225,3941
1144,3941
1401,2044
1401,2336
1401,2862
1401,4301
1265,1401
340,1401
1401,1938
643,1401
1401,3469
1026,1401
1401,1877
1401,2481
1401,4562
1124,1401
352,1401
633,1401
1401,3210
1401,3348
1401,3219
1401,3486
1401,2823
1401,1579
1401,3794
1401,1768
1401,3009
1401,4402
298,1401
1401,3089
1401,3133
1401,3007
1057,1401
1401,4446
1401,4263
1401,4326
1401,3014
1401,2690
1401,2670
1401,2616
1401,2976
1401,3754
1337,1401
2290,4360
2290,3130
172,2290
2290,3709
2290,3145
2290,2880
2290,3897
2290,2336
2290,3521
38,2290
1026,2290
2290,2747
1169,2290
1734,3006
1734,2320
1128,1734
1734,1836
1734,2848
1149,3831
1149,1318
1149,3321
1149,3334
1149,2651
1149,2240
1149,3341
557,1149
683,1149
1149,2538
1149,4162
1149,3703
1149,1666
1149,1821
1149,3210
1149,3115
1149,2007
79,1149
1149,1420
1149,3899
1149,2524
1149,4139
1149,3262
858,1149
1149,2682
340,1149
933,1149
1026,1149
1149,3600
1149,2653
1149,2165
1149,2821
1149,1169
1149,2578
1537,3831
221,1537
1537,2976
1537,2489
1537,4402
1537,2911
1537,2044
1537,1624
34,3303
34,2258
34,3751
34,643
34,492
34,1413
34,2790
34,3709
34,557
34,3409
34,138
80,2301
519,2570
1973,2570
2570,2927
818,2570
1024,2570
38,4360
38,1413
38,201
38,44
38,942
38,3943
38,3521
38,3210
38,2187
38,1788
38,102
38,1621
38,2284
38,1154
38,933
38,3600
38,1169
1744,3238
677,1744
1744,4125
1744,3003
1744,3161
1744,2858
1744,3210
1744,2597
1744,4011
1744,2720
1074,1744
1744,3143
88,1744
1744,2440
333,1744
1279,1744
1308,1744
1119,1744
298,1744
1572,1744
1744,3452
1744,2754
1744,2705
1128,1744
1744,3560
1744,3009
1744,4309
482,1744
1693,1744
1744,4551
1744,2848
979,1744
1744,2616
520,3089
2960,3089
3089,3457
1694,3089
2834,3089
857,3089
3089,4332
1982,3089
2499,3089
1934,3089
1404,4051
509,4051
4051,4417
3009,4051
4051,4349
4162,4270
2209,4162
2574,4162
2898,4162
2187,2495
2187,2898
2187,4239
2187,3521
758,1168
759,3802
42,759
1693,3154
1308,1693
1693,3003
1693,3452
333,1693
1693,2858
1693,2440
1128,1693
1693,1768
1279,1693
1693,3161
482,1693
1693,3210
1693,4309
1124,1693
1363,1693
1693,2705
903,1693
1693,2720
1572,1693
1101,1693
1693,2691
1693,4011
1693,4551
1693,2616
3597,4515
4515,4523
2915,4515
2030,4515
4052,4515
226,4515
933,2131
933,2553
933,1788
933,3542
933,1198
933,2004
933,4349
933,1232
222,933
3240,3468
3240,4262
3240,3787
1026,3240
698,3240
513,3240
1114,3240
3240,4263
3240,3581
2563,3240
1126,3240
3240,3348
1590,3240
734,3240
1124,3240
526,3240
1168,3240
313,3240
2336,3240
2766,3240
11,3240
2362,3931
3471,3931
1771,3931
3320,3931
3395,3931
1198,3931
3931,4149
3393,3931
2277,3931
3806,3931
2,3931
1538,3931
3154,4125
677,4125
1702,4125
88,4125
2705,4125
51,4125
166,4125
1128,4125
1926,4125
482,4125
3202,4125
586,4125
1308,4125
1074,4125
1606,2240
578,2240
1471,2240
2233,2240
155,2240
2240,3410
503,2906
503,1042
503,995
503,3391
503,4260
503,1445
503,3746
503,4280
2313,4360
1768,4360
3135,4360
3321,4360
1169,4360
1265,4360
774,2545
2545,3208
2545,4393
2545,3582
2545,3531
1682,3859
339,3859
817,3859
3591,3859
2275,3859
3859,4390
3127,3859
1212,3859
3859,4257
304,3859
2791,3859
3859,4506
3841,3859
1035,3859
3319,3859
1168,3859
762,4506
49,4506
865,4506
1304,4506
4275,4506
3127,4506
4365,4506
1719,3063
3063,4455
3063,3918
640,3063
3063,3419
2208,3063
118,4365
3521,4365
691,4365
3127,4365
1846,4365
4284,4365
1724,4365
1736,4365
1035,4365
3319,4365
2614,4365
1846,3575
336,1846
1846,4122
1308,1846
1846,3152
1846,3526
1846,3042
1846,4105
1846,2426
1846,3348
903,1846
1846,2734
1846,4313
1846,3632
643,1846
1658,1846
1846,3702
1846,3075
1846,2884
1846,2714
1292,1846
749,1846
1846,2913
792,1846
1846,2161
1846,2971
1846,3009
1846,2689
1846,2791
1846,2824
1846,2891
1846,2184
438,1846
1032,1846
184,1846
1846,3319
138,1846
1532,1624
475,1624
1624,4362
1624,3210
1624,1768
1212,3575
1212,4082
501,1212
488,1212
1212,2550
1212,3383
1212,2308
1212,2066
1212,3095
895,1212
1212,2347
1212,2321
742,1212
1130,1212
1212,4456
1212,3255
762,1212
1212,3808
1212,3127
1212,4284
1212,1736
1212,3873
138,1212
61,3841
2275,3841
3044,3841
138,3841
1803,2601
2601,4329
2288,2601
1559,2601
2601,4301
138,2601
238,2601
2601,2888
1550,2601
1304,2601
2601,3744
2601,3075
298,2601
1128,2601
2601,4265
1609,2601
1719,2601
2601,4284
2600,2601
2204,2601
2601,3902
2601,3513
2601,3210
2601,4231
2481,2601
2601,4229
903,2601
792,2601
125,2601
2601,3145
2601,4548
1284,2601
2601,4185
241,2601
2601,4429
627,2601
2601,3702
2601,3009
1026,2601
2601,4484
2184,2601
1745,2601
494,2601
1130,2601
184,2601
2601,3319
449,1168
1168,1310
1168,2045
1128,1168
834,1168
1168,3861
496,1168
269,1168
696,1168
1168,3834
1168,2880
228,1168
1168,2969
1168,3009
1168,3383
1168,3210
1168,2682
1168,1764
154,1168
1168,4362
1168,1995
1168,2308
1168,2267
1168,2128
1168,2078
1168,1988
1168,1887
1168,1169
490,1168
1168,3501
1035,1168
1168,3873
1052,1168
1168,4443
1168,4456
1168,3291
757,2903
158,757
757,975
757,2607
3210,3720
2045,3210
957,3210
1479,3210
3210,3794
2985,3210
382,3210
1473,3210
3210,3606
1757,3210
849,3210
3210,3328
3210,3413
2200,3210
3210,3286
3145,3210
2481,3210
3210,4542
3210,4404
3143,3210
970,3210
298,3210
1868,3210
2705,3210
1128,3210
1265,3210
44,3210
1732,3210
3009,3210
3210,4309
1026,3210
1135,3210
3210,4484
975,3210
1130,3210
719,3210
321,1736
1736,4185
762,1736
742,1736
1736,3686
1692,1736
1127,1736
718,1127
1127,2045
1127,2880
798,1127
1127,4362
1127,2066
1127,4484
1127,2998
1127,3575
404,1838
742,1838
903,1838
742,2791
241,2791
792,2791
1833,2791
234,2791
3414,3705
207,3705
800,3705
3261,3705
1760,3705
2333,3705
226,3705
2105,3705
3556,3705
2440,3705
3152,3705
1733,3705
1192,3705
12,3705
1951,3705
1525,3705
3126,3705
2539,3705
3705,4177
2139,3705
2096,3705
1831,3705
3000,3705
3705,4284
3492,3705
557,3705
979,3705
3233,3705
1128,3705
1732,3705
3705,4438
3686,3705
1891,3705
627,3705
1802,3705
138,3705
1803,3127
1682,3127
3127,4019
817,3127
895,3127
2333,3127
1308,3127
762,3127
3127,3794
1179,3127
1473,3127
3127,4105
2817,3127
1653,3127
903,3127
1399,3127
2474,3127
2136,3127
3127,3186
3094,3127
2741,3127
792,3127
1155,3127
2584,3127
1764,3127
482,3127
670,3127
1745,3127
334,3127
184,3127
3127,3319
138,3127
1557,3127
719,1026
1026,2616
922,1026
1026,1169
1026,2653
1026,4038
1026,1745
1026,1982
1026,4362
1026,3702
1026,1265
252,1026
1026,1128
1026,3426
1026,2336
1026,4284
1026,3469
1026,1236
1026,2817
1026,3428
1026,2911
1026,2481
1026,4562
328,1026
1026,1124
1026,2689
1026,3348
1026,2896
1026,3513
1026,2507
1026,2823
1026,3815
1026,3794
1026,3897
1026,3009
265,1026
780,1026
704,1026
1026,3532
340,1026
1026,3179
1026,1213
1026,4263
566,1026
1026,1355
1026,2543
1026,2565
1026,1887
313,1026
1026,3471
1026,3014
1026,2690
404,1026
1026,1650
1026,1716
1026,3754
2176,4004
4004,4033
2879,4004
3532,4004
2880,4004
1892,4004
3897,4004
4004,4181
3379,4004
977,4004
1407,4004
1403,4004
4004,4362
2066,4004
3243,4004
2058,4004
2325,4004
1157,4004
1142,2275
184,4000
184,4122
184,1047
184,1308
7,184
184,3917
184,3152
184,3103
184,3075
184,3009
184,643
184,1745
184,2884
184,4105
184,4444
184,2689
184,4231
184,1692
184,2733
184,208
184,2426
184,903
184,2734
184,792
184,4284
184,640
184,241
184,1658
184,2888
184,1719
184,3702
184,3319
138,184
865,2579
865,2099
865,3532
865,4362
865,1813
865,1794
865,2998
865,4203
1035,2339
1035,3625
1035,3097
280,1035
1035,2328
1035,1179
1035,1745
1035,1570
1035,2817
1035,3910
1035,1214
1031,3319
2972,3319
627,3319
2400,3319
1304,3319
3103,3319
1853,3319
1719,3319
3319,4185
3319,3521
1745,3319
1373,3319
3249,3319
3319,4314
1724,3319
3319,4389
3319,4011
2614,3319
1890,3319
1483,3319
1452,3319
138,3319
3355,3586
3586,3733
2249,3586
3361,4313
1920,4313
4313,4393
3480,4313
2464,4313
3152,4313
4313,4343
640,4313
3702,4313
3501,4313
1692,4313
241,4313
4284,4313
792,4313
278,4313
1833,4313
3832,4313
3575,4313
1130,4313
3483,4149
663,3483
3235,3483
2399,3483
2507,3483
639,3483
813,3483
2236,3483
1214,3483
2049,2328
269,2049
1645,2049
1528,2049
3453,4195
306,4195
2519,4263
2690,4263
1579,4263
3902,4263
1383,4263
658,4263
1337,4263
3348,4263
2117,4263
2932,3428
2041,3428
3428,3702
1580,2903
2553,2903
300,2903
1444,2903
1768,2903
2514,2903
2903,3115
2903,4011
1169,2903
3346,3994
1768,1859
1768,4203
1768,4041
1768,4209
1768,3009
340,1768
1768,4428
1768,4083
1768,2584
627,1768
1768,3587
357,1768
1768,2932
1768,2897
1128,1768
461,1768
1768,3288
349,1768
658,1768
28,1768
1768,2691
1757,1768
198,1768
1768,3860
1768,4190
878,1768
1319,1768
1768,3921
1768,4180
866,1768
1768,2720
1768,2571
1768,4435
1768,3660
1768,2520
903,1768
1236,1768
1105,1768
1768,3905
1768,4261
1617,1768
1768,2862
1768,1897
1768,1937
1568,1768
123,1768
633,1768
1525,1768
1768,2896
1768,2523
1768,4341
1768,3124
1192,1768
132,1768
1768,3265
1768,3919
1768,1778
1768,1835
1768,2200
1768,2678
1768,4052
1768,2563
704,1768
1768,3143
1394,1768
1768,4429
1768,3913
1673,1768
1768,3007
1768,1862
226,1768
1768,3233
1653,1768
1768,2687
1768,4196
1716,1768
1768,3904
1768,2494
1355,1768
1768,3911
1768,2069
1768,2976
1768,2045
231,1768
1768,3520
3575,3651
3265,3575
2991,3575
2579,3575
501,3575
61,3575
3575,4036
1047,3575
3575,4185
2689,3575
3249,3575
