from_group,to_group,from_poi,to_poi,gap_min,n_shared,jaccard,members
27168,19893,12517,4399,117,3,1.0,2314|3566|5370
27607,25828,13053,10406,191,2,1.0,2314|3566
28424,32761,14627,24867,116,2,1.0,2314|3566
28632,14544,15089,1597,36,2,0.5,2314|3566
28793,13544,15431,1296,227,2,1.0,2314|3566
28793,16382,15431,2320,124,2,1.0,2314|3566
31103,30358,20009,17858,91,2,1.0,2314|3566
31415,19155,20945,3923,15,2,1.0,2314|3566
31415,23101,20945,7439,66,2,1.0,2314|3566
32984,6264,25148,238,120,2,0.5,22|2314
33178,8179,25881,386,148,2,1.0,22|2314
33444,30611,26828,18496,43,2,1.0,2314|3566
34135,13832,29388,1378,25,2,0.5,22|2314
3828,5858,193,225,27,2,1.0,6859|7243
7400,3828,332,193,233,2,1.0,6859|7243
7400,17970,332,3190,126,2,1.0,6859|7243
17970,3828,3190,193,107,2,1.0,6859|7243
17970,5858,3190,225,134,2,1.0,6859|7243
19341,5546,4057,220,98,2,1.0,6859|7243
23393,7400,7674,332,171,2,1.0,6859|7243
23393,27406,7674,12800,115,2,1.0,6859|7243
27406,7400,12800,332,56,2,1.0,6859|7243
27406,17970,12800,3190,182,2,1.0,6859|7243
12624,12630,996,997,22,3,0.75,6007|7087|8764
1601,4126,91,206,31,2,1.0,1597|1915
1601,6386,91,257,119,2,1.0,1597|1915
3115,7332,174,332,71,2,1.0,1597|1915
3115,18352,174,3390,75,2,1.0,1597|1915
3379,3115,181,174,28,2,1.0,1597|1915
3379,4308,181,207,7,2,1.0,1597|1915
3379,7332,181,332,99,2,1.0,1597|1915
3379,18352,181,3390,103,2,1.0,1597|1915
3544,3115,184,174,37,2,1.0,1597|1915
3544,3379,184,181,9,2,1.0,1597|1915
3544,4308,184,207,16,2,1.0,1597|1915
3544,7332,184,332,108,2,1.0,1597|1915
3544,18352,184,3390,112,2,1.0,1597|1915
4126,6386,206,257,88,2,1.0,1597|1915
4308,3115,207,174,21,2,1.0,1597|1915
4308,7332,207,332,92,2,1.0,1597|1915
4308,18352,207,3390,96,2,1.0,1597|1915
4471,3115,209,174,64,2,1.0,1597|1915
4471,3379,209,181,36,2,1.0,1597|1915
4471,3544,209,184,27,2,1.0,1597|1915
4471,4308,209,207,43,2,1.0,1597|1915
4471,7332,209,332,135,2,1.0,1597|1915
4471,18352,209,3390,139,2,1.0,1597|1915
4794,5688,213,225,48,2,0.5,1597|1915
4794,6360,213,255,225,2,0.6667,1597|1915
4794,10746,213,552,232,2,0.6667,1597|1915
4794,10778,213,555,185,2,0.6667,1597|1915
4794,12730,213,1051,88,2,0.6667,1597|1915
5688,6360,225,255,177,2,0.6667,1597|1915
5688,10746,225,552,184,2,0.6667,1597|1915
5688,10778,225,555,137,2,0.6667,1597|1915
5688,12730,225,1051,40,2,0.6667,1597|1915
6360,10746,255,552,7,2,1.0,1597|1915
6360,17369,255,2872,151,2,1.0,1597|1915
6360,18260,255,3351,220,2,1.0,1597|1915
6386,4795,257,213,154,2,0.6667,1597|1915
7332,18352,332,3390,4,2,1.0,1597|1915
7333,15584,332,2025,49,2,1.0,1597|1915
10746,17369,552,2872,144,2,1.0,1597|1915
10746,18260,552,3351,213,2,1.0,1597|1915
10778,6360,555,255,40,2,1.0,1597|1915
10778,10746,555,552,47,2,1.0,1597|1915
10778,17369,555,2872,191,2,1.0,1597|1915
11262,1601,664,91,50,2,1.0,1597|1915
11262,4126,664,206,81,2,1.0,1597|1915
11262,6386,664,257,169,2,1.0,1597|1915
12730,6360,1051,255,137,2,1.0,1597|1915
12730,10746,1051,552,144,2,1.0,1597|1915
12730,10778,1051,555,97,2,1.0,1597|1915
17369,18260,2872,3351,69,2,1.0,1597|1915
18307,3115,3379,174,116,2,1.0,1597|1915
18307,3379,3379,181,88,2,1.0,1597|1915
18307,3544,3379,184,79,2,1.0,1597|1915
18307,4308,3379,207,95,2,1.0,1597|1915
18307,4471,3379,209,52,2,1.0,1597|1915
18307,7332,3379,332,187,2,1.0,1597|1915
18307,18352,3379,3390,191,2,1.0,1597|1915
19695,13309,4265,1213,65,2,1.0,1597|1915
19858,13944,4364,1426,117,2,1.0,1597|1915
2633,19454,98,4111,194,2,1.0,2835|11883
2633,27889,98,13520,236,2,1.0,2835|11883
2633,31964,98,22316,181,2,1.0,2835|11883
5669,16702,221,2517,128,2,1.0,2835|11883
6126,5669,225,221,61,2,1.0,2835|11883
6126,16702,225,2517,189,2,1.0,2835|11883
16702,4249,2517,206,119,2,1.0,2835|11883
19454,27889,4111,13520,42,2,1.0,2835|11883
31964,19454,22316,4111,13,2,1.0,2835|11883
31964,27889,22316,13520,55,2,1.0,2835|11883
35932,2633,38658,98,25,2,1.0,2835|11883
35932,19454,38658,4111,219,2,1.0,2835|11883
35932,31964,38658,22316,206,2,1.0,2835|11883
25507,5919,10224,225,33,2,0.6667,2861|12042
942,1296,62,78,26,2,1.0,24831|24832
942,11183,62,634,87,2,1.0,24831|24832
1296,11183,78,634,61,2,1.0,24831|24832
1403,942,81,62,11,2,1.0,24831|24832
1403,1296,81,78,37,2,1.0,24831|24832
1403,11183,81,634,98,2,1.0,24831|24832
2423,942,95,62,54,2,1.0,24831|24832
2423,1296,95,78,80,2,1.0,24831|24832
2423,1403,95,81,43,2,1.0,24831|24832
2423,11183,95,634,141,2,1.0,24831|24832
2423,32338,95,23449,35,2,1.0,24831|24832
3489,14272,181,1494,206,2,1.0,24831|24832
3650,3489,184,181,6,2,1.0,24831|24832
3650,14272,184,1494,212,2,1.0,24831|24832
3904,3489,193,181,55,2,1.0,24831|24832
3904,3650,193,184,49,2,1.0,24831|24832
3904,34736,193,31780,5,2,1.0,24831|24832
6131,3489,225,181,120,2,1.0,24831|24832
6131,3650,225,184,114,2,1.0,24831|24832
6131,3904,225,193,65,2,1.0,24831|24832
6131,34014,225,29030,34,2,1.0,24831|24832
6131,34736,225,31780,70,2,1.0,24831|24832
17033,942,2712,62,127,2,1.0,24831|24832
17033,1296,2712,78,153,2,1.0,24831|24832
17033,1403,2712,81,116,2,1.0,24831|24832
17033,2423,2712,95,73,2,1.0,24831|24832
17033,11183,2712,634,214,2,1.0,24831|24832
17033,32338,2712,23449,108,2,1.0,24831|24832
31562,942,21360,62,156,2,1.0,24831|24832
31562,1296,21360,78,182,2,1.0,24831|24832
31562,1403,21360,81,145,2,1.0,24831|24832
31562,2423,21360,95,102,2,1.0,24831|24832
31562,17033,21360,2712,29,2,1.0,24831|24832
31562,32338,21360,23449,137,2,1.0,24831|24832
32338,942,23449,62,19,2,1.0,24831|24832
32338,1296,23449,78,45,2,1.0,24831|24832
32338,1403,23449,81,8,2,1.0,24831|24832
32338,11183,23449,634,106,2,1.0,24831|24832
34014,3489,29030,181,86,2,1.0,24831|24832
34014,3650,29030,184,80,2,1.0,24831|24832
34014,3904,29030,193,31,2,1.0,24831|24832
34014,34736,29030,31780,36,2,1.0,24831|24832
34736,3489,31780,181,50,2,1.0,24831|24832
34736,3650,31780,184,44,2,1.0,24831|24832
943,1410,62,81,11,2,1.0,22318|28881
3917,6162,193,225,29,2,1.0,22318|28881
3917,10885,193,555,32,2,1.0,22318|28881
6162,10885,225,555,3,2,1.0,22318|28881
6345,943,251,62,170,2,1.0,22318|28881
6345,1410,251,81,181,2,1.0,22318|28881
3288,945,174,62,2,2,0.6667,13446|27419
3288,3657,174,184,1,3,1.0,13446|17427|27419
3288,3919,174,193,2,2,0.6667,13446|27419
3288,4579,174,209,1,3,1.0,13446|17427|27419
3288,7315,174,331,3,2,0.6667,13446|17427
3288,10886,174,555,1,2,0.6667,13446|27419
3288,35764,174,37565,2,2,0.6667,13446|27419
3497,945,181,62,2,2,0.6667,13446|27419
3497,3657,181,184,1,3,1.0,13446|17427|27419
3497,3919,181,193,2,2,0.6667,13446|27419
3497,4579,181,209,1,3,1.0,13446|17427|27419
3497,7315,181,331,3,2,0.6667,13446|17427
3497,10886,181,555,1,2,0.6667,13446|27419
3497,35764,181,37565,2,2,0.6667,13446|27419
3657,945,184,62,1,2,0.6667,13446|27419
3657,3919,184,193,1,2,0.6667,13446|27419
3657,7315,184,331,2,2,0.6667,13446|17427
3657,35764,184,37565,1,2,0.6667,13446|27419
4406,945,207,62,2,2,0.6667,13446|27419
4406,3657,207,184,1,3,1.0,13446|17427|27419
4406,3919,207,193,2,2,0.6667,13446|27419
4406,4579,207,209,1,3,1.0,13446|17427|27419
4406,7315,207,331,3,2,0.6667,13446|17427
4406,10886,207,555,1,2,0.6667,13446|27419
4406,35764,207,37565,2,2,0.6667,13446|27419
4579,945,209,62,1,2,0.6667,13446|27419
4579,3919,209,193,1,2,0.6667,13446|27419
4579,7315,209,331,2,2,0.6667,13446|17427
4579,35764,209,37565,1,2,0.6667,13446|27419
10886,945,555,62,1,2,1.0,13446|27419
10886,3919,555,193,1,2,1.0,13446|27419
10886,35764,555,37565,1,2,1.0,13446|27419
11793,3288,740,174,1,2,0.6667,13446|17427
11793,3497,740,181,1,2,0.6667,13446|17427
11793,3657,740,184,2,2,0.6667,13446|17427
11793,4406,740,207,1,2,0.6667,13446|17427
11793,4579,740,209,2,2,0.6667,13446|17427
11793,7315,740,331,4,2,1.0,13446|17427
15719,8578,2070,439,1,2,1.0,13446|17427
19651,8578,4240,439,1,2,1.0,13446|17427
21296,8578,5554,439,1,2,1.0,13446|17427
21778,8578,6004,439,1,2,1.0,13446|17427
22722,8578,6954,439,2,2,1.0,13446|17427
22722,15719,6954,2070,1,2,1.0,13446|17427
22722,19651,6954,4240,1,2,1.0,13446|17427
22722,21296,6954,5554,1,2,1.0,13446|17427
22722,21778,6954,6004,1,2,1.0,13446|17427
23803,8578,8128,439,2,2,1.0,13446|17427
23803,15719,8128,2070,1,2,1.0,13446|17427
23803,19651,8128,4240,1,2,1.0,13446|17427
23803,21296,8128,5554,1,2,1.0,13446|17427
23803,21778,8128,6004,1,2,1.0,13446|17427
25448,8578,10123,439,2,2,1.0,13446|17427
25448,15719,10123,2070,1,2,1.0,13446|17427
25448,19651,10123,4240,1,2,1.0,13446|17427
25448,21296,10123,5554,1,2,1.0,13446|17427
25448,21778,10123,6004,1,2,1.0,13446|17427
32047,8578,22510,439,2,2,1.0,13446|17427
32047,15719,22510,2070,1,2,1.0,13446|17427
32047,19651,22510,4240,1,2,1.0,13446|17427
32047,21296,22510,5554,1,2,1.0,13446|17427
32047,21778,22510,6004,1,2,1.0,13446|17427
1719,1608,92,91,8,2,1.0,1324|1920
1812,13777,95,1346,1,2,1.0,1107|1920
4819,25937,213,10552,92,2,0.5,1920|2270
7953,28259,362,14251,2,2,1.0,1234|1920
14215,1812,1488,95,9,2,1.0,1107|1920
14215,13777,1488,1346,10,2,1.0,1107|1920
14215,14873,1488,1720,4,2,1.0,1107|1920
14215,20923,1488,5242,8,2,1.0,1107|1920
14215,21127,1488,5411,1,2,1.0,1107|1920
14215,22539,1488,6713,6,2,1.0,1107|1920
14330,1812,1498,95,11,2,1.0,1107|1920
14330,13777,1498,1346,12,2,1.0,1107|1920
14330,14215,1498,1488,2,2,1.0,1107|1920
14330,14873,1498,1720,6,2,1.0,1107|1920
14330,20923,1498,5242,10,2,1.0,1107|1920
14330,21127,1498,5411,3,2,1.0,1107|1920
14330,22539,1498,6713,8,2,1.0,1107|1920
14873,1812,1720,95,5,2,1.0,1107|1920
14873,13777,1720,1346,6,2,1.0,1107|1920
14873,20923,1720,5242,4,2,1.0,1107|1920
14873,22539,1720,6713,2,2,1.0,1107|1920
16971,1812,2666,95,11,2,1.0,1107|1920
16971,13777,2666,1346,12,2,1.0,1107|1920
16971,14215,2666,1488,2,2,1.0,1107|1920
16971,14873,2666,1720,6,2,1.0,1107|1920
16971,20923,2666,5242,10,2,1.0,1107|1920
16971,21127,2666,5411,3,2,1.0,1107|1920
16971,22539,2666,6713,8,2,1.0,1107|1920
17218,20549,2762,4956,81,2,0.6667,1107|1920
20923,1812,5242,95,1,2,1.0,1107|1920
20923,13777,5242,1346,2,2,1.0,1107|1920
21127,1812,5411,95,8,2,1.0,1107|1920
21127,13777,5411,1346,9,2,1.0,1107|1920
21127,14873,5411,1720,3,2,1.0,1107|1920
21127,20923,5411,5242,7,2,1.0,1107|1920
21127,22539,5411,6713,5,2,1.0,1107|1920
21689,15340,5931,1944,161,2,1.0,1107|1920
21689,15844,5931,2103,161,2,1.0,1107|1920
22481,16494,6652,2371,1,2,1.0,1920|4769
22481,20191,6652,4666,1,2,1.0,1920|4769
22481,20478,6652,4917,1,2,1.0,1920|4769
22481,20840,6652,5162,1,2,1.0,1920|4769
22539,1812,6713,95,3,2,1.0,1107|1920
22539,13777,6713,1346,4,2,1.0,1107|1920
22539,20923,6713,5242,2,2,1.0,1107|1920
22717,22690,6942,6918,2,2,1.0,1920|6830
30075,27644,17199,13100,4,2,1.0,1920|7722
1734,2028,92,95,3,2,1.0,2511|22534
1968,14295,95,1495,7,2,0.5,2120|2511
2675,29664,101,17034,2,2,1.0,2511|5780
12329,31633,914,21554,22,2,1.0,2511|12303
12547,17325,967,2830,162,2,1.0,2511|2546
14878,12321,1722,910,4,2,1.0,540|2511
14901,20353,1726,4776,2,2,1.0,2365|2511
14901,20355,1726,4780,19,2,1.0,2365|2511
15238,33075,1869,25501,5,2,1.0,2511|7028
17616,31300,3039,20534,17,2,1.0,2511|3551
17619,22416,3039,6580,32,2,1.0,2511|3551
19489,1592,4129,90,1,2,1.0,2511|3913
20351,14901,4775,1726,7,2,1.0,2365|2511
20351,20353,4775,4776,9,2,1.0,2365|2511
20351,20355,4775,4780,26,2,1.0,2365|2511
20353,20355,4776,4780,17,2,1.0,2365|2511
22186,8368,6399,405,11,2,0.6667,2511|3551
22408,28206,6580,14135,52,2,1.0,2511|3551
22410,17616,6580,3039,2,2,1.0,2511|3551
22410,31300,6580,20534,19,2,1.0,2511|3551
22417,17620,6580,3039,1,2,1.0,2511|3551
22419,23460,6580,7738,45,2,1.0,2511|3551
22419,26907,6580,11988,29,2,1.0,2511|3551
22421,17621,6580,3039,11,2,0.6667,2511|3551
24745,19499,9229,4139,1,2,1.0,1107|2511
26907,23460,11988,7738,16,2,1.0,2511|3551
32403,23198,23626,7508,22,2,1.0,2511|17838
3547,4312,184,207,51,2,0.6667,1523|4787
18371,16835,3398,2583,35,2,1.0,423|4787
18371,27265,3398,12578,33,2,1.0,423|4787
23745,32618,8046,24283,3,2,1.0,4787|10356
27265,16835,12578,2583,2,2,1.0,423|4787
963,22887,66,7183,29,2,1.0,5303|5304
963,22923,66,7227,229,2,1.0,5303|5304
1814,7342,95,332,43,2,1.0,5303|5304
1814,20208,95,4675,44,2,1.0,5303|5304
1814,22444,95,6607,107,2,1.0,5303|5304
3545,4309,184,207,20,2,1.0,1972|5303
3545,4472,184,209,52,2,1.0,1972|5303
4309,4472,207,209,32,2,1.0,1972|5303
5698,4128,225,206,7,4,1.0,5303|5304|5352|6102
7342,20208,332,4675,1,2,1.0,5303|5304
7342,22444,332,6607,64,2,1.0,5303|5304
8145,20396,386,4827,180,2,1.0,5303|5304
8145,22443,386,6607,104,2,1.0,5303|5304
9405,21981,536,6211,220,2,1.0,5303|5304
10783,4128,555,206,8,4,1.0,5303|5304|5352|6102
10783,5698,555,225,1,4,1.0,5303|5304|5352|6102
11129,7342,634,332,43,2,1.0,5303|5304
11129,20208,634,4675,44,2,1.0,5303|5304
11129,22444,634,6607,107,2,1.0,5303|5304
14276,1814,1495,95,2,2,1.0,5303|5304
14276,7342,1495,332,45,2,1.0,5303|5304
14276,11129,1495,634,2,2,1.0,5303|5304
14276,20208,1495,4675,46,2,1.0,5303|5304
14276,22444,1495,6607,109,2,1.0,5303|5304
14322,1814,1496,95,2,2,1.0,5303|5304
14322,7342,1496,332,45,2,1.0,5303|5304
14322,11129,1496,634,2,2,1.0,5303|5304
14322,20208,1496,4675,46,2,1.0,5303|5304
14322,22444,1496,6607,109,2,1.0,5303|5304
17708,1814,3058,95,2,2,1.0,5303|5304
17708,7342,3058,332,45,2,1.0,5303|5304
17708,11129,3058,634,2,2,1.0,5303|5304
17708,20208,3058,4675,46,2,1.0,5303|5304
17708,22444,3058,6607,109,2,1.0,5303|5304
20208,22444,4675,6607,63,2,1.0,5303|5304
20342,1814,4764,95,193,2,1.0,5303|5304
20342,7342,4764,332,236,2,1.0,5303|5304
20342,11129,4764,634,193,2,1.0,5303|5304
20342,14276,4764,1495,191,2,1.0,5303|5304
20342,14322,4764,1496,191,2,1.0,5303|5304
20342,17708,4764,3058,191,2,1.0,5303|5304
20342,20208,4764,4675,237,2,1.0,5303|5304
20342,25707,4764,10299,101,2,1.0,5303|5304
22443,20396,6607,4827,76,2,1.0,5303|5304
22520,14541,6684,1597,16,3,1.0,4135|5303|5304
22556,22571,6744,6758,33,2,1.0,5303|5304
22571,6789,6758,260,220,2,1.0,5303|5304
22880,963,7168,66,79,2,1.0,5303|5304
22880,22887,7168,7183,108,2,1.0,5303|5304
22887,22923,7183,7227,200,2,1.0,5303|5304
25707,1814,10299,95,92,2,1.0,5303|5304
25707,7342,10299,332,135,2,1.0,5303|5304
25707,11129,10299,634,92,2,1.0,5303|5304
25707,14276,10299,1495,90,2,1.0,5303|5304
25707,14322,10299,1496,90,2,1.0,5303|5304
25707,17708,10299,3058,90,2,1.0,5303|5304
25707,20208,10299,4675,136,2,1.0,5303|5304
25707,22444,10299,6607,199,2,1.0,5303|5304
4128,6289,206,251,3,2,0.5,5304|5352
4128,22356,206,6543,1,2,0.5,5304|5352
5698,6289,225,251,10,2,0.5,5304|5352
5698,6364,225,255,2,2,0.5,5304|5352
5698,10774,225,554,2,2,0.5,5304|5352
5698,18957,225,3725,2,2,0.5,5304|5352
5698,22356,225,6543,8,2,0.5,5304|5352
6353,4128,252,206,7,2,0.5,5304|5352
6353,6289,252,251,10,2,1.0,5304|5352
6353,6364,252,255,2,2,1.0,5304|5352
6353,10774,252,554,2,2,1.0,5304|5352
6353,18957,252,3725,2,2,1.0,5304|5352
6353,22356,252,6543,8,2,1.0,5304|5352
6364,4128,255,206,5,2,0.5,5304|5352
6364,6289,255,251,8,2,1.0,5304|5352
6364,22356,255,6543,6,2,1.0,5304|5352
10774,4128,554,206,5,2,0.5,5304|5352
10774,6289,554,251,8,2,1.0,5304|5352
10774,22356,554,6543,6,2,1.0,5304|5352
10783,6289,555,251,11,2,0.5,5304|5352
10783,6353,555,252,1,2,0.5,5304|5352
10783,6364,555,255,3,2,0.5,5304|5352
10783,10774,555,554,3,2,0.5,5304|5352
10783,18957,555,3725,3,2,0.5,5304|5352
10783,22356,555,6543,9,2,0.5,5304|5352
18957,4128,3725,206,5,2,0.5,5304|5352
18957,6289,3725,251,8,2,1.0,5304|5352
18957,22356,3725,6543,6,2,1.0,5304|5352
22356,6289,6543,251,2,2,1.0,5304|5352
976,1362,66,81,1,2,1.0,8191|16677
1157,25980,78,10601,224,2,1.0,8191|9763
1157,31062,78,19910,73,2,1.0,8191|9763
1161,17573,78,3015,11,2,1.0,8191|9763
1161,32690,78,24513,89,2,1.0,8191|9763
1161,32987,78,25178,79,2,1.0,8191|9763
1162,1439,78,85,41,2,1.0,8191|9763
1162,26740,78,11644,32,2,1.0,8191|9763
1162,27746,78,13302,5,2,1.0,8191|9763
1162,30557,78,18316,15,2,1.0,8191|9763
1163,15250,78,1870,107,2,0.6667,8191|9763
1163,15346,78,1952,118,2,0.6667,8191|9763
1163,32062,78,22604,133,2,0.6667,8191|9763
1163,33209,78,26081,211,2,0.5,8191|9763
1165,31064,78,19910,92,2,0.5,8191|9763
1166,26869,78,11899,11,2,1.0,8191|9763
1166,30844,78,19276,225,2,1.0,8191|9763
1166,31763,78,22034,238,2,1.0,8191|9763
1357,25384,81,10062,1,2,1.0,8191|16677
1444,21368,85,5626,158,2,1.0,8191|9763
1444,25664,85,10232,167,2,1.0,8191|9763
1643,1727,91,92,3,2,0.6667,8191|9763
5915,10832,225,555,2,2,0.6667,5688|8191
5915,10916,225,557,6,2,0.6667,5688|8191
5915,25245,225,9831,1,2,0.6667,5688|8191
6374,5915,255,225,2,2,0.6667,5688|8191
6374,10832,255,555,4,2,1.0,5688|8191
6374,10916,255,557,8,2,1.0,5688|8191
6374,25245,255,9831,3,2,1.0,5688|8191
6573,1727,257,92,89,2,0.5,8191|9763
7898,26118,354,10782,89,2,1.0,8191|9763
7900,30379,354,17918,3,2,1.0,8191|9763
7900,32494,354,24000,1,2,1.0,8191|9763
7900,32549,354,24165,5,2,1.0,8191|9763
7901,31260,354,20327,12,2,1.0,8191|9763
7901,32902,354,25034,14,2,1.0,8191|9763
8004,27195,373,12540,2,2,1.0,8191|9763
8004,27211,373,12543,9,2,1.0,8191|9763
8004,33102,373,25579,14,2,1.0,8191|9763
8236,26770,391,11681,186,2,1.0,8191|9763
8897,26117,465,10782,31,2,0.6667,8191|9763
8903,7898,465,354,16,2,1.0,8191|9763
8903,26118,465,10782,105,2,1.0,8191|9763
8905,26119,465,10782,19,2,1.0,8191|9763
8915,32756,465,24839,13,2,1.0,8191|9763
8930,29245,465,16437,5,2,0.6667,8191|9763
8933,29246,465,16437,3,2,1.0,8191|9763
9302,8915,521,465,15,2,1.0,8191|9763
9302,16178,521,2260,6,2,1.0,8191|9763
9302,32319,521,23365,9,2,1.0,8191|9763
9302,32756,521,24839,28,2,1.0,8191|9763
9303,13940,521,1423,4,2,1.0,8191|9763
9303,33305,521,26462,78,2,1.0,8191|9763
10832,10916,555,557,4,2,1.0,5688|8191
11685,8897,731,465,197,2,0.6667,8191|9763
11685,22974,731,7312,165,2,1.0,8191|9763
11685,23853,731,8194,49,2,1.0,8191|9763
11685,26117,731,10782,228,2,1.0,8191|9763
13118,8930,1149,465,223,2,0.6667,8191|9763
13118,25680,1149,10256,168,2,1.0,8191|9763
13118,26748,1149,11654,209,2,1.0,8191|9763
13118,29245,1149,16437,228,2,1.0,8191|9763
13940,33305,1423,26462,74,2,1.0,8191|9763
14291,1643,1495,91,130,2,0.6667,8191|9763
14291,1727,1495,92,133,2,1.0,8191|9763
14291,6573,1495,257,44,2,0.5,8191|9763
14424,31958,1544,22306,218,2,1.0,8191|9763
14424,32751,1544,24801,30,2,1.0,8191|9763
14424,34017,1544,29050,111,2,1.0,8191|9763
15189,7896,1805,354,75,2,1.0,8191|9763
15189,31706,1805,21843,5,2,1.0,8191|9763
15190,8905,1805,465,27,2,0.6667,8191|9763
15190,26119,1805,10782,46,2,0.6667,8191|9763
15250,15346,1870,1952,11,2,1.0,8191|9763
15250,32062,1870,22604,26,2,1.0,8191|9763
15250,33209,1870,26081,104,2,0.6667,8191|9763
15346,32062,1952,22604,15,2,1.0,8191|9763
15346,33209,1952,26081,93,2,0.6667,8191|9763
15347,30600,1953,18443,37,2,1.0,8191|9763
15674,30335,2062,17760,201,2,0.6667,8191|9763
15674,30377,2062,17918,40,2,0.6667,8191|9763
16173,7896,2260,354,197,2,1.0,8191|9763
16173,15189,2260,1805,122,2,1.0,8191|9763
16173,31706,2260,21843,127,2,1.0,8191|9763
16178,8915,2260,465,9,2,1.0,8191|9763
16178,32319,2260,23365,3,2,1.0,8191|9763
16178,32756,2260,24839,22,2,1.0,8191|9763
16185,8933,2260,465,17,2,1.0,8191|9763
16185,29246,2260,16437,20,2,1.0,8191|9763
16449,32434,2350,23730,94,2,1.0,8191|9763
16496,20963,2373,5280,51,2,1.0,8191|9763
16498,8933,2373,465,71,2,0.6667,8191|9763
16498,16185,2373,2260,54,2,0.6667,8191|9763
16498,29246,2373,16437,74,2,0.6667,8191|9763
16498,30502,2373,18193,38,2,0.6667,8191|9763
17327,9303,2834,521,7,2,1.0,8191|9763
17327,13940,2834,1423,11,2,1.0,8191|9763
17327,33305,2834,26462,85,2,1.0,8191|9763
17570,11685,3015,731,200,2,1.0,8191|9763
17570,18380,3015,3398,195,2,0.6667,8191|9763
17570,31898,3015,22162,142,2,0.6667,8191|9763
17573,32690,3015,24513,78,2,1.0,8191|9763
17573,32987,3015,25178,68,2,1.0,8191|9763
18164,8933,3300,465,73,2,1.0,8191|9763
18164,16185,3300,2260,56,2,1.0,8191|9763
18164,16498,3300,2373,2,2,0.6667,8191|9763
18164,29246,3300,16437,76,2,1.0,8191|9763
18164,30502,3300,18193,40,2,1.0,8191|9763
18203,18237,3319,3334,20,2,1.0,8191|9763
18203,32964,3319,25113,11,2,1.0,8191|9763
18245,1162,3344,78,160,2,1.0,8191|9763
18245,1439,3344,85,201,2,1.0,8191|9763
18245,26740,3344,11644,192,2,1.0,8191|9763
18245,27746,3344,13302,165,2,1.0,8191|9763
18245,30557,3344,18316,175,2,1.0,8191|9763
18380,8897,3398,465,202,2,0.5,8191|9763
18380,11685,3398,731,5,2,0.6667,8191|9763
18380,22974,3398,7312,170,2,0.6667,8191|9763
18380,23853,3398,8194,54,2,0.6667,8191|9763
18380,26117,3398,10782,233,2,0.6667,8191|9763
19759,7901,4289,354,42,2,1.0,8191|9763
19759,31260,4289,20327,54,2,1.0,8191|9763
19759,32902,4289,25034,56,2,1.0,8191|9763
20032,32347,4516,23502,1,2,1.0,8191|16677
21368,22977,5626,7312,137,2,1.0,8191|9763
21368,23854,5626,8194,152,2,1.0,8191|9763
21368,25664,5626,10232,9,2,1.0,8191|9763
22368,17183,6548,2756,8,2,0.6667,8191|9763
22368,26929,6548,12034,6,2,1.0,8191|9763
22926,32347,7227,23502,1,2,1.0,8191|16677
22974,8897,7312,465,32,2,0.6667,8191|9763
22974,26117,7312,10782,63,2,1.0,8191|9763
22975,8004,7312,373,41,2,1.0,8191|9763
22975,27195,7312,12540,43,2,1.0,8191|9763
22975,27211,7312,12543,50,2,1.0,8191|9763
22975,33102,7312,25579,55,2,1.0,8191|9763
22976,33911,7312,28535,63,2,0.6667,8191|9763
22977,23854,7312,8194,15,2,1.0,8191|9763
23210,17183,7513,2756,8,2,0.6667,8191|9763
23210,26929,7513,12034,6,2,1.0,8191|9763
23431,7901,7707,354,42,2,1.0,8191|9763
23431,31260,7707,20327,54,2,1.0,8191|9763
23431,32902,7707,25034,56,2,1.0,8191|9763
23853,8897,8194,465,148,2,0.6667,8191|9763
23853,22974,8194,7312,116,2,1.0,8191|9763
23853,26117,8194,10782,179,2,1.0,8191|9763
25245,10832,9831,555,1,2,1.0,5688|8191
25245,10916,9831,557,5,2,1.0,5688|8191
25348,21368,10017,5626,158,2,1.0,8191|9763
25348,25664,10017,10232,167,2,1.0,8191|9763
25385,1359,10062,81,10,2,0.6667,8191|16677
25387,1360,10062,81,1,2,0.6667,8191|16677
25391,20032,10062,4516,18,2,1.0,8191|16677
25391,22926,10062,7227,18,2,1.0,8191|16677
25391,32347,10062,23502,19,2,1.0,8191|16677
25391,32416,10062,23673,18,2,1.0,8191|16677
25393,1363,10062,81,1,2,1.0,8191|16677
25394,1364,10062,81,2,2,1.0,8191|16677
25664,22977,10232,7312,128,2,1.0,8191|9763
25664,23854,10232,8194,143,2,1.0,8191|9763
25680,8930,10256,465,55,2,0.6667,8191|9763
25680,26748,10256,11654,41,2,1.0,8191|9763
25680,29245,10256,16437,60,2,1.0,8191|9763
25980,7900,10601,354,46,2,1.0,8191|9763
25980,29244,10601,16437,34,2,1.0,8191|9763
25980,30379,10601,17918,49,2,1.0,8191|9763
25980,32494,10601,24000,47,2,1.0,8191|9763
25980,32549,10601,24165,51,2,1.0,8191|9763
26198,27885,10877,13515,15,2,1.0,8191|9763
26198,28322,10877,14396,55,2,1.0,8191|9763
26198,33661,10877,27541,74,2,1.0,8191|9763
26320,7895,11069,354,203,2,1.0,8191|9763
26320,26785,11069,11721,104,2,1.0,8191|9763
26320,30336,11069,17760,54,2,1.0,8191|9763
26320,30907,11069,19472,67,2,1.0,8191|9763
26489,7902,11309,354,103,2,1.0,8191|9763
