u1,u2
865,2696
259,575
2697,3213
2700,2935
2700,3592
101,2700
1280,2701
833,2702
391,2703
2703,5076
498,2704
2704,4169
2704,4423
734,2704
2705,3524
2849,6775
3802,6775
401,2706
3166,6776
2870,6777
2707,4528
2709,3172
2710,5461
260,757
5534,6780
2712,3733
2713,4605
261,3453
261,3504
261,3933
261,992
15,261
684,6781
2715,3279
411,2715
2715,5069
1012,2715
2715,5295
1307,2715
120,262
263,3073
263,515
263,524
263,649
263,662
263,1136
615,2717
2718,3636
2718,3931
697,2718
370,2719
2719,3947
2719,4400
2719,4629
719,2719
2719,4824
871,2719
2719,4911
1083,2719
1306,2719
2720,3227
5514,6783
2721,4263
2723,2935
2723,5478
3316,6784
4037,6784
5090,6784
525,2730
2734,3176
2734,3930
5044,6788
3620,6789
1011,6790
3884,6791
279,2737
2738,2985
600,2738
864,2738
2739,3166
2739,3197
2739,3227
2739,3250
2739,3575
353,2739
2739,3711
379,2739
2739,3755
478,2739
2739,4040
2739,4102
2739,4489
2739,4796
824,2739
881,2739
130,2739
1080,2739
2739,5515
2741,3570
2741,4502
697,2741
1028,2741
5141,6796
265,410
126,265
285,2748
325,2748
442,2748
478,2748
2748,4442
2748,4445
89,2748
2748,4489
93,2748
10,2748
719,2748
822,2748
856,2748
2748,4911
1059,2748
2748,5258
1228,2748
2751,3578
2753,2859
2753,3685
1059,2753
2754,4099
2755,3736
993,6801
2758,3189
2758,4321
2759,4143
120,2759
2760,6828
1174,6803
2761,2769
2761,3805
607,2762
2763,3302
2764,3574
2764,3669
2764,3686
2764,3811
2764,3990
2764,4455
828,2765
18,2765
3931,6804
561,6804
5338,6804
2769,3802
2769,5555
2771,3027
2772,3389
1280,2772
2773,4320
2775,2919
48,2775
2775,3996
2775,4029
529,2775
2775,4482
828,2775
885,2775
963,2775
967,2775
1059,2775
1213,2775
2776,6844
2778,3026
2778,3487
2778,3766
267,3498
267,3700
267,569
267,579
993,2779
3455,6814
2780,3128
2780,3334
332,2780
408,2780
478,2780
515,2780
524,2780
675,2780
708,2780
2780,4629
725,2780
939,2780
2780,5052
1230,2780
1076,6815
2782,2834
2782,3857
2784,3201
2786,2832
2786,3139
2786,4148
2786,4153
2786,4233
2786,4727
2786,4903
269,834
2792,3007
2793,3195
2814,6820
2795,3818
2795,3863
1177,2795
857,2796
2796,5079
1235,2796
2797,3026
297,2797
662,2799
3417,6823
5523,6824
1286,6825
2801,2977
2802,4484
2804,4165
697,2806
271,5252
436,2807
2807,5355
2808,3256
561,2808
398,2809
2809,4095
272,410
272,3888
2811,3178
2811,4119
2811,4545
2811,5004
2,273
2815,3575
2816,4455
2819,3037
329,2819
769,2819
871,2821
1340,2821
1183,2822
2823,5364
4009,6830
2825,3284
274,3078
274,3670
274,708
1014,2827
141,2828
2832,4409
2832,4903
2832,5465
2833,3623
1170,2835
922,2839
2840,4229
2843,3091
2843,4071
5150,6833
5376,6833
2844,4948
371,2846
2847,3485
3619,6836
5272,6837
275,1083
141,275
2848,4875
4470,6839
2849,3043
2849,3106
2849,3755
2849,4875
984,2849
1196,2849
2849,5364
2851,4037
3937,6840
4655,6840
92,276
276,4875
276,1185
2853,2854
2856,4857
326,6841
4426,6841
4502,6841
4683,6841
4918,6841
922,6841
3999,6842
472,6842
4155,6842
4655,6842
2858,4257
2859,3510
2859,4085
2859,4308
697,2859
2859,5323
53,2862
510,2863
2863,4973
958,2864
2865,6886
697,2866
718,2866
947,2866
2867,5203
2867,5370
828,2868
856,2868
963,2868
967,2868
1059,2868
2869,4969
2871,3965
277,3167
277,3498
277,3695
277,3721
277,478
97,277
277,865
277,871
277,877
123,277
2873,3273
2873,4806
1185,2873
3871,6848
611,2874
2877,3275
2878,5139
2880,3169
2880,3277
2880,3669
618,2880
973,2880
6851,6853
2881,3408
2881,5250
2882,3109
2882,3787
708,2882
936,2882
448,2883
2883,4045
2883,4263
287,2884
718,2884
750,2884
878,2884
1011,2884
2884,5183
1251,2884
500,2885
2885,5143
1092,2885
2886,3091
2886,3159
2888,5077
2889,3280
2889,3996
828,2889
2889,5317
2892,3419
2892,4125
2892,4628
1089,2892
697,2893
2894,3377
2894,3903
2894,3960
2894,4038
2894,4549
769,2894
2894,4746
2894,4873
278,284
279,321
279,352
279,3730
279,662
279,697
4,279
279,1145
149,279
279,5459
161,279
397,2895
2896,3531
280,555
2897,5205
2898,6876
325,2899
449,2899
2899,4125
561,2899
85,2899
5012,6855
2900,3046
2903,3440
2904,3455
2904,3858
2904,4770
33,3247
33,669
33,671
33,1233
4997,6859
697,2906
4946,6860
1050,2907
2908,4424
2909,3291
3903,6861
498,6861
2910,3642
1151,2910
420,2911
750,2911
4044,6862
4347,6863
3293,6864
1251,2914
843,2915
1097,2915
1335,2915
475,2916
2919,3389
2919,3996
2919,4029
562,2919
828,2919
967,2919
1059,2919
77,2921
936,2923
3777,6866
2924,3768
660,2925
475,2926
2926,4553
2926,4941
3859,6867
1323,2927
37,282
2929,4202
283,3062
283,793
111,283
123,283
283,965
283,1138
283,1185
2932,3220
4751,6870
2936,5259
2937,4187
2937,5046
1031,2937
3475,6874
5230,6874
111,2941
1185,2941
1230,2941
2942,3294
2942,4394
2943,2996
2944,3057
2944,3570
350,2944
2944,4229
89,2944
2944,4568
871,2944
947,2944
3167,6878
285,3057
285,3078
285,3392
285,352
285,3670
285,460
285,478
285,4072
285,490
285,4132
285,543
285,4274
285,577
285,4424
285,4536
285,700
285,708
285,769
285,865
285,929
285,965
285,5171
285,1057
285,1251
285,1280
285,5515
286,451
286,697
10,286
286,869
286,919
286,1121
286,1125
287,3035
287,750
287,786
287,1038
287,5385
287,1299
4736,6879
5455,6880
288,466
552,2950
630,2954
2956,5346
2957,3228
3463,6881
289,346
289,5346
2962,3755
2962,4448
2962,5301
865,2964
4153,6885
115,2967
2970,3996
2972,3436
2973,3683
2974,3475
2974,5230
534,2975
778,2975
865,2975
2976,4579
721,2977
1306,2977
697,2978
2978,4911
2979,3176
290,3516
290,718
99,290
111,290
290,871
291,510
291,815
2981,3818
894,2983
2984,4037
2985,3280
2985,3996
478,2985
2985,4037
2985,4362
864,2985
2985,4971
697,2988
1185,2991
142,293
2995,3124
2996,3723
2996,3816
675,2998
2998,4629
1230,2998
1293,2998
2999,3075
2999,3996
501,2999
2999,4132
800,2999
856,2999
2999,5323
34,3050
3000,3949
3000,4940
1074,3000
3000,5323
310,3002
3002,3377
3003,4196
3005,3421
3005,3475
478,3005
697,3005
871,3005
894,3005
1306,3005
356,3006
3006,4040
865,3006
323,3008
3008,3498
356,3008
478,3008
579,3008
769,3008
795,3008
3011,3530
3012,4872
1354,3012
3013,3198
3014,5332
3016,3126
294,775
296,354
296,672
3019,4186
3019,5214
3019,5528
3020,3591
3023,3914
936,3023
3024,4045
321,3026
326,3026
89,3026
697,3026
883,3026
956,3026
140,3026
3026,5459
1185,3027
3028,4854
1057,3032
750,3035
478,3037
743,3037
163,3037
3039,3633
3039,4489
718,3039
107,3039
1246,3039
1335,3039
1352,3039
670,3041
3041,4884
3041,5208
64,297
297,692
297,769
298,348
298,3711
298,462
298,4069
298,4784
298,1205
778,3049
3050,3902
561,3050
89,3050
718,3050
822,3050
947,3050
152,3050
159,3050
159,3051
3052,3224
3052,4045
3052,4382
697,3052
726,3052
352,3054
683,3054
3057,4274
871,3057
3057,5341
3059,3766
424,3059
3061,4512
3061,4533
3063,3672
3064,3377
3064,3757
3064,4038
3064,4122
3065,4025
3067,3177
929,3067
3067,5478
299,683
299,873
299,1059
3069,3643
515,3073
524,3073
1136,3073
3074,4514
1280,3075
3076,5449
962,3077
3078,3345
3078,3498
3078,3570
356,3078
3078,3670
379,3078
460,3078
465,3078
478,3078
3078,4045
490,3078
3078,4152
66,3078
577,3078
3078,4424
3078,4488
94,3078
708,3078
97,3078
769,3078
3078,4729
865,3078
871,3078
965,3078
1107,3078
1155,3078
142,3078
3078,5460
1306,3078
1307,3078
3078,5515
1340,3078
325,3081
697,3081
3081,4956
1292,3081
3083,3513
3086,3179
303,3089
3089,3700
486,3089
12,3089
3091,3464
3091,3690
3091,3766
3091,3832
3091,4071
301,5377
163,3094
1182,3100
302,4553
302,697
302,786
106,302
302,5441
838,3102
1107,3102
352,3103
356,3103
379,3103
648,3103
3103,4721
3103,4729
3103,4911
1306,3103
3105,4176
707,3107
3109,3787
3109,4027
742,3109
3109,5426
3111,4956
1277,3111
1046,3113
3115,3288
3119,3192
3120,4461
3121,3299
3123,3231
3123,4517
3123,4877
1230,3128
3129,5100
3134,3225
3134,4430
3136,3314
3137,3682
697,3137
1029,3137
3138,3224
3138,4462
887,3138
303,1080
3139,3675
3139,3693
3139,3702
3139,4153
3139,4779
3142,3687
1117,3142
996,3143
3144,3687
697,3144
769,3144
3145,3812
929,3147
3150,3355
3150,4049
3152,3908
3154,3594
615,3156
3158,5550
3160,3623
1137,3160
3160,5368
323,3163
356,3163
648,3163
764,3163
865,3163
41,3165
356,3166
648,3166
855,3166
921,3166
3167,3443
3167,3695
3167,3700
3167,3723
3167,3816
3167,4029
561,3167
3167,4613
828,3167
3167,4835
3167,4892
967,3167
1335,3167
132,3168
3169,3341
618,3169
753,3169
973,3169
3170,4229
655,3170
380,3171
53,3171
778,3171
828,3171
830,3171
3172,3351
3174,3471
679,3174
308,3582
3177,4589
3177,4631
929,3177
3177,5504
352,3178
410,3178
3179,4199
3181,3290
127,3184
311,382
311,501
90,311
311,726
311,828
311,5112
3186,5323
3188,4276
828,3188
528,3189
3189,4243
3189,4273
3189,4916
1070,3190
3191,3997
3192,3195
1018,3192
3196,4790
3196,5372
11,312
312,5477
3198,4491
880,3202
3203,3471
313,4027
313,556
313,634
313,992
3207,4115
3207,5016
3208,3626
3208,4792
822,3208
314,567
36,492
36,697
498,3212
512,3212
315,700
1212,3215
958,3216
1224,3216
3217,4301
3220,5175
318,697
3224,5302
3225,3939
3225,3971
827,3225
37,4040
37,4105
37,97
37,729
37,865
37,1231
3227,3347
3227,3537
3227,3715
3227,3747
3228,4033
3228,4098
3228,4660
3228,5485
3231,4517
3231,4877
3233,3241
3233,4869
3238,3747
3238,4746
3239,3254
3240,4397
3241,4486
3242,3628
3242,4185
1145,3242
3243,4546
399,3246
3246,3971
690,3246
3246,4918
1211,3246
561,3247
3250,4077
794,3250
3251,3347
3255,3954
3255,4927
561,3256
1,3258
3259,5085
3260,4877
813,3261
917,3262
794,3264
3264,5150
1286,3264
3268,4427
3269,4072
3270,4202
697,3270
3274,3498
3274,3787
579,3274
3275,5068
3276,4141
3278,5149
3280,3616
321,4202
321,4543
321,662
321,697
321,5203
321,1193
3285,5323
569,3286
662,3286
936,3286
965,3286
1335,3289
1264,3290
325,3292
3297,5218
3299,3811
3302,5150
3302,5376
3304,3323
323,356
76,323
323,648
323,667
323,705
323,734
323,743
323,855
323,919
3308,5322
3310,3509
3310,5217
3310,5442
53,324
324,715
3313,3669
460,3314
83,3318
109,3318
833,3318
1186,3318
3320,3981
478,3321
3321,4911
1340,3321
547,3322
3326,3424
3326,4154
3328,3855
391,3329
631,3329
3330,5201
3331,3944
3332,3438
1012,3332
3333,3610
3334,4920
1230,3334
3335,4548
826,3337
3339,4909
3341,4344
3341,4625
3343,3387
740,3344
3345,3562
3345,3670
865,3345
3346,5491
3347,3623
3347,3779
3347,3805
984,3347
1304,3347
3347,5555
3350,5239
1264,3350
142,3352
3355,4049
1260,3357
3359,3730
662,3359
3361,3939
325,3531
325,410
325,3902
325,462
325,4019
325,478
325,4125
325,4127
325,507
325,4302
89,325
93,325
325,653
325,4545
325,705
9,325
325,779
325,865
325,4956
325,985
325,5258
325,5344
3363,3617
410,3364
326,4426
326,4918
697,3366
697,3367
3368,3694
3369,4792
3371,3876
3371,4454
3371,5117
3371,5167
327,5547
328,1243
39,705
39,144
3374,4173
3377,3757
3377,4038
3377,4873
3377,5531
3378,5352
697,3380
3383,3527
3385,4037
329,4165
3389,3996
3389,4132
3389,4151
3389,4969
330,3710
330,4043
330,541
330,4748
330,1338
865,3392
142,3392
3393,3994
6,51
6,86
6,5295
828,3396
1185,3397
822,3398
1185,3398
3398,5344
3400,4229
655,3400
3401,4037
3401,4362
3401,4984
1306,3401
331,3755
331,1296
3402,3478
3402,3516
3402,3535
111,3402
990,3402
332,3498
332,399
332,454
332,478
332,577
332,708
332,725
332,828
113,332
332,865
332,1030
449,3406
3406,4453
697,3409
769,3409
865,3409
936,3409
3409,5040
1080,3409
3409,5240
830,3411
3412,3700
561,3412
3412,4433
3412,5185
1335,3412
3414,3799
3414,4087
936,3414
1002,3414
3416,3485
333,3919
333,4961
3418,4986
1045,3419
3420,4037
600,3420
3425,4100
670,3425
3426,3872
334,339
334,543
334,4486
334,764
334,793
334,4911
334,1292
478,3430
123,3435
3435,5076
3436,4153
3436,4779
3437,4977
3437,4980
3440,4095
3440,4563
3443,3816
3446,3735
695,3447
1294,3450
838,3452
3452,4824
3453,4385
3453,5231
3455,4770
3456,3729
997,3457
3459,3668
3460,4308
3461,4784
1314,3461
655,3464
410,3465
3465,4281
3466,5558
548,3467
372,3469
3469,4697
3470,3896
3471,3742
865,3471
3472,3610
3472,3693
3472,3817
3472,5017
3474,5187
579,3475
3475,5230
410,3477
336,1345
3479,5109
3482,5044
3483,4954
3484,3564
690,3484
929,3485
874,3486
1057,3489
406,3493
3495,4017
3497,3746
350,3498
383,3498
3498,3755
417,3498
443,3498
3498,3971
482,3498
3498,4151
553,3498
577,3498
3498,4424
95,3498
719,3498
747,3498
12,3498
813,3498
815,3498
828,3498
840,3498
895,3498
910,3498
917,3498
929,3498
965,3498
1056,3498
1059,3498
3498,5302
1155,3498
140,3498
1186,3498
148,3498
1294,3498
160,3498
1335,3498
1340,3498
1351,3498
1359,3498
1185,3504
3506,3916
3508,5080
3509,5217
3509,5442
3510,3766
726,3510
3511,5320
697,3513
3514,4506
3515,4911
3516,4653
3516,5411
339,4754
339,793
3518,5303
3519,3730
3520,3669
818,3520
3520,4966
43,3569
43,4374
3521,3867
340,3978
341,4685
341,865
3525,4070
18,3525
3532,3944
3532,4634
3533,4387
729,3533
3534,3590
1182,3536
3540,4965
3541,3630
3541,3859
3542,4004
3543,4106
3543,4293
720,3543
873,3543
3543,5003
3544,3996
3544,4029
828,3544
112,3544
3544,5067
3545,4545
3548,3566
345,356
345,410
345,478
345,567
97,345
345,734
345,825
346,5346
697,3551
3552,4580
3552,4882
44,90
347,575
802,3555
348,3711
348,462
348,4069
348,1205
801,3561
349,820
349,943
3562,3670
3562,4536
865,3562
3562,5310
3566,4056
1104,3567
3569,4202
3570,3598
478,3570
3570,4035
3570,4037
3570,4045
3570,4062
3570,4132
555,3570
3570,4485
3570,4487
689,3570
965,3570
3570,5302
3571,3687
3571,4148
350,352
350,365
350,3711
350,462
350,603
350,4784
350,854
3572,4882
3574,4455
3575,4037
3575,4478
3575,4875
944,3575
133,3575
3577,3894
3577,4485
3582,5211
352,3755
352,578
93,352
352,689
352,705
352,840
352,871
352,965
352,1286
352,1306
352,5506
3585,3699
820,3590
353,3691
353,4746
3591,4209
354,634
354,637
354,769
354,865
140,354
354,1244
354,1252
471,3596
3596,4218
3598,3936
355,4798
3600,4024
3601,4236
862,3601
1146,3601
3602,4010
531,3603
356,370
356,379
356,383
356,465
356,478
356,4040
356,518
356,602
356,4424
93,356
356,648
356,667
356,734
356,769
356,855
356,865
356,921
356,965
356,1307
356,5515
3609,3771
3610,4405
3611,5494
697,3612
3612,4927
3615,4082
3616,4029
3616,4840
963,3616
1292,3622
358,711
3623,4779
984,3623
55,359
360,4072
3625,3670
111,3625
3625,5510
3626,3683
361,4156
361,4422
499,3629
3629,5324
3630,3972
3633,4119
3633,4424
730,3633
3633,4666
3633,5091
1183,3633
1359,3633
3634,4543
3634,4911
1250,3635
965,3638
420,3639
897,3639
978,3639
3640,3723
3640,3851
362,410
362,937
3643,3766
3643,4231
963,3644
1299,3644
3646,4350
3647,4505
3651,4557
3654,3892
109,364
3657,4095
3657,4818
3661,4738
3661,4936
3662,5522
63,365
365,576
365,662
365,697
10,365
365,892
365,5112
4,365
45,467
45,583
45,86
45,736
45,892
697,3663
708,3663
906,3663
3668,3755
753,3669
3669,4721
1004,3669
3670,3966
478,3670
3670,4119
769,3670
819,3670
865,3670
871,3670
3670,4977
3670,4980
3670,5450
3673,4706
3674,3756
366,386
366,4050
367,4227
697,3677
616,3679
3685,3766
3685,4918
922,3685
3685,5364
3686,4207
753,3686
3686,4980
543,3687
3687,4689
3687,5444
3690,3711
94,3690
3690,4545
3690,4552
3690,4616
932,3690
132,3690
12,368
3693,5456
1202,3697
3698,3766
3698,4799
379,3700
383,3700
443,3700
3700,4087
582,3700
9,3700
717,3700
769,3700
840,3700
857,3700
895,3700
906,3700
963,3700
965,3700
1144,3700
159,3700
1296,3700
1320,3700
370,4188
370,4530
370,697
10,370
370,4729
370,4746
370,815
370,865
370,882
370,965
370,1059
555,3701
3702,4482
3702,4594
3702,5528
3705,4704
3705,5077
3706,4875
106,3710
3710,5333
1185,3710
1361,3710
3711,3739
462,3711
603,3711
3711,4784
840,3711
3711,5127
1205,3711
3712,4751
3712,5363
3715,3747
3715,3770
3715,3806
3715,4142
883,3715
3715,5084
3715,5258
2,372
372,4697
106,372
985,3718
407,3721
3721,3993
491,3721
3721,4125
3721,4433
89,3721
3721,4496
3721,4568
697,3721
718,3721
799,3721
848,3721
117,3721
947,3721
126,3721
3721,5248
1097,3721
144,3721
1224,3721
1277,3721
375,538
3723,3816
828,3723
3723,5442
3726,3912
3726,3962
3726,4132
376,862
376,1146
697,3730
3731,4935
1245,3732
478,3733
3733,5306
524,3735
378,543
378,708
378,780
378,1186
3737,3816
46,5423
379,3755
379,478
379,4037
379,4105
379,553
97,379
379,771
379,4729
379,778
111,379
379,871
379,965
379,1306
379,5515
462,3739
3739,4784
3740,5307
380,3806
380,475
380,509
380,4188
380,637
380,667
106,380
380,992
380,1206
3742,5453
381,697
382,726
383,460
383,466
66,383
383,655
383,705
383,871
383,1029
383,1055
3744,3757
3744,4852
1086,3744
385,5134
387,5198
76,388
388,1185
388,1359
389,573
390,5100
391,4861
391,5076
579,3755
3755,4424
692,3755
828,3755
865,3755
14,3755
1307,3755
3757,4038
3757,4122
111,3758
3758,5107
3758,5555
3761,3921
3766,3900
3766,4023
726,3766
769,3766
393,603
10,393
393,865
394,408
394,4629
89,3770
1097,3770
1183,3770
3770,5508
396,4056
101,396
397,508
397,594
397,697
397,763
397,5258
397,1137
397,1259
813,3776
3779,4148
3779,4779
3780,4229
399,3918
399,690
399,4918
399,883
399,965
133,399
399,1210
48,4840
448,3782
865,3782
3784,4396
401,965
401,1296
403,4088
403,738
3787,4027
3787,4283
658,3787
1330,3788
404,613
405,478
406,4030
406,4308
986,3793
3793,5535
407,442
407,4294
407,561
407,4507
407,697
407,947
408,515
408,524
3794,5279
543,3797
410,415
410,4045
410,4125
410,4281
410,626
95,410
410,653
410,678
410,689
410,705
9,410
113,410
117,410
126,410
410,5103
410,1114
410,1138
410,1210
410,1246
411,720
411,885
3800,5542
412,3889
3801,4282
3804,4213
697,3806
883,3806
947,3806
992,3806
3806,5258
1186,3806
413,577
413,865
3812,4200
3812,5293
1185,3813
3814,5461
3820,4016
3820,4608
1272,3823
417,482
417,1235
417,1296
3824,4173
3824,5029
3825,3925
3826,4606
883,3826
1140,3826
49,62
49,84
49,1299
419,4622
420,897
420,978
420,1331
422,518
584,3840
3842,4021
486,3844
3844,4154
424,842
425,4489
3847,4518
3851,4800
3852,3957
426,433
426,697
3857,4268
3859,4183
839,3859
1211,3859
992,3860
1289,3860
913,3863
429,857
429,945
429,1235
3865,4242
3865,5224
1290,3865
430,1098
432,443
475,3869
512,3869
117,3869
901,3869
1226,3869
1277,3869
987,3870
734,3873
433,3939
433,467
433,841
435,5410
1051,3874
3875,4729
3878,4455
8,436
3880,4185
1083,3880
1211,3880
1103,3881
3883,3931
3883,4132
569,3883
963,3883
3884,3937
3886,4424
86,439
9,439
439,857
439,1059
439,1235
439,1251
440,598
440,710
440,877
440,1326
992,3891
3892,3993
3892,4996
441,464
441,486
441,963
441,5322
478,3894
3894,4485
3896,4821
442,534
442,561
442,4445
442,778
442,4784
442,888
442,892
442,992
442,1192
1358,3900
530,3902
697,3902
710,3902
718,3902
947,3902
992,3902
993,3902
3902,5258
1097,3902
152,3902
3903,4165
697,3904
3906,4551
443,449
443,4486
10,443
443,778
443,943
443,947
443,965
443,1056
443,1277
3910,5133
3912,3962
3912,4873
3912,5063
3912,5235
446,5355
55,3915
697,3916
3918,4918
1052,3918
1211,3918
89,3919
947,3919
1097,3919
448,697
448,929
449,451
449,462
449,3993
449,4125
449,4181
449,543
449,561
449,564
449,569
85,449
449,4530
449,840
449,985
140,449
111,3921
464,3924
3924,4125
542,3924
562,3924
828,3924
111,3924
856,3924
873,3924
963,3924
967,3924
1002,3924
1059,3924
1211,3924
1280,3924
3928,4171
562,3931
3931,4971
3931,5036
1059,3931
451,838
451,1045
452,1057
3934,4004
141,3934
992,3935
1185,3935
3936,5342
1212,3936
454,530
454,992
454,1023
454,1124
92,3938
541,3939
657,3939
3939,4668
827,3939
856,3939
967,3939
865,3941
708,3942
3944,4369
3945,4405
1211,3945
3946,5334
3946,5377
521,3950
575,3950
1237,3955
66,460
460,4424
460,4488
460,700
10,460
460,769
460,813
460,865
460,965
853,3959
462,478
462,4069
462,603
462,662
462,715
462,4784
462,854
462,876
462,894
462,965
462,1155
462,1205
462,1219
3960,3962
3960,4549
697,3960
3960,4953
1245,3960
640,3961
1086,3961
463,815
463,1228
1306,3964
3966,4037
818,3966
878,3966
3966,5197
3966,5285
464,856
464,1002
464,1059
465,478
465,791
123,465
465,1155
3969,5555
489,3971
3971,4151
697,3971
778,3971
3971,4765
871,3971
3971,5122
159,3971
466,515
466,524
466,665
466,697
466,5432
822,3979
1294,3979
83,3980
612,3980
3980,4605
112,3980
1040,3980
1145,3980
467,841
467,892
467,992
720,3983
3985,5298
3986,4034
3987,4485
3990,4215
689,3991
3993,3998
491,3993
3993,4229
89,3993
669,3993
718,3993
3993,4765
848,3993
1012,3994
615,3995
3996,4029
562,3996
593,3996
828,3996
3996,4918
963,3996
967,3996
1009,3996
1059,3996
117,3998
4001,4842
53,510
53,527
53,598
53,89
53,93
53,671
53,106
53,992
53,1000
53,138
53,149
468,4934
468,984
497,4006
4006,4150
4006,4155
940,4006
4006,5102
1011,4006
111,4008
4010,4485
4018,4064
472,497
4020,4225
701,4022
979,4022
473,1064
697,4025
1052,4025
54,4530
54,655
54,137
742,4027
475,4469
475,5351
475,5405
9,477
4029,4132
529,4029
697,4029
743,4029
757,4029
828,4029
4029,4835
856,4029
4029,4918
885,4029
4029,5063
963,4029
967,4029
1059,4029
478,4040
478,498
478,543
478,567
478,577
76,478
478,584
478,4424
95,478
97,478
478,4746
478,4827
478,920
478,4995
478,965
478,5302
478,1155
478,1202
478,5364
478,5453
478,1289
478,1307
478,5515
478,5551
478,5562
55,852
55,5263
479,697
479,865
479,5302
487,4033
4033,4216
697,4033
480,760
480,866
482,4037
482,4875
4037,4086
577,4037
584,4037
4037,4400
661,4037
679,4037
719,4037
767,4037
769,4037
4037,4746
4037,4762
813,4037
4037,4915
917,4037
1056,4037
1057,4037
4037,5313
142,4037
1306,4037
1340,4037
1351,4037
4038,4122
4038,4873
4039,4760
577,4040
769,4040
865,4040
1246,4040
4040,5515
4041,5100
4042,4223
91,4043
786,4043
993,4043
1185,4043
1338,4043
4045,4485
697,4045
1057,4045
1262,4045
56,4049
4051,4491
485,963
485,992
485,1009
486,530
486,4362
486,769
486,780
486,828
486,963
486,1059
486,5447
4062,4263
132,4062
4062,5555
1205,4069
487,842
490,4072
1251,4072
4074,4337
4078,4360
491,843
491,5030
4083,4307
492,828
493,689
1261,4084
697,4085
917,4087
949,4087
494,4748
95,495
98,4089
496,4263
164,496
58,603
58,857
1248,4090
580,4094
4095,4563
4095,4917
4098,4660
4101,4757
497,4155
497,4526
497,679
497,940
497,1011
718,4104
965,4105
4106,5110
4107,4297
1294,4107
59,1230
498,4281
141,498
498,5380
1009,4111
1303,4111
4113,4827
4114,5207
60,699
780,4119
4119,5360
503,547
503,854
4125,4281
4125,4294
598,4125
4125,4514
10,4125
815,4125
822,4125
4125,4956
1059,4125
1089,4125
4125,5405
89,4128
4129,4163
677,4129
4131,4746
562,4132
89,4132
9,4132
769,4132
828,4132
865,4132
4132,4875
4132,4971
965,4132
14,4132
1002,4132
1009,4132
1059,4132
1280,4132
4134,5061
1168,4134
4137,4485
128,509
510,778
510,909
510,4973
149,510
511,1057
4145,4549
4148,4779
4148,5544
512,689
512,992
4,512
144,512
513,4937
513,1237
4151,4206
4152,4424
4153,4779
61,145
514,787
940,4155
4155,5102
1011,4155
4156,4585
515,524
515,649
515,910
515,1136
515,1230
62,683
62,865
1290,4163
63,590
63,149
518,802
518,967
4166,5302
524,649
524,910
524,939
524,1136
524,1230
4172,4979
4175,5557
897,4177
526,697
4181,4483
4182,4189
64,90
64,765
65,1275
528,4716
697,4184
4184,5426
1031,4187
4188,4533
671,4188
1259,4188
1327,4188
111,4189
529,828
529,967
529,1059
89,530
530,665
530,765
530,799
123,530
530,947
530,992
4,530
530,1052
530,1124
141,530
2,532
532,1206
533,697
533,1138
533,5477
4194,4562
4195,4607
105,4196
849,4196
697,4198
4202,5368
1230,4203
4208,5304
4208,5492
1306,4211
537,1008
4214,5077
4215,4953
4219,4255
676,4220
637,4222
942,4222
540,967
4226,5120
700,4227
769,4227
1251,4227
655,4229
778,4229
111,4229
965,4229
1183,4229
1335,4229
541,5084
541,976
542,1059
815,4234
919,4234
862,4236
543,4536
543,697
543,793
111,543
543,857
543,865
543,4911
543,1235
543,1251
543,1292
66,4324
66,603
66,708
10,66
66,764
66,111
66,865
66,134
66,158
544,5505
1237,4242
1290,4242
545,4926
546,967
697,4252
4258,4618
4258,4721
1155,4258
69,793
4262,4875
4263,4368
98,4263
4263,4683
101,4263
132,4263
4263,5477
4263,5555
70,71
70,102
551,808
1309,4270
553,579
553,697
10,553
553,1185
1304,4275
111,4276
4276,4835
1059,4276
4276,5545
555,4429
555,4443
555,683
555,697
555,956
555,1057
555,1296
4278,4315
556,992
697,4281
912,4281
1121,4281
1138,4281
1224,4281
4281,5405
559,627
559,895
559,1101
19,559
4,560
144,560
4290,4664
4293,4482
4293,4840
849,4300
697,4305
4305,5281
4306,4455
697,4308
821,4308
1264,4313
561,4414
561,4514
561,822
561,843
561,865
561,4956
561,5069
561,965
561,992
561,1083
561,1145
561,1339
4318,4604
912,4318
1069,4318
1155,4318
562,4362
562,4482
562,729
562,757
562,856
562,865
562,873
562,894
562,963
562,967
562,1002
562,1059
562,1138
562,1185
155,562
562,1280
4321,4693
4323,5520
4325,4776
563,879
563,1000
9,71
71,5258
71,1227
4326,4788
76,564
564,697
564,747
564,769
106,564
123,564
564,1124
564,1185
4327,4919
4334,4508
566,1081
566,1124
144,566
72,729
567,612
97,567
567,734
567,1231
567,5515
705,4337
111,4337
988,4337
568,4339
568,865
569,576
569,662
569,5103
4342,5350
718,4343
4346,4692
73,5228
74,726
4349,4746
778,4350
774,4351
857,4351
1059,4351
573,5377
89,576
576,708
10,576
4355,4397
92,4355
75,111
577,4424
97,577
577,769
577,865
577,965
577,1029
577,1155
577,1307
577,5515
76,634
76,1059
76,5258
76,5261
76,1246
76,1294
76,1359
579,719
579,813
579,1056
140,579
579,1170
579,1235
579,1296
4360,5090
988,4361
637,4362
988,4362
1059,4362
1199,4362
4363,4591
580,880
842,4366
584,4383
584,4729
111,584
584,865
584,4875
584,1185
4371,5239
861,4376
92,4377
697,4382
752,4382
4382,5087
142,4382
78,815
78,1154
4388,5180
591,692
591,865
591,871
