u1,u2
4455,4712
4458,4769
887,4462
4462,5462
2,626
106,626
626,4956
144,626
626,1206
667,4464
747,4464
4465,5332
4469,5405
634,828
634,5258
634,1185
89,106
89,883
89,4956
89,5105
89,1083
89,144
89,1206
89,5377
637,951
637,1284
683,4485
4485,5342
4485,5555
1228,4489
1306,4489
4493,5452
640,851
640,897
142,640
642,5322
642,1173
91,909
93,697
648,865
94,4522
94,4587
94,714
94,780
94,4928
94,4952
94,5043
94,5238
4522,4587
1114,4522
1121,4522
4523,5258
4524,4837
109,653
653,4881
697,4530
729,4530
4530,4835
865,4530
879,4530
965,4530
4,4530
1294,4530
4532,4648
655,1032
655,1227
715,4533
734,4536
857,4536
4549,4953
1095,4549
4551,4965
901,4553
665,689
665,4877
147,665
665,5420
671,1177
673,729
673,5248
4559,4579
679,703
679,4797
679,865
679,965
679,1186
679,1198
679,5515
681,5551
683,5342
683,5364
4578,4852
686,5103
4582,4854
865,4586
1114,4587
1359,4587
4594,5214
4594,5397
697,4623
697,737
697,4720
697,4728
697,4861
697,4877
697,4911
697,887
697,5018
697,5077
697,985
697,5122
131,697
697,5166
697,1143
697,1211
697,5369
697,1227
697,1276
697,5459
161,697
1300,4602
849,4604
988,4604
112,4605
1306,4605
702,778
705,715
126,705
705,1268
708,710
708,1019
708,5515
710,865
710,1125
710,1185
710,1224
4627,4995
4627,5313
939,4629
4629,5461
1211,4630
715,1206
10,778
10,906
10,5004
10,5537
718,4956
718,5084
719,815
719,1000
719,5258
719,1340
720,1242
1313,4648
4648,5550
1031,4650
4656,4729
729,5292
1335,4666
4668,4694
4670,5166
4672,5013
734,855
734,5235
736,1025
4674,5506
737,4875
1083,4678
740,4826
742,4918
742,1070
742,1211
742,5366
743,965
743,1214
1049,4691
747,936
747,1024
747,5258
4694,5069
754,873
754,967
102,1000
758,4729
143,758
758,1351
761,1352
763,1340
764,811
144,4713
765,944
765,5042
144,765
768,769
1059,4720
769,936
769,1158
769,1300
769,1307
4728,5103
12,778
12,1233
133,4729
1309,4729
774,5183
776,1124
778,815
111,778
778,857
778,5258
778,1138
778,5380
778,5515
778,1335
779,992
779,1268
780,1169
781,5084
1189,4750
1292,4754
4756,5075
791,4976
1211,4765
799,925
799,5258
799,1143
107,5103
107,144
4781,5551
854,4784
4784,5360
1185,4797
1224,4797
158,811
812,5166
112,815
815,4911
815,1029
815,1059
815,1294
822,1097
827,1185
828,5362
155,828
109,887
110,1219
832,5112
833,5561
842,1264
112,155
843,5105
843,1335
865,4824
964,4835
848,883
848,1124
849,1295
4839,5214
853,5421
114,1334
856,1029
856,1158
155,856
1323,4844
857,5079
4864,5324
864,873
865,954
865,5071
865,1011
865,1280
865,1294
4875,5043
4875,5372
4880,5026
161,4880
4881,5364
988,4883
870,936
870,965
871,1183
871,1214
873,885
873,1025
874,1317
917,4911
992,4911
1032,4911
132,4918
1224,4918
117,5166
880,4998
880,988
881,1216
883,958
883,5258
884,1025
1185,4922
885,967
885,5292
887,901
4928,4952
4928,5238
888,1023
4933,5254
892,5166
892,5427
896,5351
896,5361
896,5405
901,4941
1186,4941
1304,4944
898,938
141,899
1336,4951
4952,5238
1095,4953
1157,4953
4956,5405
4956,5537
901,1068
906,5537
4962,5238
1205,4962
1306,4967
144,4971
1138,4976
917,1011
923,5059
929,5504
1242,5003
934,965
1056,5004
142,5005
936,1099
1095,5012
940,5047
940,5102
940,1011
941,5163
1342,5024
943,5174
944,965
944,5426
944,1296
5046,5421
953,1083
5049,5427
1319,5050
5054,5265
5063,5397
1059,5067
5068,5103
1211,5068
963,5362
1186,5069
126,1121
126,5426
126,1358
965,5104
965,1011
965,1099
965,1214
965,1294
967,1009
971,1138
971,5364
1235,5079
1211,5084
1049,5085
974,1214
983,1025
983,1170
983,5403
1359,5091
984,5555
985,5461
140,988
144,5103
992,5151
992,5166
4,998
1000,1327
141,1001
5116,5310
5117,5167
5117,5188
1003,5355
1004,1313
1009,5362
1011,1224
1015,1031
1108,5132
5132,5362
5133,5364
1185,5136
164,1023
1025,1249
1025,1267
5150,5376
1029,5258
1029,1170
1029,1203
1304,5163
1059,5166
5174,5560
1043,5198
132,1108
132,5487
132,1319
1049,5287
1049,5339
4,1214
1056,1225
1059,5302
149,1059
1059,1259
155,1059
1059,5537
5222,5304
1070,1083
1075,1185
1083,5366
1083,5390
1083,1270
1292,5240
5258,5302
1143,5258
1203,5258
1211,5258
1097,1124
149,1097
1121,5351
1122,1158
144,1124
5292,5395
1130,5466
1139,1212
1140,1285
144,1143
1143,1273
1143,1306
1151,1285
1157,1264
142,5364
142,1358
1225,5329
5338,5525
144,5351
144,1233
144,153
144,5537
5342,5364
5342,5544
1185,5402
1185,1294
1185,5523
1338,5344
161,1186
1186,1324
5351,5361
5351,5405
1194,5484
5361,5405
1230,5364
5364,5555
1211,1224
1211,1226
1212,5366
1224,5405
1228,1294
1230,5438
1230,5512
1267,5397
1280,5403
1242,5536
1246,1345
5409,5543
1302,5414
1291,1335
1296,1306
1306,1340
1307,1359
