u1,u2,n_groups,n_venues,weight_idf
342,819,1,1,0.286
293,993,1,1,0.286
293,723,1,1,0.286
401,499,1,1,0.286
401,611,1,1,0.286
331,335,1,1,0.286
562,762,1,1,0.286
164,377,1,1,0.286
164,832,1,1,0.286
164,989,1,1,0.286
176,377,1,1,0.286
176,832,1,1,0.286
176,989,1,1,0.286
377,832,1,1,0.286
377,989,1,1,0.286
832,989,1,1,0.286
474,762,1,1,0.286
111,1071,1,1,0.286
121,762,1,1,0.286
462,466,1,1,0.286
9,98,1,1,0.286
9,462,1,1,0.286
98,462,1,1,0.286
206,462,1,1,0.286
206,532,1,1,0.286
14,286,1,1,0.286
33,1039,1,1,0.286
206,833,1,1,0.286
462,532,1,1,0.286
532,833,1,1,0.286
462,833,1,1,0.286
466,532,1,1,0.286
466,833,1,1,0.286
377,970,1,1,0.286
9,970,1,1,0.286
9,377,1,1,0.286
121,440,1,1,0.286
906,1048,1,1,0.286
474,745,1,1,0.286
471,879,1,1,0.286
235,879,1,1,0.286
371,906,1,1,0.286
121,889,1,1,0.286
440,889,1,1,0.286
355,363,1,1,0.286
355,474,1,1,0.286
355,758,1,1,0.286
355,901,1,1,0.286
363,474,1,1,0.286
363,758,1,1,0.286
293,619,1,1,0.286
474,758,1,1,0.286
474,901,1,1,0.286
758,901,1,1,0.286
121,474,1,1,0.286
121,817,1,1,0.286
121,976,1,1,0.286
474,817,1,1,0.286
817,976,1,1,0.286
107,290,1,1,0.286
267,510,1,1,0.283578
35,416,1,1,0.283578
35,978,1,1,0.283578
416,978,1,1,0.283578
858,978,1,1,0.283578
664,751,1,1,0.283578
596,989,1,1,0.283578
495,951,1,1,0.283578
335,951,1,1,0.283578
527,750,1,1,0.283578
254,527,1,1,0.283578
138,404,1,1,0.281266
138,635,1,1,0.281266
508,790,1,1,0.281266
484,1054,1,1,0.281266
235,331,1,1,0.281266
823,1042,1,1,0.281266
823,1001,1,1,0.281266
235,1027,1,1,0.281266
267,796,1,1,0.281266
621,790,1,1,0.281266
138,187,1,1,0.281266
23,508,1,1,0.281266
398,508,1,1,0.281266
19,23,1,1,0.281266
19,398,1,1,0.281266
76,169,1,1,0.281266
333,660,1,1,0.281266
23,515,1,1,0.281266
515,614,1,1,0.281266
404,750,1,1,0.281266
129,614,1,1,0.281266
206,614,1,1,0.281266
129,235,1,1,0.281266
206,235,1,1,0.281266
404,635,1,1,0.281266
138,750,1,1,0.281266
560,647,1,1,0.281266
623,647,1,1,0.281266
647,812,1,1,0.281266
746,812,1,1,0.281266
532,594,1,1,0.274908
783,1045,1,1,0.274908
137,282,1,1,0.274908
659,926,1,1,0.272958
756,1053,1,1,0.271085
746,915,1,1,0.271085
50,204,1,1,0.271085
463,728,1,1,0.271085
368,970,1,1,0.269283
652,970,1,1,0.269283
17,901,1,1,0.269283
891,1044,1,1,0.269283
643,817,1,1,0.269283
522,860,1,1,0.269283
17,248,1,1,0.269283
652,891,1,1,0.269283
17,522,1,1,0.269283
248,901,1,1,0.269283
522,901,1,1,0.269283
665,1035,1,1,0.269283
248,522,1,1,0.269283
392,901,1,1,0.269283
1019,1042,1,1,0.267546
578,1033,1,1,0.267546
657,1065,1,1,0.267546
265,368,1,1,0.267546
196,689,1,1,0.265873
814,848,1,1,0.265873
212,377,1,1,0.265873
188,633,1,1,0.265873
715,906,1,1,0.265873
356,1070,1,1,0.265873
239,702,1,1,0.264257
239,709,1,1,0.264257
518,856,1,1,0.264257
231,260,1,1,0.264257
86,709,1,1,0.264257
354,922,1,1,0.264257
354,1010,1,1,0.264257
474,930,1,1,0.264257
354,1021,1,1,0.264257
219,239,1,1,0.264257
58,728,1,1,0.264257
219,1035,1,1,0.264257
702,709,1,1,0.264257
42,474,1,1,0.262697
42,319,1,1,0.262697
467,947,1,1,0.262697
474,956,1,1,0.262697
354,474,1,1,0.262697
119,474,1,1,0.262697
42,812,1,1,0.262697
474,722,1,1,0.262697
172,498,1,1,0.262697
722,956,1,1,0.262697
172,947,1,1,0.262697
335,498,1,1,0.262697
121,664,1,1,0.262697
474,947,1,1,0.262697
70,1037,1,1,0.262697
664,847,1,1,0.262697
42,445,1,1,0.262697
42,664,1,1,0.262697
319,498,1,1,0.262697
558,664,1,1,0.262697
494,514,1,1,0.262697
500,514,1,1,0.262697
514,812,1,1,0.262697
521,812,1,1,0.262697
342,681,1,1,0.261189
78,689,1,1,0.25973
360,420,1,1,0.25973
422,596,1,1,0.25973
65,230,1,1,0.25973
689,1049,1,1,0.25973
534,1049,1,1,0.25973
316,955,1,1,0.25973
230,334,1,1,0.25973
407,1067,1,1,0.25973
534,588,1,1,0.25973
967,1007,1,1,0.25973
669,689,1,1,0.25973
447,924,1,1,0.25973
287,623,1,1,0.25973
56,864,1,1,0.25973
588,689,1,1,0.25973
287,704,1,1,0.25973
809,1019,1,1,0.25973
90,1053,1,1,0.25973
121,979,1,1,0.258318
354,1026,1,1,0.258318
319,507,1,1,0.258318
181,507,1,1,0.258318
130,699,1,1,0.258318
155,985,1,1,0.258318
14,979,1,1,0.258318
280,833,1,1,0.258318
290,577,1,1,0.258318
904,1027,1,1,0.258318
409,474,1,1,0.258318
412,736,1,1,0.256949
121,906,1,1,0.256949
354,652,1,1,0.256949
121,354,1,1,0.256949
121,560,1,1,0.256949
779,1004,1,1,0.256949
779,921,1,1,0.256949
10,368,1,1,0.256949
338,799,1,1,0.256949
10,1001,1,1,0.256949
779,806,1,1,0.256949
736,806,1,1,0.256949
734,806,1,1,0.256949
280,468,1,1,0.256949
279,548,1,1,0.256949
354,560,1,1,0.256949
412,806,1,1,0.256949
495,723,1,1,0.256949
121,652,1,1,0.256949
33,462,1,1,0.256949
100,280,1,1,0.256949
412,734,1,1,0.256949
750,1018,1,1,0.256949
23,702,1,1,0.256949
23,814,1,1,0.256949
100,401,1,1,0.256949
100,814,1,1,0.256949
114,940,1,1,0.256949
23,922,1,1,0.256949
23,267,1,1,0.256949
23,238,1,1,0.256949
159,495,1,1,0.256949
80,280,1,1,0.256949
159,527,1,1,0.256949
401,468,1,1,0.256949
468,814,1,1,0.256949
159,576,1,1,0.256949
921,1004,1,1,0.256949
159,723,1,1,0.256949
80,257,1,1,0.256949
80,702,1,1,0.256949
354,906,1,1,0.256949
407,734,1,1,0.256949
511,736,1,1,0.256949
291,745,1,1,0.256949
285,745,1,1,0.256949
285,521,1,1,0.256949
285,511,1,1,0.256949
285,407,1,1,0.256949
521,1071,1,1,0.256949
439,521,1,1,0.256949
293,745,1,1,0.256949
293,521,1,1,0.256949
291,521,1,1,0.256949
238,495,1,1,0.256949
267,527,1,1,0.256949
293,315,1,1,0.256949
238,576,1,1,0.256949
535,1071,1,1,0.256949
23,401,1,1,0.256949
439,535,1,1,0.256949
315,535,1,1,0.256949
313,1013,1,1,0.256949
407,521,1,1,0.256949
74,1014,1,1,0.256949
267,767,1,1,0.256949
23,74,1,1,0.256949
511,745,1,1,0.256949
576,723,1,1,0.256949
723,767,1,1,0.256949
723,1014,1,1,0.256949
511,521,1,1,0.256949
560,652,1,1,0.256949
560,906,1,1,0.256949
652,906,1,1,0.256949
121,291,1,1,0.256949
576,922,1,1,0.256949
495,922,1,1,0.256949
121,315,1,1,0.256949
407,745,1,1,0.256949
121,439,1,1,0.256949
121,535,1,1,0.256949
121,1071,1,1,0.256949
291,535,1,1,0.256949
23,257,1,1,0.256949
527,723,1,1,0.256949
181,461,1,1,0.255622
974,1000,1,1,0.255622
84,887,1,1,0.255622
181,311,1,1,0.255622
706,1082,1,1,0.255622
264,664,1,1,0.255622
264,1000,1,1,0.255622
1052,1082,1,1,0.255622
879,974,1,1,0.255622
664,1082,1,1,0.255622
461,1000,1,1,0.255622
239,655,1,1,0.255622
108,814,1,1,0.255622
1000,1052,1,1,0.255622
480,974,1,1,0.255622
655,974,1,1,0.255622
181,974,1,1,0.255622
331,664,1,1,0.255622
181,460,1,1,0.255622
838,974,1,1,0.255622
181,270,1,1,0.255622
655,1000,1,1,0.255622
181,655,1,1,0.255622
327,702,1,1,0.254335
29,34,1,1,0.254335
828,1058,1,1,0.254335
365,464,1,1,0.254335
464,520,1,1,0.254335
464,750,1,1,0.254335
1054,1058,1,1,0.254335
23,520,1,1,0.254335
20,29,1,1,0.254335
29,95,1,1,0.254335
20,1016,1,1,0.254335
29,323,1,1,0.254335
29,828,1,1,0.254335
29,921,1,1,0.254335
363,1054,1,1,0.254335
235,790,1,1,0.254335
23,750,1,1,0.254335
23,1014,1,1,0.254335
323,1058,1,1,0.254335
20,792,1,1,0.254335
74,240,1,1,0.254335
611,822,1,1,0.254335
74,823,1,1,0.254335
74,974,1,1,0.254335
240,823,1,1,0.254335
240,974,1,1,0.254335
823,974,1,1,0.254335
790,822,1,1,0.254335
390,1054,1,1,0.254335
611,790,1,1,0.254335
20,310,1,1,0.254335
523,790,1,1,0.254335
523,611,1,1,0.254335
369,790,1,1,0.254335
34,748,1,1,0.254335
369,611,1,1,0.254335
748,1016,1,1,0.254335
748,1058,1,1,0.254335
640,781,1,1,0.254335
95,1058,1,1,0.254335
856,1054,1,1,0.254335
19,523,1,1,0.254335
365,1014,1,1,0.254335
235,709,1,1,0.254335
369,709,1,1,0.254335
709,822,1,1,0.254335
19,235,1,1,0.254335
19,369,1,1,0.254335
19,611,1,1,0.254335
145,856,1,1,0.254335
19,790,1,1,0.254335
19,822,1,1,0.254335
235,611,1,1,0.254335
767,993,1,1,0.254335
157,310,1,1,0.254335
310,767,1,1,0.254335
145,933,1,1,0.254335
145,709,1,1,0.254335
346,993,1,1,0.254335
29,145,1,1,0.254335
145,635,1,1,0.254335
748,993,1,1,0.254335
145,363,1,1,0.254335
145,390,1,1,0.254335
300,1014,1,1,0.254335
933,1054,1,1,0.254335
157,993,1,1,0.254335
346,792,1,1,0.254335
159,300,1,1,0.254335
423,544,1,1,0.253085
313,918,1,1,0.253085
22,127,1,1,0.253085
903,1059,1,1,0.253085
298,826,1,1,0.251871
140,868,1,1,0.251871
419,652,1,1,0.247338
159,792,1,1,0.247338
150,633,1,1,0.247338
26,62,1,1,0.247338
696,892,1,1,0.247338
657,762,1,1,0.244239
140,827,1,1,0.244239
412,934,1,1,0.244239
364,1054,1,1,0.244239
201,889,1,1,0.244239
445,943,1,1,0.244239
445,1030,1,1,0.244239
838,962,1,1,0.244239
267,928,1,1,0.244239
371,838,1,1,0.244239
90,619,1,1,0.244239
495,784,1,1,0.244239
267,934,1,1,0.244239
84,745,1,1,0.244239
121,392,1,1,0.244239
464,879,1,1,0.244239
635,934,1,1,0.244239
515,527,1,1,0.244239
464,817,1,1,0.244239
657,1054,1,1,0.244239
201,657,1,1,0.244239
779,880,1,1,0.244239
105,734,1,1,0.244239
9,734,1,1,0.244239
445,1054,1,1,0.244239
779,838,1,1,0.244239
412,817,1,1,0.244239
412,745,1,1,0.244239
762,879,1,1,0.244239
842,934,1,1,0.244239
750,827,1,1,0.244239
485,827,1,1,0.244239
121,527,1,1,0.244239
201,364,1,1,0.244239
604,943,1,1,0.244239
199,646,1,1,0.244239
371,646,1,1,0.244239
20,768,1,1,0.244239
392,1014,1,1,0.244239
604,635,1,1,0.244239
485,1054,1,1,0.244239
485,1030,1,1,0.244239
527,554,1,1,0.244239
442,962,1,1,0.244239
554,797,1,1,0.244239
140,1054,1,1,0.244239
742,1004,1,1,0.244239
485,635,1,1,0.244239
784,962,1,1,0.244239
169,762,1,1,0.244239
928,1004,1,1,0.244239
199,412,1,1,0.244239
199,880,1,1,0.244239
167,838,1,1,0.244239
392,797,1,1,0.244239
140,1030,1,1,0.244239
463,779,1,1,0.244239
554,1014,1,1,0.244239
445,635,1,1,0.244239
485,943,1,1,0.244239
121,554,1,1,0.244239
121,797,1,1,0.244239
750,1054,1,1,0.244239
121,1014,1,1,0.244239
140,635,1,1,0.244239
474,797,1,1,0.244239
392,527,1,1,0.244239
392,554,1,1,0.244239
750,1030,1,1,0.244239
140,943,1,1,0.244239
90,201,1,1,0.244239
412,922,1,1,0.244239
167,646,1,1,0.244239
750,943,1,1,0.244239
412,471,1,1,0.244239
187,412,1,1,0.244239
604,1030,1,1,0.244239
20,934,1,1,0.244239
141,439,1,1,0.244239
657,1004,1,1,0.244239
476,976,1,1,0.244239
474,921,1,1,0.244239
646,742,1,1,0.244239
233,921,1,1,0.244239
183,921,1,1,0.244239
187,474,1,1,0.244239
183,187,1,1,0.244239
267,621,1,1,0.244239
235,260,1,1,0.244239
23,489,1,1,0.244239
463,633,1,1,0.244239
463,745,1,1,0.244239
463,612,1,1,0.244239
474,1000,1,1,0.244239
84,633,1,1,0.244239
159,657,1,1,0.244239
159,921,1,1,0.244239
84,612,1,1,0.244239
621,657,1,1,0.244239
621,921,1,1,0.244239
99,921,1,1,0.244239
84,417,1,1,0.244239
495,906,1,1,0.244239
471,996,1,1,0.244239
797,1030,1,1,0.244239
508,1004,1,1,0.244239
1,621,1,1,0.244239
293,976,1,1,0.244239
187,827,1,1,0.244239
199,293,1,1,0.244239
141,489,1,1,0.244239
327,439,1,1,0.244239
327,489,1,1,0.244239
436,484,1,1,0.244239
235,436,1,1,0.244239
474,549,1,1,0.244239
439,612,1,1,0.244239
417,439,1,1,0.244239
474,891,1,1,0.244239
549,621,1,1,0.244239
549,891,1,1,0.244239
621,891,1,1,0.244239
489,889,1,1,0.244239
489,633,1,1,0.244239
159,891,1,1,0.244239
436,621,1,1,0.244239
159,549,1,1,0.244239
628,891,1,1,0.244239
404,628,1,1,0.244239
267,300,1,1,0.244239
495,1030,1,1,0.244239
199,300,1,1,0.244239
199,267,1,1,0.244239
515,646,1,1,0.244239
69,768,1,1,0.244239
69,827,1,1,0.244239
797,906,1,1,0.244239
527,1030,1,1,0.244239
508,921,1,1,0.244239
901,928,1,1,0.244239
201,842,1,1,0.244239
9,56,1,1,0.244239
604,996,1,1,0.244239
9,121,1,1,0.244239
9,392,1,1,0.244239
9,527,1,1,0.244239
9,554,1,1,0.244239
9,797,1,1,0.244239
9,1014,1,1,0.244239
56,121,1,1,0.244239
56,392,1,1,0.244239
619,921,1,1,0.244239
527,906,1,1,0.244239
619,1000,1,1,0.244239
141,327,1,1,0.244239
56,554,1,1,0.244239
742,921,1,1,0.244239
889,1054,1,1,0.244239
742,1000,1,1,0.244239
300,734,1,1,0.244239
921,934,1,1,0.244239
934,1000,1,1,0.244239
56,797,1,1,0.244239
99,1004,1,1,0.244239
56,1014,1,1,0.244239
9,661,1,1,0.244239
300,661,1,1,0.244239
105,646,1,1,0.244239
646,661,1,1,0.244239
23,464,1,1,0.244239
201,827,1,1,0.244239
99,1000,1,1,0.244239
267,471,1,1,0.244239
267,1014,1,1,0.244239
1,458,1,1,0.244239
827,901,1,1,0.244239
515,797,1,1,0.244239
260,458,1,1,0.244239
442,474,1,1,0.244239
169,495,1,1,0.244239
458,1014,1,1,0.244239
404,471,1,1,0.244239
471,791,1,1,0.244239
827,922,1,1,0.244239
238,392,1,1,0.244239
238,404,1,1,0.244239
493,993,1,1,0.244239
238,458,1,1,0.244239
238,791,1,1,0.244239
392,404,1,1,0.244239
392,458,1,1,0.244239
392,791,1,1,0.244239
84,779,1,1,0.244239
19,816,1,1,0.242299
378,468,1,1,0.242299
179,221,1,1,0.242299
259,816,1,1,0.242299
716,781,1,1,0.242299
549,797,1,1,0.239556
768,1000,1,1,0.239556
74,439,1,1,0.239556
84,280,1,1,0.239556
145,280,1,1,0.239556
167,280,1,1,0.239556
280,418,1,1,0.239556
280,474,1,1,0.239556
280,734,1,1,0.239556
84,413,1,1,0.239556
145,413,1,1,0.239556
171,413,1,1,0.239556
167,439,1,1,0.239556
418,439,1,1,0.239556
458,734,1,1,0.239556
74,413,1,1,0.239556
74,458,1,1,0.239556
750,895,1,1,0.239556
74,474,1,1,0.239556
74,750,1,1,0.239556
74,895,1,1,0.239556
74,976,1,1,0.239556
413,750,1,1,0.239556
524,1000,1,1,0.239556
413,976,1,1,0.239556
439,750,1,1,0.239556
439,895,1,1,0.239556
439,976,1,1,0.239556
458,895,1,1,0.239556
458,976,1,1,0.239556
474,750,1,1,0.239556
827,906,1,1,0.239556
806,906,1,1,0.239556
744,906,1,1,0.239556
621,906,1,1,0.239556
267,443,1,1,0.239556
267,484,1,1,0.239556
267,1018,1,1,0.239556
484,1018,1,1,0.239556
19,484,1,1,0.239556
484,577,1,1,0.239556
19,365,1,1,0.239556
19,516,1,1,0.239556
19,521,1,1,0.239556
19,744,1,1,0.239556
19,806,1,1,0.239556
19,827,1,1,0.239556
365,577,1,1,0.239556
516,577,1,1,0.239556
521,577,1,1,0.239556
577,744,1,1,0.239556
577,806,1,1,0.239556
577,827,1,1,0.239556
365,621,1,1,0.239556
365,906,1,1,0.239556
516,621,1,1,0.239556
516,906,1,1,0.239556
521,621,1,1,0.239556
521,906,1,1,0.239556
621,744,1,1,0.239556
621,806,1,1,0.239556
621,827,1,1,0.239556
474,895,1,1,0.239556
413,895,1,1,0.239556
750,976,1,1,0.239556
354,797,1,1,0.239556
254,344,1,1,0.239556
254,386,1,1,0.239556
254,604,1,1,0.239556
254,742,1,1,0.239556
254,797,1,1,0.239556
254,854,1,1,0.239556
344,354,1,1,0.239556
344,386,1,1,0.239556
344,604,1,1,0.239556
344,742,1,1,0.239556
344,797,1,1,0.239556
344,854,1,1,0.239556
354,386,1,1,0.239556
354,604,1,1,0.239556
354,854,1,1,0.239556
895,976,1,1,0.239556
386,604,1,1,0.239556
386,742,1,1,0.239556
386,797,1,1,0.239556
386,854,1,1,0.239556
354,463,1,1,0.239556
445,463,1,1,0.239556
463,489,1,1,0.239556
463,508,1,1,0.239556
463,524,1,1,0.239556
463,768,1,1,0.239556
463,892,1,1,0.239556
364,1000,1,1,0.239556
445,1000,1,1,0.239556
489,1000,1,1,0.239556
861,1054,1,1,0.239556
171,280,1,1,0.239556
797,1054,1,1,0.239556
797,861,1,1,0.239556
293,638,1,1,0.239556
293,857,1,1,0.239556
293,549,1,1,0.239556
549,604,1,1,0.239556
549,742,1,1,0.239556
293,474,1,1,0.239556
549,854,1,1,0.239556
549,861,1,1,0.239556
549,1054,1,1,0.239556
604,861,1,1,0.239556
742,861,1,1,0.239556
742,1054,1,1,0.239556
293,856,1,1,0.239556
854,861,1,1,0.239556
293,311,1,1,0.239556
238,293,1,1,0.239556
311,828,1,1,0.239556
311,527,1,1,0.239556
1,857,1,1,0.239556
1,856,1,1,0.239556
1,828,1,1,0.239556
854,1054,1,1,0.239556
1,638,1,1,0.239556
1,527,1,1,0.239556
1,474,1,1,0.239556
1,238,1,1,0.239556
55,933,1,1,0.236994
745,922,1,1,0.236994
519,633,1,1,0.236994
114,942,1,1,0.236994
312,933,1,1,0.236994
904,944,1,1,0.236994
340,783,1,1,0.236994
313,466,1,1,0.236994
120,313,1,1,0.236994
247,280,1,1,0.236994
103,216,1,1,0.236994
280,992,1,1,0.236994
35,463,1,1,0.236994
35,509,1,1,0.236994
3,79,1,1,0.236994
303,1061,1,1,0.236994
519,598,1,1,0.236994
35,340,1,1,0.236994
294,509,1,1,0.236994
680,852,1,1,0.234594
323,541,1,1,0.234594
286,505,1,1,0.234594
462,953,1,1,0.234594
153,953,1,1,0.234594
153,462,1,1,0.234594
210,839,1,1,0.234594
727,992,1,1,0.234594
553,992,1,1,0.234594
553,727,1,1,0.234594
60,992,1,1,0.234594
60,727,1,1,0.234594
60,553,1,1,0.234594
976,1079,1,1,0.234594
495,1079,1,1,0.234594
495,976,1,1,0.234594
325,1079,1,1,0.234594
325,976,1,1,0.234594
325,495,1,1,0.234594
324,869,1,1,0.234594
153,869,1,1,0.234594
153,324,1,1,0.234594
62,869,1,1,0.234594
62,324,1,1,0.234594
62,153,1,1,0.234594
708,766,1,1,0.234594
286,442,1,1,0.234594
286,680,1,1,0.234594
108,312,1,1,0.234594
286,852,1,1,0.234594
541,708,1,1,0.234594
325,708,1,1,0.234594
325,541,1,1,0.234594
323,708,1,1,0.234594
323,325,1,1,0.234594
11,665,1,1,0.234594
708,878,1,1,0.234594
464,878,1,1,0.234594
464,708,1,1,0.234594
708,944,1,1,0.234594
291,944,1,1,0.234594
413,742,1,1,0.234594
413,494,1,1,0.234594
852,869,1,1,0.234594
680,869,1,1,0.234594
505,869,1,1,0.234594
505,852,1,1,0.234594
505,680,1,1,0.234594
442,869,1,1,0.234594
442,852,1,1,0.234594
442,680,1,1,0.234594
442,505,1,1,0.234594
286,869,1,1,0.234594
312,800,1,1,0.234594
413,766,1,1,0.234594
125,495,1,1,0.234594
495,596,1,1,0.234594
593,830,1,1,0.234594
216,830,1,1,0.234594
216,593,1,1,0.234594
593,766,1,1,0.234594
349,913,1,1,0.234594
216,644,1,1,0.234594
125,216,1,1,0.234594
495,950,1,1,0.234594
125,766,1,1,0.234594
593,1021,1,1,0.234594
257,593,1,1,0.234594
26,125,1,1,0.234594
593,596,1,1,0.234594
257,1021,1,1,0.234594
129,495,1,1,0.234594
321,495,1,1,0.234594
596,634,1,1,0.234594
327,617,1,1,0.234594
476,766,1,1,0.234594
349,766,1,1,0.234594
119,766,1,1,0.234594
125,456,1,1,0.234594
62,244,1,1,0.233827
150,571,1,1,0.233827
152,696,1,1,0.233827
800,980,1,1,0.233827
507,529,1,1,0.233827
103,529,1,1,0.233827
58,632,1,1,0.233827
58,409,1,1,0.233827
731,1001,1,1,0.233827
507,762,1,1,0.233827
217,495,1,1,0.233827
70,841,1,1,0.233827
427,1031,1,1,0.233827
76,513,1,1,0.233827
245,853,1,1,0.232338
375,579,1,1,0.232338
906,1018,1,1,0.232338
598,619,1,1,0.232338
669,839,1,1,0.232338
431,798,1,1,0.232338
511,526,1,1,0.232338
561,579,1,1,0.232338
579,599,1,1,0.232338
513,701,1,1,0.232338
535,659,1,1,0.230908
413,535,1,1,0.230908
413,659,1,1,0.230908
413,979,1,1,0.230908
535,979,1,1,0.230908
58,615,1,1,0.230908
214,406,1,1,0.230908
982,994,1,1,0.230908
210,1013,1,1,0.230908
210,937,1,1,0.230908
114,130,1,1,0.230908
464,615,1,1,0.230908
423,615,1,1,0.230908
349,615,1,1,0.230908
349,423,1,1,0.230908
423,674,1,1,0.230908
58,214,1,1,0.230908
937,1013,1,1,0.230908
659,979,1,1,0.230908
372,1019,1,1,0.228862
761,1021,1,1,0.228862
395,1021,1,1,0.228862
148,823,1,1,0.228862
148,1068,1,1,0.228862
54,156,1,1,0.228862
27,54,1,1,0.228862
234,837,1,1,0.228862
160,761,1,1,0.228862
286,837,1,1,0.228862
331,837,1,1,0.228862
90,358,1,1,0.228862
521,837,1,1,0.228862
90,921,1,1,0.228862
837,1002,1,1,0.228862
358,486,1,1,0.228862
358,635,1,1,0.228862
837,1050,1,1,0.228862
148,659,1,1,0.228862
1027,1068,1,1,0.228862
823,1027,1,1,0.228862
70,1019,1,1,0.228862
70,336,1,1,0.228862
70,1027,1,1,0.228862
343,732,1,1,0.228862
70,160,1,1,0.228862
70,284,1,1,0.228862
70,732,1,1,0.228862
336,659,1,1,0.228862
70,1021,1,1,0.228862
659,1027,1,1,0.228862
284,1021,1,1,0.228862
284,1019,1,1,0.228862
358,921,1,1,0.228862
160,284,1,1,0.228862
284,732,1,1,0.228862
336,823,1,1,0.228862
336,1068,1,1,0.228862
358,759,1,1,0.228862
410,463,1,1,0.228862
486,635,1,1,0.228862
304,885,1,1,0.228862
201,921,1,1,0.228862
295,304,1,1,0.228862
295,340,1,1,0.228862
295,885,1,1,0.228862
295,921,1,1,0.228862
304,340,1,1,0.228862
304,921,1,1,0.228862
223,512,1,1,0.228862
340,885,1,1,0.228862
340,921,1,1,0.228862
166,679,1,1,0.228862
129,395,1,1,0.228862
486,521,1,1,0.228862
350,486,1,1,0.228862
201,885,1,1,0.228862
201,340,1,1,0.228862
201,295,1,1,0.228862
166,340,1,1,0.228862
166,304,1,1,0.228862
166,295,1,1,0.228862
166,201,1,1,0.228862
129,340,1,1,0.228862
129,304,1,1,0.228862
129,295,1,1,0.228862
129,201,1,1,0.228862
201,523,1,1,0.228862
201,410,1,1,0.228862
304,331,1,1,0.228862
523,890,1,1,0.228862
523,796,1,1,0.228862
523,750,1,1,0.228862
328,486,1,1,0.228862
588,938,1,1,0.228862
486,921,1,1,0.228862
156,750,1,1,0.228862
160,395,1,1,0.228862
589,635,1,1,0.228862
523,589,1,1,0.228862
463,635,1,1,0.228862
156,890,1,1,0.228862
156,796,1,1,0.228862
156,709,1,1,0.228862
512,938,1,1,0.228862
156,635,1,1,0.228862
156,589,1,1,0.228862
156,463,1,1,0.228862
759,921,1,1,0.228862
635,921,1,1,0.228862
635,759,1,1,0.228862
635,709,1,1,0.228862
624,727,1,1,0.228862
635,890,1,1,0.228862
331,463,1,1,0.228862
372,679,1,1,0.228862
343,679,1,1,0.228862
761,921,1,1,0.228862
761,885,1,1,0.228862
395,921,1,1,0.228862
395,885,1,1,0.228862
129,761,1,1,0.228862
404,999,1,1,0.228862
404,1042,1,1,0.228862
942,999,1,1,0.228862
942,1042,1,1,0.228862
999,1042,1,1,0.228862
512,588,1,1,0.228862
404,942,1,1,0.228862
486,866,1,1,0.228862
368,707,1,1,0.228862
357,921,1,1,0.228862
179,796,1,1,0.228862
583,657,1,1,0.228862
583,796,1,1,0.228862
657,796,1,1,0.228862
99,634,1,1,0.228862
99,404,1,1,0.228862
21,336,1,1,0.228862
179,583,1,1,0.228862
21,1019,1,1,0.228862
171,392,1,1,0.228862
70,634,1,1,0.228862
70,679,1,1,0.228862
634,679,1,1,0.228862
709,901,1,1,0.228862
179,657,1,1,0.228862
171,796,1,1,0.228862
211,608,1,1,0.228862
198,331,1,1,0.228862
496,964,1,1,0.228862
521,522,1,1,0.228862
938,964,1,1,0.228862
211,331,1,1,0.228862
198,234,1,1,0.228862
198,286,1,1,0.228862
198,496,1,1,0.228862
171,657,1,1,0.228862
198,522,1,1,0.228862
198,1002,1,1,0.228862
198,1050,1,1,0.228862
211,390,1,1,0.228862
171,179,1,1,0.228862
171,583,1,1,0.228862
211,398,1,1,0.228862
206,390,1,1,0.228862
47,624,1,1,0.228862
129,827,1,1,0.228862
260,510,1,1,0.228862
442,989,1,1,0.228862
815,907,1,1,0.228862
95,296,1,1,0.228862
95,624,1,1,0.228862
296,624,1,1,0.228862
445,553,1,1,0.228862
73,510,1,1,0.228862
315,364,1,1,0.228862
315,827,1,1,0.228862
364,827,1,1,0.228862
95,331,1,1,0.228862
47,727,1,1,0.228862
536,727,1,1,0.228862
260,496,1,1,0.228862
73,496,1,1,0.228862
206,398,1,1,0.228862
719,734,1,1,0.228862
54,206,1,1,0.228862
54,331,1,1,0.228862
54,608,1,1,0.228862
73,365,1,1,0.228862
73,719,1,1,0.228862
73,734,1,1,0.228862
194,365,1,1,0.228862
73,260,1,1,0.228862
194,734,1,1,0.228862
191,194,1,1,0.228862
364,504,1,1,0.228862
364,1028,1,1,0.228862
504,1028,1,1,0.228862
445,938,1,1,0.228862
496,938,1,1,0.228862
47,331,1,1,0.228862
368,536,1,1,0.228862
417,1028,1,1,0.228862
13,401,1,1,0.228862
417,863,1,1,0.228862
371,428,1,1,0.228862
953,1050,1,1,0.228862
211,428,1,1,0.228862
34,759,1,1,0.228862
90,156,1,1,0.228862
90,328,1,1,0.228862
211,371,1,1,0.228862
536,707,1,1,0.228862
90,350,1,1,0.228862
90,866,1,1,0.228862
156,486,1,1,0.228862
390,536,1,1,0.228862
202,707,1,1,0.228862
496,521,1,1,0.228862
202,536,1,1,0.228862
13,914,1,1,0.228862
73,419,1,1,0.228862
13,953,1,1,0.228862
857,914,1,1,0.228862
82,866,1,1,0.228862
82,521,1,1,0.228862
82,350,1,1,0.228862
82,328,1,1,0.228862
82,156,1,1,0.228862
401,914,1,1,0.228862
331,624,1,1,0.228862
34,82,1,1,0.228862
