constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
ran_005059,random,2,7478|13066,7478,1,1,0,0,0.9575
ran_005060,random,2,7480|14189,7480,1,1,0,0,0.9528
ran_005061,random,2,7480|18814,7480,1,1,0,0,0.8635
ran_005062,random,2,1772|7480,7480,1,1,0,0,0.6692
ran_005063,random,2,1634|7535,7535,1,1,0,0,0.8799
ran_005064,random,2,2434|7535,7535,1,1,0,0,0.8035
ran_005065,random,2,6756|7535,7535,1,1,0,0,0.6565
ran_005066,random,2,7535|9364,7535,1,1,0,0,0.6832
ran_005067,random,2,7539|11506,7539,1,1,0,0,0.6507
ran_005068,random,2,7558|10524,7558,1,1,0,0,0.559
ran_005069,random,2,7563|8088,7563,1,1,0,0,0.9628
ran_005070,random,2,7581|8716,7581,1,1,0,0,0.7922
ran_005071,random,2,7581|13962,7581,1,1,0,0,0.8271
ran_005072,random,2,137|7583,7583,1,1,0,0,0.8457
ran_005073,random,2,2820|7610,7610,1,1,0,0,0.8913
ran_005074,random,2,7610|24302,7610,1,1,0,0,0.4512
ran_005075,random,2,3587|7619,7619,1,1,0,0,0.875
ran_005076,random,2,7635|25519,7635,1,1,0,0,0.7588
ran_005077,random,2,7471|7640,7640,1,1,0,0,0.8509
ran_005078,random,2,7663|9897,7663,1,1,0,0,0.5718
ran_005079,random,4,722|7679|12209|14813,7679,1,1,0,0,0.7584
ran_005080,random,2,331|7681,7681,1,1,0,0,0.796
ran_005081,random,2,2564|7696,7696,1,1,0,0,0.5647
ran_005082,random,2,1597|7707,7707,1,1,0,0,0.9841
ran_005083,random,2,7707|20044,7707,1,1,0,0,0.5831
ran_005084,random,2,241|7722,7722,1,1,0,0,0.702
ran_005085,random,2,7722|10022,7722,1,1,0,0,0.7555
ran_005086,random,3,2442|3488|7722,7722,1,1,0,0,0.6944
ran_005087,random,2,2514|7722,7722,1,1,0,0,0.5872
ran_005088,random,2,7722|10106,7722,1,1,0,0,0.6172
ran_005089,random,2,7722|12735,7722,1,1,0,0,0.7413
ran_005090,random,2,7722|17223,7722,1,1,0,0,0.655
ran_005091,random,3,4822|7732|16336,7732,1,1,0,0,0.7169
ran_005092,random,2,2511|7739,7739,1,1,0,0,0.9864
ran_005093,random,2,7739|16617,7739,1,1,0,0,0.8643
ran_005094,random,2,4180|7739,7739,1,1,0,0,0.5951
ran_005095,random,2,6570|7739,7739,1,1,0,0,0.8196
ran_005096,random,2,5103|7765,7765,1,1,0,0,0.4174
ran_005097,random,2,7765|9226,7765,1,1,0,0,0.3952
ran_005098,random,2,7768|11884,7768,1,1,0,0,0.4656
ran_005099,random,2,7768|16568,7768,1,1,0,0,0.8632
ran_005100,random,2,1105|7768,7768,1,1,0,0,0.5259
ran_005101,random,2,5910|7771,7771,1,1,0,0,0.8274
ran_005102,random,2,2892|7797,7797,1,1,0,0,0.933
ran_005103,random,2,7806|19110,7806,1,1,0,0,0.4601
ran_005104,random,2,2033|7838,7838,1,1,0,0,0.3579
ran_005105,random,2,7838|10243,7838,1,1,0,0,0.6405
ran_005106,random,3,1047|2077|7838,7838,1,1,0,0,0.7427
ran_005107,random,2,5734|7838,7838,1,1,0,0,0.34
ran_005108,random,2,7838|24507,7838,1,1,0,0,0.7455
ran_005109,random,2,7838|11749,7838,1,1,0,0,0.5299
ran_005110,random,2,7894|21487,7894,1,1,0,0,0.8652
ran_005111,random,2,1267|7957,7957,1,1,0,0,0.6399
ran_005112,random,2,7957|11231,7957,1,1,0,0,0.466
ran_005113,random,2,6792|7968,7968,1,1,0,0,0.6366
ran_005114,random,3,7971|17935|19181,7971,1,1,0,0,0.9009
ran_005115,random,2,1236|7989,7989,1,1,0,0,0.6985
ran_005116,random,2,69|8002,8002,1,1,0,0,0.586
ran_005117,random,2,5277|8012,8012,1,1,0,0,0.3568
ran_005118,random,2,8012|15190,8012,1,1,0,0,0.7184
ran_005119,random,2,4733|8031,8031,1,1,0,0,0.4594
ran_005120,random,2,581|8038,8038,1,1,0,0,0.7805
ran_005121,random,2,465|8045,8045,1,1,0,0,0.5194
ran_005122,random,2,7723|8045,8045,1,1,0,0,0.4443
ran_005123,random,2,8084|13761,8084,1,1,0,0,0.8592
ran_005124,random,2,8084|12945,8084,1,1,0,0,0.3895
ran_005125,random,2,8085|9444,8085,1,1,0,0,0.7122
ran_005126,random,2,8085|14521,8085,1,1,0,0,0.5856
ran_005127,random,2,2976|8088,8088,1,1,0,0,0.8143
ran_005128,random,2,8142|26527,8142,1,1,0,0,0.3782
ran_005129,random,2,412|8147,8147,1,1,0,0,0.5969
ran_005130,random,2,8147|10248,8147,1,1,0,0,0.4607
ran_005131,random,2,3776|8149,8149,1,1,0,0,0.8383
ran_005132,random,2,3660|8149,8149,1,1,0,0,0.75
ran_005133,random,2,4293|8166,8166,1,1,0,0,0.9272
ran_005134,random,2,4844|8191,8191,1,1,0,0,0.6871
ran_005135,random,2,4559|8191,8191,1,1,0,0,0.595
ran_005136,random,2,2369|8191,8191,1,1,0,0,0.4426
ran_005137,random,2,8191|15331,8191,1,1,0,0,0.9481
ran_005138,random,2,8191|10132,8191,1,1,0,0,0.4842
ran_005139,random,2,8191|11654,8191,1,1,0,0,0.5615
ran_005140,random,3,6114|8191|13793,8191,1,1,0,0,0.6984
ran_005141,random,2,8191|8763,8191,1,1,0,0,0.8323
ran_005142,random,2,8047|8204,8204,1,1,0,0,0.6598
ran_005143,random,2,1187|8215,8215,1,1,0,0,0.6618
ran_005144,random,3,1467|8216|11041,8216,1,1,0,0,0.74
ran_005145,random,2,8220|18089,8220,1,1,0,0,0.6732
ran_005146,random,2,4177|8256,8256,1,1,0,0,0.8105
ran_005147,random,2,7295|8257,8257,1,1,0,0,0.9768
ran_005148,random,2,8257|13869,8257,1,1,0,0,0.8393
ran_005149,random,2,8261|24287,8261,1,1,0,0,0.7369
ran_005150,random,2,8269|21193,8269,1,1,0,0,0.8868
ran_005151,random,2,4965|8300,8300,1,1,0,0,0.9024
ran_005152,random,2,5370|8316,8316,1,1,0,0,0.5119
ran_005153,random,4,5573|8316|10176|11103,8316,1,1,0,0,0.8393
ran_005154,random,2,576|8321,8321,1,1,0,0,0.8447
ran_005155,random,2,8347|11987,8347,1,1,0,0,0.588
ran_005156,random,2,8347|12433,8347,1,1,0,0,0.413
ran_005157,random,2,8350|20021,8350,1,1,0,0,0.7333
ran_005158,random,2,8378|9770,8378,1,1,0,0,0.8333
ran_005159,random,2,3470|8387,8387,1,1,0,0,0.4569
ran_005160,random,2,5870|8390,8390,1,1,0,0,0.8329
ran_005161,random,2,7696|8390,8390,1,1,0,0,0.7839
ran_005162,random,2,8397|15925,8397,1,1,0,0,0.8321
ran_005163,random,2,5680|8414,8414,1,1,0,0,0.5358
ran_005164,random,2,8428|25966,8428,1,1,0,0,0.4084
ran_005165,random,2,8428|28183,8428,1,1,0,0,0.7776
ran_005166,random,2,8492|17921,8492,1,1,0,0,0.6035
ran_005167,random,2,1901|8511,8511,1,1,0,0,0.681
ran_005168,random,2,7838|8537,8537,1,1,0,0,0.5356
ran_005169,random,2,8537|13379,8537,1,1,0,0,0.8598
ran_005170,random,2,8537|13616,8537,1,1,0,0,0.5759
ran_005171,random,2,1173|8537,8537,1,1,0,0,0.3775
ran_005172,random,2,6114|8537,8537,1,1,0,0,0.6124
ran_005173,random,3,3566|8543|14190,8543,1,1,0,0,0.7549
ran_005174,random,2,442|8551,8551,1,1,0,0,0.6293
ran_005175,random,2,1067|8562,8562,1,1,0,0,0.7988
ran_005176,random,2,8562|20393,8562,1,1,0,0,0.8875
ran_005177,random,2,8562|17754,8562,1,1,0,0,0.9488
ran_005178,random,2,8312|8574,8574,1,1,0,0,0.6519
ran_005179,random,2,8574|8948,8574,1,1,0,0,0.8408
ran_005180,random,2,6792|8594,8594,1,1,0,0,0.3725
ran_005181,random,2,5755|8594,8594,1,1,0,0,0.7934
ran_005182,random,2,8597|15989,8597,1,1,0,0,0.8818
ran_005183,random,2,8612|11242,8612,1,1,0,0,0.7581
ran_005184,random,2,3624|8612,8612,1,1,0,0,0.7612
ran_005185,random,2,3883|8612,8612,1,1,0,0,0.9014
ran_005186,random,2,8612|11100,8612,1,1,0,0,0.7221
ran_005187,random,3,8612|10178|12539,8612,1,1,0,0,0.7292
ran_005188,random,2,4426|8617,8617,1,1,0,0,0.914
ran_005189,random,2,8626|14947,8626,1,1,0,0,0.8584
ran_005190,random,2,1290|8660,8660,1,1,0,0,0.6616
ran_005191,random,2,4289|8660,8660,1,1,0,0,0.7625
ran_005192,random,2,5686|8660,8660,1,1,0,0,0.4531
ran_005193,random,2,2608|8660,8660,1,1,0,0,0.7254
ran_005194,random,2,8306|8670,8670,1,1,0,0,0.8228
ran_005195,random,2,3976|8673,8673,1,1,0,0,0.5922
ran_005196,random,2,6363|8682,8682,1,1,0,0,0.7947
ran_005197,random,2,5019|8683,8683,1,1,0,0,0.6992
ran_005198,random,2,8705|10900,8705,1,1,0,0,0.8971
ran_005199,random,2,5708|8705,8705,1,1,0,0,0.7755
ran_005200,random,2,5126|8705,8705,1,1,0,0,0.5395
ran_005201,random,2,8705|21132,8705,1,1,0,0,0.6493
ran_005202,random,2,273|8705,8705,1,1,0,0,0.7783
ran_005203,random,2,3448|8724,8724,1,1,0,0,0.7348
ran_005204,random,2,8734|14711,8734,1,1,0,0,0.4953
ran_005205,random,2,8734|14162,8734,1,1,0,0,0.9759
ran_005206,random,2,8734|9033,8734,1,1,0,0,0.9471
ran_005207,random,2,8751|13589,8751,1,1,0,0,0.7447
ran_005208,random,3,8752|10897|19471,8752,1,1,0,0,0.5466
ran_005209,random,2,6063|8761,8761,1,1,0,0,0.8223
ran_005210,random,2,8761|20746,8761,1,1,0,0,0.8184
ran_005211,random,2,8763|12115,8763,1,1,0,0,0.7165
ran_005212,random,2,8763|20605,8763,1,1,0,0,0.6529
ran_005213,random,2,3473|8764,8764,1,1,0,0,0.6882
ran_005214,random,2,4988|8764,8764,1,1,0,0,0.7955
ran_005215,random,2,3128|8766,8766,1,1,0,0,0.6366
ran_005216,random,2,6946|8769,8769,1,1,0,0,0.8688
ran_005217,random,2,8769|19792,8769,1,1,0,0,0.8392
ran_005218,random,3,3190|8776|9462,8776,1,1,0,0,0.7598
ran_005219,random,3,8799|12922|20511,8799,1,1,0,0,0.8044
ran_005220,random,2,8824|15756,8824,1,1,0,0,0.771
ran_005221,random,2,1154|8837,8837,1,1,0,0,0.5751
ran_005222,random,2,8837|12118,8837,1,1,0,0,0.803
ran_005223,random,2,8862|13653,8862,1,1,0,0,0.9544
ran_005224,random,2,8875|9226,8875,1,1,0,0,0.6092
ran_005225,random,2,8875|11985,8875,1,1,0,0,0.6801
ran_005226,random,2,6710|8890,8890,1,1,0,0,0.6284
ran_005227,random,3,2278|2988|8900,8900,1,1,0,0,0.7839
ran_005228,random,2,5743|8900,8900,1,1,0,0,0.6295
ran_005229,random,2,8911|18628,8911,1,1,0,0,0.7495
ran_005230,random,2,994|8944,8944,1,1,0,0,0.5391
ran_005231,random,2,5200|8944,8944,1,1,0,0,0.622
ran_005232,random,2,8944|10271,8944,1,1,0,0,0.6447
ran_005233,random,2,8944|10668,8944,1,1,0,0,0.5602
ran_005234,random,2,2270|8944,8944,1,1,0,0,0.3527
ran_005235,random,2,8962|17780,8962,1,1,0,0,0.7883
ran_005236,random,2,8962|9893,8962,1,1,0,0,0.7953
ran_005237,random,2,8962|16608,8962,1,1,0,0,0.7391
ran_005238,random,2,8974|12589,8974,1,1,0,0,0.5736
ran_005239,random,2,4719|8976,8976,1,1,0,0,0.8318
ran_005240,random,2,8990|20800,8990,1,1,0,0,0.2153
ran_005241,random,2,4289|8990,8990,1,1,0,0,0.3778
ran_005242,random,2,2880|8990,8990,1,1,0,0,0.358
ran_005243,random,3,2205|6633|9003,9003,1,1,0,0,0.6862
ran_005244,random,2,9003|15452,9003,1,1,0,0,0.7616
ran_005245,random,2,9003|21815,9003,1,1,0,0,0.5241
ran_005246,random,2,9003|20677,9003,1,1,0,0,0.6179
ran_005247,random,2,9003|16807,9003,1,1,0,0,0.7462
ran_005248,random,2,9003|21985,9003,1,1,0,0,0.4468
ran_005249,random,2,9005|15944,9005,1,1,0,0,0.6803
ran_005250,random,2,2670|9005,9005,1,1,0,0,0.8356
ran_005251,random,2,156|9023,9023,1,1,0,0,0.7856
ran_005252,random,2,9024|18585,9024,1,1,0,0,0.755
ran_005253,random,2,5621|9037,9037,1,1,0,0,0.435
ran_005254,random,2,2270|9037,9037,1,1,0,0,0.1621
ran_005255,random,2,9038|10778,9038,1,1,0,0,0.7411
ran_005256,random,2,2126|9042,9042,1,1,0,0,0.5095
ran_005257,random,2,9066|17272,9066,1,1,0,0,0.7813
ran_005258,random,2,3750|9066,9066,1,1,0,0,0.7351
ran_005259,random,2,7471|9066,9066,1,1,0,0,0.6608
ran_005260,random,2,5352|9074,9074,1,1,0,0,0.7753
ran_005261,random,2,366|9117,9117,1,1,0,0,0.841
ran_005262,random,2,1666|9130,9130,1,1,0,0,0.8226
ran_005263,random,2,2583|9130,9130,1,1,0,0,0.8612
ran_005264,random,2,9133|13761,9133,1,1,0,0,0.6151
ran_005265,random,2,2602|9133,9133,1,1,0,0,0.6146
ran_005266,random,2,9146|23268,9146,1,1,0,0,0.3234
ran_005267,random,2,9159|17160,9159,1,1,0,0,0.7087
ran_005268,random,2,9159|29023,9159,1,1,0,0,0.7155
ran_005269,random,2,3818|9159,9159,1,1,0,0,0.688
ran_005270,random,3,8970|9159|10569,9159,1,1,0,0,0.7375
ran_005271,random,3,9184|9590|11083,9184,1,1,0,0,0.8414
ran_005272,random,2,847|9184,9184,1,1,0,0,0.5925
ran_005273,random,2,9184|11333,9184,1,1,0,0,0.4266
ran_005274,random,4,280|9199|10662|20900,9199,1,1,0,0,0.6503
ran_005275,random,2,9203|14180,9203,1,1,0,0,0.7515
ran_005276,random,3,7039|9223|20010,9223,1,1,0,0,0.8802
ran_005277,random,2,9233|15747,9233,1,1,0,0,0.3472
ran_005278,random,2,9122|9244,9244,1,1,0,0,0.6882
ran_005279,random,2,9244|10302,9244,1,1,0,0,0.7007
ran_005280,random,2,3423|9244,9244,1,1,0,0,0.6906
ran_005281,random,2,5177|9264,9264,1,1,0,0,0.4004
ran_005282,random,2,9272|19600,9272,1,1,0,0,0.9027
ran_005283,random,2,9272|25533,9272,1,1,0,0,0.8335
ran_005284,random,2,9279|10008,9279,1,1,0,0,0.8167
ran_005285,random,2,2892|9307,9307,1,1,0,0,0.3334
ran_005286,random,2,5842|9307,9307,1,1,0,0,0.3734
ran_005287,random,2,5365|9346,9346,1,1,0,0,0.832
ran_005288,random,2,6270|9348,9348,1,1,0,0,0.8718
ran_005289,random,2,5296|9348,9348,1,1,0,0,0.6136
ran_005290,random,3,471|9348|14640,9348,1,1,0,0,0.8325
ran_005291,random,3,6669|9049|9348,9348,1,1,0,0,0.6326
ran_005292,random,2,1531|9348,9348,1,1,0,0,0.6789
ran_005293,random,2,227|9363,9363,1,1,0,0,0.7932
ran_005294,random,2,3607|9363,9363,1,1,0,0,0.8486
ran_005295,random,2,8191|9363,9363,1,1,0,0,0.8333
ran_005296,random,2,9363|13217,9363,1,1,0,0,0.4453
ran_005297,random,2,9369|13257,9369,1,1,0,0,0.6646
ran_005298,random,4,3097|9381|17266|29541,9381,1,1,0,0,0.7198
ran_005299,random,2,9385|18202,9385,1,1,0,0,0.5209
ran_005300,random,2,1693|9398,9398,1,1,0,0,0.8471
ran_005301,random,2,9398|16428,9398,1,1,0,0,0.7338
ran_005302,random,2,9417|11820,9417,1,1,0,0,0.601
ran_005303,random,2,5228|9421,9421,1,1,0,0,0.5354
ran_005304,random,2,9432|16319,9432,1,1,0,0,0.7201
ran_005305,random,2,961|9451,9451,1,1,0,0,0.3863
ran_005306,random,2,2426|9470,9470,1,1,0,0,0.9217
ran_005307,random,2,9470|21568,9470,1,1,0,0,0.7862
ran_005308,random,2,2075|9478,9478,1,1,0,0,0.6128
ran_005309,random,2,6685|9481,9481,1,1,0,0,0.7577
ran_005310,random,2,7461|9487,9487,1,1,0,0,0.6027
ran_005311,random,2,9496|11174,9496,1,1,0,0,0.7252
ran_005312,random,2,9496|23296,9496,1,1,0,0,0.6948
ran_005313,random,2,4789|9497,9497,1,1,0,0,0.731
ran_005314,random,2,6500|9497,9497,1,1,0,0,0.8975
ran_005315,random,2,9497|16003,9497,1,1,0,0,0.7533
ran_005316,random,2,9497|19210,9497,1,1,0,0,0.2355
ran_005317,random,3,4655|9497|23455,9497,1,1,0,0,0.7278
ran_005318,random,2,9497|21416,9497,1,1,0,0,0.8946
ran_005319,random,2,9501|10864,9501,1,1,0,0,0.8319
ran_005320,random,2,5208|9501,9501,1,1,0,0,0.7091
ran_005321,random,2,8660|9506,9506,1,1,0,0,0.6807
ran_005322,random,2,3316|9528,9528,1,1,0,0,0.3528
ran_005323,random,2,4014|9530,9530,1,1,0,0,0.6824
ran_005324,random,2,2353|9556,9556,1,1,0,0,0.551
ran_005325,random,2,9063|9556,9556,1,1,0,0,0.3966
ran_005326,random,2,9556|10970,9556,1,1,0,0,0.6984
ran_005327,random,3,8064|9584|18060,9584,1,1,0,0,0.8606
ran_005328,random,2,5391|9584,9584,1,1,0,0,0.8576
ran_005329,random,2,9584|29229,9584,1,1,0,0,0.3103
ran_005330,random,2,9595|15711,9595,1,1,0,0,0.8761
ran_005331,random,4,9595|9710|19262|21074,9595,1,1,0,0,0.7309
ran_005332,random,2,54|9595,9595,1,1,0,0,0.6913
ran_005333,random,2,2364|9621,9621,1,1,0,0,0.4408
ran_005334,random,2,9621|14626,9621,1,1,0,0,0.5065
ran_005335,random,3,867|3566|9629,9629,1,1,0,0,0.5962
ran_005336,random,2,9638|18342,9638,1,1,0,0,0.8102
ran_005337,random,2,358|9666,9666,1,1,0,0,0.5377
ran_005338,random,2,7220|9687,9687,1,1,0,0,0.855
ran_005339,random,2,8149|9687,9687,1,1,0,0,0.8339
ran_005340,random,2,9687|10538,9687,1,1,0,0,0.5688
ran_005341,random,2,9687|19080,9687,1,1,0,0,0.7286
ran_005342,random,2,9693|9705,9693,1,1,0,0,0.8993
ran_005343,random,2,554|9734,9734,1,1,0,0,0.6998
ran_005344,random,3,5724|5985|9734,9734,1,1,0,0,0.8685
ran_005345,random,2,9734|11438,9734,1,1,0,0,0.9438
ran_005346,random,2,376|9734,9734,1,1,0,0,0.9307
ran_005347,random,2,7806|9759,9759,1,1,0,0,0.7415
ran_005348,random,2,9763|16328,9763,1,1,0,0,0.5378
ran_005349,random,2,9770|12433,9770,1,1,0,0,0.6759
ran_005350,random,2,9770|19222,9770,1,1,0,0,0.8724
ran_005351,random,2,1378|9790,9790,1,1,0,0,0.715
ran_005352,random,2,9800|17274,9800,1,1,0,0,0.8209
ran_005353,random,2,1589|9811,9811,1,1,0,0,0.818
ran_005354,random,2,9811|16993,9811,1,1,0,0,0.8819
ran_005355,random,2,6792|9812,9812,1,1,0,0,0.712
ran_005356,random,3,7891|9812|20418,9812,1,1,0,0,0.5276
ran_005357,random,2,9812|24727,9812,1,1,0,0,0.2616
ran_005358,random,2,6349|9812,9812,1,1,0,0,0.6108
ran_005359,random,2,9813|12278,9813,1,1,0,0,0.9579
ran_005360,random,2,9815|11219,9815,1,1,0,0,0.9247
ran_005361,random,2,8816|9840,9840,1,1,0,0,0.6083
ran_005362,random,2,9847|12079,9847,1,1,0,0,0.8456
ran_005363,random,2,6125|9856,9856,1,1,0,0,0.6745
ran_005364,random,2,9887|19936,9887,1,1,0,0,0.7227
ran_005365,random,2,6753|9887,9887,1,1,0,0,0.636
ran_005366,random,2,9887|23925,9887,1,1,0,0,0.9357
ran_005367,random,2,9895|17623,9895,1,1,0,0,0.6797
ran_005368,random,2,9897|14172,9897,1,1,0,0,0.8976
ran_005369,random,3,1273|1634|9897,9897,1,1,0,0,0.6454
ran_005370,random,2,9897|16435,9897,1,1,0,0,0.2712
ran_005371,random,2,3190|9897,9897,1,1,0,0,0.5967
ran_005372,random,2,9897|15643,9897,1,1,0,0,0.3647
ran_005373,random,2,3640|9897,9897,1,1,0,0,0.4284
ran_005374,random,2,9897|16178,9897,1,1,0,0,0.5773
ran_005375,random,2,9897|10662,9897,1,1,0,0,0.2564
ran_005376,random,2,4193|9897,9897,1,1,0,0,0.5739
ran_005377,random,2,1366|9916,9916,1,1,0,0,0.805
ran_005378,random,2,2729|9924,9924,1,1,0,0,0.7535
ran_005379,random,2,4887|9924,9924,1,1,0,0,0.8286
ran_005380,random,2,6424|9929,9929,1,1,0,0,0.8575
ran_005381,random,2,8761|9957,9957,1,1,0,0,0.761
ran_005382,random,2,655|9972,9972,1,1,0,0,0.8373
ran_005383,random,2,9979|18291,9979,1,1,0,0,0.7037
ran_005384,random,2,7745|9984,9984,1,1,0,0,0.9149
ran_005385,random,2,5177|9985,9985,1,1,0,0,0.6271
ran_005386,random,2,10019|16434,10019,1,1,0,0,0.7428
ran_005387,random,2,6477|10022,10022,1,1,0,0,0.6949
ran_005388,random,2,6585|10030,10030,1,1,0,0,0.9744
ran_005389,random,2,6724|10030,10030,1,1,0,0,0.5021
ran_005390,random,2,10030|17593,10030,1,1,0,0,0.7309
ran_005391,random,3,10042|10562|23669,10042,1,1,0,0,0.5372
ran_005392,random,2,2151|10053,10053,1,1,0,0,0.6677
ran_005393,random,2,10058|10097,10058,1,1,0,0,0.8629
ran_005394,random,2,6689|10069,10069,1,1,0,0,0.8921
ran_005395,random,2,2677|10069,10069,1,1,0,0,0.8371
ran_005396,random,2,4626|10075,10075,1,1,0,0,0.6219
ran_005397,random,2,9236|10084,10084,1,1,0,0,0.7335
ran_005398,random,2,10120|16807,10120,1,1,0,0,0.9064
ran_005399,random,2,9845|10123,10123,1,1,0,0,0.9081
ran_005400,random,2,8166|10132,10132,1,1,0,0,0.8606
ran_005401,random,2,7707|10132,10132,1,1,0,0,0.9055
ran_005402,random,3,8583|10156|15173,10156,1,1,0,0,0.7445
ran_005403,random,2,133|10162,10162,1,1,0,0,0.4336
ran_005404,random,2,6272|10162,10162,1,1,0,0,0.9157
ran_005405,random,2,10170|21758,10170,1,1,0,0,0.5691
ran_005406,random,2,2359|10171,10171,1,1,0,0,0.5126
ran_005407,random,2,4030|10171,10171,1,1,0,0,0.7053
ran_005408,random,2,10171|12109,10171,1,1,0,0,0.5774
ran_005409,random,2,5725|10171,10171,1,1,0,0,0.2922
ran_005410,random,2,2200|10171,10171,1,1,0,0,0.8275
ran_005411,random,2,3265|10171,10171,1,1,0,0,0.3577
ran_005412,random,2,10171|16555,10171,1,1,0,0,0.4208
ran_005413,random,2,10232|15240,10232,1,1,0,0,0.9212
ran_005414,random,2,10232|23993,10232,1,1,0,0,0.8446
ran_005415,random,2,9895|10238,10238,1,1,0,0,0.6247
ran_005416,random,2,7640|10238,10238,1,1,0,0,0.8782
ran_005417,random,2,5764|10238,10238,1,1,0,0,0.5548
ran_005418,random,2,7278|10238,10238,1,1,0,0,0.6182
ran_005419,random,2,923|10243,10243,1,1,0,0,0.6677
ran_005420,random,2,1463|10243,10243,1,1,0,0,0.6319
ran_005421,random,2,8990|10263,10263,1,1,0,0,0.5616
ran_005422,random,2,10263|13249,10263,1,1,0,0,0.7337
ran_005423,random,2,10283|12182,10283,1,1,0,0,0.8911
ran_005424,random,2,10283|11231,10283,1,1,0,0,0.8495
ran_005425,random,2,10303|18295,10303,1,1,0,0,0.8506
ran_005426,random,2,3530|10309,10309,1,1,0,0,0.8048
ran_005427,random,2,10312|12392,10312,1,1,0,0,0.8522
ran_005428,random,2,8252|10312,10312,1,1,0,0,0.7081
ran_005429,random,2,9415|10312,10312,1,1,0,0,0.635
ran_005430,random,2,7397|10312,10312,1,1,0,0,0.1645
ran_005431,random,2,652|10312,10312,1,1,0,0,0.5522
ran_005432,random,2,8086|10356,10356,1,1,0,0,0.6079
ran_005433,random,2,1366|10356,10356,1,1,0,0,0.6607
ran_005434,random,2,9331|10356,10356,1,1,0,0,0.3331
ran_005435,random,2,10356|12702,10356,1,1,0,0,0.7671
ran_005436,random,2,6771|10356,10356,1,1,0,0,0.7762
ran_005437,random,2,8347|10362,10362,1,1,0,0,0.8373
ran_005438,random,2,4339|10362,10362,1,1,0,0,0.8769
ran_005439,random,2,772|10362,10362,1,1,0,0,0.8339
ran_005440,random,2,2258|10362,10362,1,1,0,0,0.751
ran_005441,random,3,10362|14084|17165,10362,1,1,0,0,0.8588
ran_005442,random,4,1291|5400|10362|11242,10362,1,1,0,0,0.6811
ran_005443,random,4,7092|10362|12846|17279,10362,1,1,0,0,0.5885
ran_005444,random,2,10362|18581,10362,1,1,0,0,0.5687
ran_005445,random,2,10362|15165,10362,1,1,0,0,0.7111
ran_005446,random,2,10362|22221,10362,1,1,0,0,0.733
ran_005447,random,2,2495|10386,10386,1,1,0,0,0.8579
ran_005448,random,2,10412|19043,10412,1,1,0,0,0.9004
ran_005449,random,2,10412|17579,10412,1,1,0,0,0.2929
ran_005450,random,2,10423|11404,10423,1,1,0,0,0.9651
ran_005451,random,2,6545|10423,10423,1,1,0,0,0.677
ran_005452,random,2,5719|10433,10433,1,1,0,0,0.8465
ran_005453,random,3,2650|10433|22109,10433,1,1,0,0,0.7365
ran_005454,random,2,2773|10451,10451,1,1,0,0,0.7686
ran_005455,random,2,6411|10494,10494,1,1,0,0,0.8429
ran_005456,random,2,10494|15325,10494,1,1,0,0,0.4921
ran_005457,random,2,1038|10501,10501,1,1,0,0,0.6265
ran_005458,random,2,7433|10515,10515,1,1,0,0,0.486
ran_005459,random,2,10536|14237,10536,1,1,0,0,0.5975
ran_005460,random,2,9834|10561,10561,1,1,0,0,0.8165
ran_005461,random,2,5137|10570,10570,1,1,0,0,0.6021
ran_005462,random,2,10570|17256,10570,1,1,0,0,0.8203
ran_005463,random,2,611|10594,10594,1,1,0,0,0.8884
ran_005464,random,2,10614|17622,10614,1,1,0,0,0.8326
ran_005465,random,2,838|10642,10642,1,1,0,0,0.7004
ran_005466,random,3,993|10662|19625,10662,1,1,0,0,0.5441
ran_005467,random,2,4154|10662,10662,1,1,0,0,0.2687
ran_005468,random,2,3897|10662,10662,1,1,0,0,0.5144
ran_005469,random,2,8929|10662,10662,1,1,0,0,0.2904
ran_005470,random,2,2230|10666,10666,1,1,0,0,0.7667
ran_005471,random,2,6946|10695,10695,1,1,0,0,0.9845
ran_005472,random,2,3571|10708,10708,1,1,0,0,0.6985
ran_005473,random,3,4069|8995|10708,10708,1,1,0,0,0.7745
ran_005474,random,2,8211|10727,10727,1,1,0,0,0.4783
ran_005475,random,2,2056|10727,10727,1,1,0,0,0.9373
ran_005476,random,2,1972|10727,10727,1,1,0,0,0.5254
ran_005477,random,2,10727|14747,10727,1,1,0,0,0.8728
ran_005478,random,2,7076|10738,10738,1,1,0,0,0.8083
ran_005479,random,2,6217|10746,10746,1,1,0,0,0.4607
ran_005480,random,2,9997|10746,10746,1,1,0,0,0.7741
ran_005481,random,2,2744|10750,10750,1,1,0,0,0.9061
ran_005482,random,2,3146|10771,10771,1,1,0,0,0.9391
ran_005483,random,3,1368|10772|21830,10772,1,1,0,0,0.6948
ran_005484,random,2,9133|10793,10793,1,1,0,0,0.8267
ran_005485,random,2,10811|14939,10811,1,1,0,0,0.7901
ran_005486,random,2,10835|12690,10835,1,1,0,0,0.8136
ran_005487,random,2,955|10839,10839,1,1,0,0,0.7245
ran_005488,random,3,3640|3731|10858,10858,1,1,0,0,0.6814
ran_005489,random,2,10859|18569,10859,1,1,0,0,0.7411
ran_005490,random,2,2369|10859,10859,1,1,0,0,0.2954
ran_005491,random,2,10859|13633,10859,1,1,0,0,0.5869
ran_005492,random,2,722|10888,10888,1,1,0,0,0.9273
