u1,u2,n_groups,n_venues,weight_idf
8811,13377,1,1,0.153499
9003,25112,1,1,0.153499
6168,14446,1,1,0.153499
6168,8191,1,1,0.153499
12673,25112,1,1,0.153499
9003,9166,1,1,0.153499
9003,18686,1,1,0.153499
3306,21956,1,1,0.153499
9166,18686,1,1,0.153499
16801,25597,1,1,0.153499
3306,21622,1,1,0.153499
12826,23143,1,1,0.153499
3306,21316,1,1,0.153499
12826,26062,1,1,0.153499
23143,26062,1,1,0.153499
1711,23442,1,1,0.153499
8492,26062,1,1,0.153499
3306,21066,1,1,0.153499
3306,14446,1,1,0.153499
3306,8191,1,1,0.153499
9003,12673,1,1,0.153499
4876,12673,1,1,0.153499
4876,9003,1,1,0.153499
3869,3954,1,1,0.153499
1173,3869,1,1,0.153499
1173,10741,1,1,0.153499
6168,21316,1,1,0.153499
1173,25093,1,1,0.153499
2776,3869,1,1,0.153499
2776,3954,1,1,0.153499
2776,10741,1,1,0.153499
2776,25093,1,1,0.153499
3869,10741,1,1,0.153499
22418,25851,1,1,0.153499
3954,10741,1,1,0.153499
10741,25093,1,1,0.153499
568,16588,1,1,0.153499
568,25048,1,1,0.153499
568,25552,1,1,0.153499
6168,21066,1,1,0.153499
9897,22418,1,1,0.153499
9897,25851,1,1,0.153499
3306,6168,1,1,0.153499
19567,20904,1,1,0.153499
19222,20904,1,1,0.153499
21143,25923,1,1,0.153499
1265,21143,1,1,0.153499
1265,25923,1,1,0.153499
3459,12366,1,1,0.153499
3459,7722,1,1,0.153499
5311,12042,1,1,0.153499
21665,21938,1,1,0.153499
18234,21938,1,1,0.153499
18234,21665,1,1,0.153499
4477,21938,1,1,0.153499
7260,26062,1,1,0.153499
14477,24705,1,1,0.153499
4477,21665,1,1,0.153499
4477,18234,1,1,0.153499
2359,21665,1,1,0.153499
20576,21665,1,1,0.153499
15551,19625,1,1,0.153499
13377,19421,1,1,0.153499
8811,19421,1,1,0.153499
1376,21143,1,1,0.153499
3459,21956,1,1,0.153499
19222,19567,1,1,0.153499
2316,19222,1,1,0.153499
1711,18069,1,1,0.153499
9444,20904,1,1,0.153499
9821,16750,1,1,0.153499
9444,19567,1,1,0.153499
9821,23096,1,1,0.153499
9444,19222,1,1,0.153499
2316,20904,1,1,0.153499
2316,19567,1,1,0.153499
2316,9444,1,1,0.153499
7260,17277,1,1,0.153499
5688,21665,1,1,0.153499
51,21665,1,1,0.153499
7722,21956,1,1,0.153499
7722,12366,1,1,0.153499
9821,26062,1,1,0.153499
16750,23096,1,1,0.153499
16750,26062,1,1,0.153499
23096,26062,1,1,0.153499
16982,17917,1,1,0.153499
18861,21324,1,1,0.153499
22244,22873,1,1,0.153499
17987,20690,1,1,0.153499
19908,23921,1,1,0.153499
1998,9003,1,1,0.153499
43,1173,1,1,0.153499
43,14983,1,1,0.153499
1173,3459,1,1,0.153499
1173,14983,1,1,0.153499
1173,20576,1,1,0.153499
3459,14983,1,1,0.153499
3459,20576,1,1,0.153499
14983,20576,1,1,0.153499
2709,17987,1,1,0.153499
2709,20690,1,1,0.153499
2709,21020,1,1,0.153499
2709,23077,1,1,0.153499
17987,21020,1,1,0.153499
18378,19908,1,1,0.153499
17987,23077,1,1,0.153499
20690,23077,1,1,0.153499
238,9573,1,1,0.153499
238,10356,1,1,0.153499
21020,23077,1,1,0.153499
10531,16677,1,1,0.153499
3459,9003,1,1,0.153499
238,13518,1,1,0.153499
238,15711,1,1,0.153499
238,17593,1,1,0.153499
10531,20576,1,1,0.153499
9573,10356,1,1,0.153499
9573,13518,1,1,0.153499
9573,15711,1,1,0.153499
18378,23921,1,1,0.153499
14991,23921,1,1,0.153499
10356,13518,1,1,0.153499
1769,18378,1,1,0.153499
3459,24266,1,1,0.153499
58,1340,1,1,0.153499
12953,16638,1,1,0.153499
58,6863,1,1,0.153499
58,8412,1,1,0.153499
1340,6863,1,1,0.153499
1340,8412,1,1,0.153499
12953,18877,1,1,0.153499
6863,8412,1,1,0.153499
20648,23289,1,1,0.153499
3459,11917,1,1,0.153499
1769,3459,1,1,0.153499
1769,7721,1,1,0.153499
1769,14991,1,1,0.153499
1769,19908,1,1,0.153499
14991,19908,1,1,0.153499
1769,23921,1,1,0.153499
12953,23418,1,1,0.153499
3459,7721,1,1,0.153499
3459,18378,1,1,0.153499
16638,18877,1,1,0.153499
16638,23418,1,1,0.153499
3459,19908,1,1,0.153499
7721,14991,1,1,0.153499
7721,18378,1,1,0.153499
7721,19908,1,1,0.153499
18877,23418,1,1,0.153499
7721,23921,1,1,0.153499
14991,18378,1,1,0.153499
11882,21324,1,1,0.153499
9573,17593,1,1,0.153499
10356,15711,1,1,0.153499
14447,24266,1,1,0.153499
3737,23418,1,1,0.153499
20672,23296,1,1,0.153499
21335,22046,1,1,0.153499
22046,23296,1,1,0.153499
1173,1794,1,1,0.153499
1173,11964,1,1,0.153499
1173,12084,1,1,0.153499
1173,22646,1,1,0.153499
1794,11964,1,1,0.153499
1794,12084,1,1,0.153499
1794,22646,1,1,0.153499
11964,12084,1,1,0.153499
11964,22646,1,1,0.153499
12084,22646,1,1,0.153499
3737,16299,1,1,0.153499
16299,23418,1,1,0.153499
19294,22046,1,1,0.153499
253,4220,1,1,0.153499
253,13400,1,1,0.153499
4220,13400,1,1,0.153499
13816,19678,1,1,0.153499
13816,20672,1,1,0.153499
13816,21758,1,1,0.153499
13816,23314,1,1,0.153499
19678,20446,1,1,0.153499
19678,20672,1,1,0.153499
19678,21758,1,1,0.153499
20446,21758,1,1,0.153499
20672,21758,1,1,0.153499
3385,8784,1,1,0.153499
3385,19704,1,1,0.153499
20672,22046,1,1,0.153499
14510,23296,1,1,0.153499
10356,17593,1,1,0.153499
1991,9432,1,1,0.153499
13518,15711,1,1,0.153499
13518,17593,1,1,0.153499
15711,17593,1,1,0.153499
4036,18634,1,1,0.153499
9003,10362,1,1,0.153499
9003,14510,1,1,0.153499
10362,14510,1,1,0.153499
16677,23418,1,1,0.153499
1672,21736,1,1,0.153499
79,16382,1,1,0.153499
7306,16382,1,1,0.153499
16382,19340,1,1,0.153499
9580,13813,1,1,0.153499
1991,3459,1,1,0.153499
3459,9432,1,1,0.153499
14510,22046,1,1,0.153499
4430,9737,1,1,0.153499
4430,14510,1,1,0.153499
4430,20672,1,1,0.153499
4430,21335,1,1,0.153499
4430,22046,1,1,0.153499
9737,14510,1,1,0.153499
9737,19294,1,1,0.153499
9737,20672,1,1,0.153499
9737,21335,1,1,0.153499
9737,22046,1,1,0.153499
9737,23296,1,1,0.153499
14510,19294,1,1,0.153499
14510,20672,1,1,0.153499
14510,21335,1,1,0.153499
8670,13285,1,1,0.153499
11400,12172,1,1,0.153499
2634,23418,1,1,0.153499
2564,3954,1,1,0.153499
8900,22628,1,1,0.153499
6458,12908,1,1,0.153499
8900,15262,1,1,0.153499
6458,21285,1,1,0.153499
7739,19872,1,1,0.153499
4544,22628,1,1,0.153499
12908,21285,1,1,0.153499
2168,13300,1,1,0.153499
2168,15487,1,1,0.153499
9003,11336,1,1,0.153499
4544,15262,1,1,0.153499
4544,8900,1,1,0.153499
1560,22628,1,1,0.153499
2168,20726,1,1,0.153499
13300,15487,1,1,0.153499
13300,20726,1,1,0.153499
9003,12677,1,1,0.153499
9003,13117,1,1,0.153499
15487,20726,1,1,0.153499
11336,12677,1,1,0.153499
1560,15262,1,1,0.153499
2862,21285,1,1,0.153499
2862,12908,1,1,0.153499
15262,22628,1,1,0.153499
14693,20576,1,1,0.153499
3560,9530,1,1,0.153499
11611,20576,1,1,0.153499
1536,2426,1,1,0.153499
14464,15597,1,1,0.153499
2862,6458,1,1,0.153499
11662,16972,1,1,0.153499
9003,15597,1,1,0.153499
9003,14464,1,1,0.153499
21459,22759,1,1,0.153499
13285,23851,1,1,0.153499
7739,23831,1,1,0.153499
20576,24088,1,1,0.153499
1842,19340,1,1,0.153499
6756,20576,1,1,0.153499
6756,14693,1,1,0.153499
16299,24332,1,1,0.153499
23831,24332,1,1,0.153499
19872,24332,1,1,0.153499
19872,23831,1,1,0.153499
18834,23831,1,1,0.153499
12677,13117,1,1,0.153499
2288,24332,1,1,0.153499
3459,13944,1,1,0.153499
3459,18861,1,1,0.153499
679,24266,1,1,0.153499
3459,21324,1,1,0.153499
10708,17994,1,1,0.153499
2634,18877,1,1,0.153499
10283,11326,1,1,0.153499
679,14447,1,1,0.153499
14912,22242,1,1,0.153499
2540,22242,1,1,0.153499
2540,14912,1,1,0.153499
2634,16638,1,1,0.153499
2425,22242,1,1,0.153499
2425,14912,1,1,0.153499
10283,11882,1,1,0.153499
11326,18861,1,1,0.153499
10708,20353,1,1,0.153499
2634,12953,1,1,0.153499
10283,18861,1,1,0.153499
17994,20353,1,1,0.153499
2241,20576,1,1,0.153499
10283,21324,1,1,0.153499
8670,23851,1,1,0.153499
22557,22873,1,1,0.153499
3954,20353,1,1,0.153499
2564,20353,1,1,0.153499
1560,4544,1,1,0.153499
11882,18861,1,1,0.153499
2564,10708,1,1,0.153499
1560,8900,1,1,0.153499
20576,24413,1,1,0.153499
2564,17994,1,1,0.153499
24088,24413,1,1,0.153499
3459,10283,1,1,0.153499
3459,11326,1,1,0.153499
11326,11882,1,1,0.153499
3954,10708,1,1,0.153499
3954,17994,1,1,0.153499
3459,11882,1,1,0.153499
11326,21324,1,1,0.153499
2811,8724,1,1,0.153429
1585,18018,1,1,0.153429
14701,19541,1,1,0.153429
649,18045,1,1,0.153429
9656,10224,1,1,0.153429
11697,15018,1,1,0.153429
1585,2085,1,1,0.153429
2085,18018,1,1,0.153429
581,18018,1,1,0.153429
1871,17892,1,1,0.153429
581,10224,1,1,0.153429
4567,18018,1,1,0.153429
581,4567,1,1,0.153429
534,11987,1,1,0.153429
4567,10224,1,1,0.153429
26076,28528,1,1,0.153429
10436,10561,1,1,0.153429
10436,13664,1,1,0.153429
5677,28170,1,1,0.153429
22259,28170,1,1,0.153429
26932,30129,1,1,0.153429
27277,28170,1,1,0.153429
15622,21081,1,1,0.153429
28973,30129,1,1,0.153429
11599,14701,1,1,0.153429
28052,30129,1,1,0.153429
28052,28973,1,1,0.153429
27768,30058,1,1,0.153429
12188,26911,1,1,0.153429
29941,30225,1,1,0.153429
29012,30129,1,1,0.153429
3954,8537,1,1,0.153429
4001,5672,1,1,0.153429
12037,25227,1,1,0.153429
13664,29513,1,1,0.153429
13698,25080,1,1,0.153429
13664,25080,1,1,0.153429
10561,25080,1,1,0.153429
10561,13698,1,1,0.153429
10561,13664,1,1,0.153429
1032,24330,1,1,0.153429
10436,25080,1,1,0.153429
10436,13698,1,1,0.153429
11599,19541,1,1,0.153429
4362,14701,1,1,0.153429
9975,19541,1,1,0.153429
2012,7619,1,1,0.153429
192,5853,1,1,0.153429
4339,10110,1,1,0.153429
376,10110,1,1,0.153429
9770,23077,1,1,0.153429
2349,3918,1,1,0.153429
8764,17395,1,1,0.153429
8705,19360,1,1,0.153429
9770,19488,1,1,0.153429
3835,17395,1,1,0.153429
3835,8764,1,1,0.153429
1022,8764,1,1,0.153429
3116,7734,1,1,0.153429
2526,9770,1,1,0.153429
1022,3835,1,1,0.153429
915,6499,1,1,0.153429
661,2012,1,1,0.153429
661,7885,1,1,0.153429
2012,7885,1,1,0.153429
4723,6499,1,1,0.153429
178,3835,1,1,0.153429
178,10110,1,1,0.153429
8084,9556,1,1,0.153429
1693,6421,1,1,0.153429
240,2841,1,1,0.153429
240,2009,1,1,0.153429
5853,14702,1,1,0.153429
5473,6479,1,1,0.153429
1247,1608,1,1,0.153429
156,8981,1,1,0.153429
12690,22653,1,1,0.153429
1836,15619,1,1,0.153429
10019,25366,1,1,0.153429
371,12609,1,1,0.153429
15398,25092,1,1,0.153429
2326,3386,1,1,0.153429
2326,19428,1,1,0.153429
5167,7891,1,1,0.153429
3835,21819,1,1,0.153429
54,8336,1,1,0.153429
627,22042,1,1,0.153429
3386,19428,1,1,0.153429
2012,6437,1,1,0.153429
3835,4272,1,1,0.153429
9975,14701,1,1,0.153429
1154,9770,1,1,0.153429
9792,17645,1,1,0.153429
8045,13815,1,1,0.153429
450,1220,1,1,0.153429
3139,8320,1,1,0.153429
5230,8537,1,1,0.153429
2238,11987,1,1,0.153429
940,11294,1,1,0.153429
2238,12847,1,1,0.153429
11987,12847,1,1,0.153429
931,12662,1,1,0.153429
6124,12114,1,1,0.153429
6124,18744,1,1,0.153429
12114,18744,1,1,0.153429
1043,18452,1,1,0.153429
1043,18459,1,1,0.153429
517,11987,1,1,0.153429
9975,11599,1,1,0.153429
17761,21614,1,1,0.153429
7200,8537,1,1,0.153429
9132,17404,1,1,0.153429
2600,17098,1,1,0.153429
7312,8273,1,1,0.153429
931,10238,1,1,0.153429
1531,9770,1,1,0.153429
992,8484,1,1,0.153429
9380,10238,1,1,0.153429
1043,10238,1,1,0.153429
5103,10559,1,1,0.153429
2347,2811,1,1,0.153429
6317,11333,1,1,0.153429
931,5781,1,1,0.153429
13815,18940,1,1,0.153429
7312,7318,1,1,0.153429
5781,10238,1,1,0.153429
1693,5693,1,1,0.153429
8045,18940,1,1,0.153429
3503,6953,1,1,0.153429
1014,13700,1,1,0.153429
1014,13825,1,1,0.153429
931,8056,1,1,0.153429
13661,15297,1,1,0.153429
3835,10110,1,1,0.153429
2337,5853,1,1,0.153429
3593,18166,1,1,0.153187
2937,11029,1,1,0.153187
25234,27077,1,1,0.153187
25789,31409,1,1,0.153187
5661,26425,1,1,0.153187
6514,24804,1,1,0.153187
13963,17959,1,1,0.153187
24861,24888,1,1,0.153187
23282,26053,1,1,0.153187
22728,25158,1,1,0.153187
19750,20128,1,1,0.153187
7300,21531,1,1,0.153187
19374,27304,1,1,0.153187
26573,27377,1,1,0.153187
5667,13628,1,1,0.153187
26022,27410,1,1,0.153187
15199,25158,1,1,0.153187
5165,23527,1,1,0.153187
8821,24182,1,1,0.153187
7962,21790,1,1,0.153187
1007,18166,1,1,0.153187
19721,21790,1,1,0.153187
9779,23703,1,1,0.153187
1007,23517,1,1,0.153187
11448,29724,1,1,0.153187
11468,15560,1,1,0.153187
27102,31656,1,1,0.153187
8910,15560,1,1,0.153187
8910,11468,1,1,0.153187
23703,23729,1,1,0.153187
11084,20128,1,1,0.153187
23077,25266,1,1,0.153187
5969,12770,1,1,0.153187
7097,28011,1,1,0.153187
6808,10312,1,1,0.153187
7097,16693,1,1,0.153187
2114,9520,1,1,0.153187
16693,28011,1,1,0.153187
5613,5954,1,1,0.153187
20777,25173,1,1,0.153187
4383,27600,1,1,0.153187
27550,30915,1,1,0.153187
13538,27417,1,1,0.153187
13286,27417,1,1,0.153187
3817,9520,1,1,0.153187
7302,21533,1,1,0.153187
25453,25829,1,1,0.153187
13348,24888,1,1,0.153187
23862,28011,1,1,0.153187
5894,28011,1,1,0.153187
5894,23862,1,1,0.153187
2114,3817,1,1,0.153187
26656,26908,1,1,0.153187
16799,28138,1,1,0.153187
24622,27619,1,1,0.153187
27607,31118,1,1,0.153187
5666,18966,1,1,0.153187
10418,18927,1,1,0.153187
5506,6813,1,1,0.153187
12564,26344,1,1,0.153187
6351,26344,1,1,0.153187
6351,12564,1,1,0.153187
12926,27301,1,1,0.153187
26560,27417,1,1,0.153187
9438,21002,1,1,0.153187
17862,22761,1,1,0.153187
7367,15363,1,1,0.153187
1335,9773,1,1,0.153187
16727,18007,1,1,0.153187
2846,18007,1,1,0.153187
7541,10678,1,1,0.153187
3346,16109,1,1,0.153187
5282,6760,1,1,0.153187
3456,7062,1,1,0.153187
381,1261,1,1,0.153187
6812,18822,1,1,0.153187
2295,21533,1,1,0.153187
14215,14633,1,1,0.153187
1004,14633,1,1,0.153187
1004,14215,1,1,0.153187
2005,18913,1,1,0.153187
3484,7302,1,1,0.153187
5282,9501,1,1,0.153187
1335,21533,1,1,0.153187
13409,15144,1,1,0.153187
9501,16807,1,1,0.153187
6393,15660,1,1,0.153187
133,10711,1,1,0.153187
9773,21533,1,1,0.153187
133,9509,1,1,0.153187
8511,15660,1,1,0.153187
7739,15660,1,1,0.153187
15334,15894,1,1,0.153187
12137,15334,1,1,0.153187
7302,16109,1,1,0.153187
6760,9501,1,1,0.153187
1823,10678,1,1,0.153187
5515,17907,1,1,0.153187
6412,12829,1,1,0.153187
1823,7541,1,1,0.153187
10162,20128,1,1,0.153187
4424,5347,1,1,0.153187
12346,22274,1,1,0.153187
9138,20128,1,1,0.153187
9138,11084,1,1,0.153187
12346,22877,1,1,0.153187
6320,7120,1,1,0.153187
3969,14730,1,1,0.153187
21533,22501,1,1,0.153187
7581,14180,1,1,0.153187
11210,22501,1,1,0.153187
1599,9687,1,1,0.153187
6789,9687,1,1,0.153187
11210,21533,1,1,0.153187
3346,20252,1,1,0.153187
21061,21533,1,1,0.153187
15683,21429,1,1,0.153187
7581,21429,1,1,0.153187
7581,15683,1,1,0.153187
3484,10421,1,1,0.153187
1491,7058,1,1,0.153187
5282,6677,1,1,0.153187
10673,20128,1,1,0.153187
4331,10162,1,1,0.153187
12829,20777,1,1,0.153187
6557,12829,1,1,0.153187
6677,6760,1,1,0.153187
13321,21083,1,1,0.152747
14309,16342,1,1,0.152747
2511,4865,1,1,0.152747
1898,9037,1,1,0.152747
4317,9363,1,1,0.152747
6711,15896,1,1,0.152747
14607,22362,1,1,0.152747
1920,22362,1,1,0.152747
19340,22873,1,1,0.152747
2574,10917,1,1,0.152747
7766,18581,1,1,0.152747
4735,10356,1,1,0.152747
4433,20571,1,1,0.152747
9105,15743,1,1,0.152747
16424,22083,1,1,0.152747
9105,16358,1,1,0.152747
11022,25273,1,1,0.152747
22944,25208,1,1,0.152747
22944,28176,1,1,0.152747
25208,30280,1,1,0.152747
28176,30280,1,1,0.152747
10740,25273,1,1,0.152747
10839,25273,1,1,0.152747
22990,25273,1,1,0.152747
15743,16358,1,1,0.152747
25273,25545,1,1,0.152747
13324,19343,1,1,0.152747
1375,26557,1,1,0.152747
26692,27380,1,1,0.152747
4042,23517,1,1,0.152747
9496,23559,1,1,0.152747
5904,23584,1,1,0.152747
3944,7837,1,1,0.152747
5904,20794,1,1,0.152747
875,23584,1,1,0.152747
875,20794,1,1,0.152747
875,5904,1,1,0.152747
14582,18031,1,1,0.152747
12716,18031,1,1,0.152747
12716,14582,1,1,0.152747
21063,23342,1,1,0.152747
989,11625,1,1,0.152747
15982,28766,1,1,0.152747
2798,6026,1,1,0.152747
26434,27201,1,1,0.152747
7853,17983,1,1,0.152747
1104,23719,1,1,0.152747
7151,22083,1,1,0.152747
3485,6778,1,1,0.152747
27265,27901,1,1,0.152747
4720,29830,1,1,0.152747
27685,29282,1,1,0.152448
4547,5091,1,1,0.152448
4220,14276,1,1,0.152448
1692,8685,1,1,0.152448
1692,13341,1,1,0.152448
8685,13341,1,1,0.152448
1173,13823,1,1,0.152448
2767,11249,1,1,0.152448
4220,9348,1,1,0.152448
6969,7722,1,1,0.152448
6969,11936,1,1,0.152448
7722,11936,1,1,0.152448
5438,10925,1,1,0.152448
5438,16570,1,1,0.152448
10925,16570,1,1,0.152448
108,16290,1,1,0.152448
2908,3640,1,1,0.152448
10925,17757,1,1,0.152448
1224,18619,1,1,0.152448
475,16178,1,1,0.152448
8191,19044,1,1,0.152448
9763,19044,1,1,0.152448
10171,19494,1,1,0.152448
10171,20027,1,1,0.152448
7299,16000,1,1,0.152448
7299,19349,1,1,0.152448
743,15718,1,1,0.152448
7643,18475,1,1,0.152448
12835,13457,1,1,0.152448
13494,17139,1,1,0.152448
3565,9348,1,1,0.152448
3353,4452,1,1,0.152448
227,9066,1,1,0.152448
3153,9037,1,1,0.152448
786,2995,1,1,0.152448
3515,5762,1,1,0.152448
197,2767,1,1,0.152448
1365,1898,1,1,0.152448
1365,3491,1,1,0.152448
1898,3491,1,1,0.152448
9518,12796,1,1,0.152448
6775,10362,1,1,0.152448
9257,10084,1,1,0.152448
3798,14589,1,1,0.152448
10356,14589,1,1,0.152448
2767,6959,1,1,0.152448
8482,13813,1,1,0.152448
6575,13494,1,1,0.152448
4837,8763,1,1,0.152448
1374,4539,1,1,0.152448
1374,11041,1,1,0.152448
4539,11041,1,1,0.152448
8482,9880,1,1,0.152448
3954,13813,1,1,0.152448
7200,13813,1,1,0.152448
4335,16290,1,1,0.152448
5383,16245,1,1,0.152448
4335,5358,1,1,0.152448
2345,5383,1,1,0.152448
2345,9037,1,1,0.152448
5383,9037,1,1,0.152448
2511,19331,1,1,0.152448
9066,20044,1,1,0.152448
13718,31394,1,1,0.152448
17501,23831,1,1,0.152448
5293,21258,1,1,0.152448
9528,20218,1,1,0.152448
11860,20218,1,1,0.152448
9003,9410,1,1,0.152448
20810,23856,1,1,0.152448
20242,25294,1,1,0.152448
462,1091,1,1,0.152448
7151,18832,1,1,0.152448
16424,18832,1,1,0.152448
16902,27126,1,1,0.152448
14430,19872,1,1,0.152448
2798,5213,1,1,0.152448
2798,11768,1,1,0.152448
5213,11768,1,1,0.152448
23296,26481,1,1,0.152448
7558,11318,1,1,0.152448
10849,24629,1,1,0.152448
5087,11625,1,1,0.152448
17467,21063,1,1,0.152448
17643,29995,1,1,0.152448
22561,26438,1,1,0.152448
22561,28744,1,1,0.152448
26438,28744,1,1,0.152448
13894,30734,1,1,0.152448
12902,17929,1,1,0.152448
14192,20909,1,1,0.152448
14227,29087,1,1,0.152448
13494,19141,1,1,0.152448
6095,8612,1,1,0.152448
2560,19625,1,1,0.152448
15909,21820,1,1,0.152448
5213,19625,1,1,0.152448
7539,9348,1,1,0.152448
7539,15551,1,1,0.152448
9348,15551,1,1,0.152448
2511,9496,1,1,0.152448
9496,21316,1,1,0.152448
8166,14991,1,1,0.152448
4735,19044,1,1,0.152448
4735,22560,1,1,0.152448
19044,22560,1,1,0.152448
14650,23352,1,1,0.152448
1991,9003,1,1,0.152448
7679,7711,1,1,0.152448
7679,9223,1,1,0.152448
7679,15642,1,1,0.152448
7711,9223,1,1,0.152448
7711,15642,1,1,0.152448
9223,15642,1,1,0.152448
8612,8673,1,1,0.152448
5203,19625,1,1,0.152448
7200,22914,1,1,0.152448
2767,13494,1,1,0.152448
10356,22629,1,1,0.152448
11884,18507,1,1,0.152448
2767,12878,1,1,0.152448
2767,19044,1,1,0.152448
12878,19044,1,1,0.152448
9940,17579,1,1,0.152448
7376,15718,1,1,0.152448
19970,21798,1,1,0.151394
5256,8332,1,1,0.151394
8332,25288,1,1,0.151394
8332,20543,1,1,0.151394
5256,27890,1,1,0.151394
5256,26632,1,1,0.151394
10243,15458,1,1,0.151394
5256,25288,1,1,0.151394
11234,14782,1,1,0.151394
11234,15458,1,1,0.151394
5256,20543,1,1,0.151394
14918,26421,1,1,0.151394
8332,27890,1,1,0.151394
6973,26421,1,1,0.151394
6973,14918,1,1,0.151394
15798,23438,1,1,0.151394
60,15798,1,1,0.151394
7447,18620,1,1,0.151394
4918,18620,1,1,0.151394
4918,7447,1,1,0.151394
26780,26947,1,1,0.151394
23091,26947,1,1,0.151394
8332,26632,1,1,0.151394
20543,25288,1,1,0.151394
18915,26947,1,1,0.151394
11089,13585,1,1,0.151394
20543,25256,1,1,0.151394
20543,21733,1,1,0.151394
15062,27820,1,1,0.151394
1196,13627,1,1,0.151394
3687,9957,1,1,0.151394
3286,11089,1,1,0.151394
3286,13585,1,1,0.151394
3286,17762,1,1,0.151394
3286,19115,1,1,0.151394
15062,25256,1,1,0.151394
20543,26632,1,1,0.151394
15062,21733,1,1,0.151394
15062,20543,1,1,0.151394
10243,11234,1,1,0.151394
6471,9062,1,1,0.151394
26632,27890,1,1,0.151394
25288,27890,1,1,0.151394
25288,26632,1,1,0.151394
20543,27890,1,1,0.151394
10243,14782,1,1,0.151394
23091,26780,1,1,0.151394
18915,26780,1,1,0.151394
21733,25256,1,1,0.151394
25142,26204,1,1,0.151394
5256,19577,1,1,0.151394
5256,16919,1,1,0.151394
5256,10517,1,1,0.151394
4632,7702,1,1,0.151394
26221,26900,1,1,0.151394
26204,26900,1,1,0.151394
4632,14782,1,1,0.151394
25142,26900,1,1,0.151394
25142,26221,1,1,0.151394
20617,26900,1,1,0.151394
5256,26157,1,1,0.151394
20617,26221,1,1,0.151394
4772,5556,1,1,0.151394
20617,26204,1,1,0.151394
20617,25142,1,1,0.151394
11089,17762,1,1,0.151394
11089,19115,1,1,0.151394
13585,17762,1,1,0.151394
13585,19115,1,1,0.151394
17762,19115,1,1,0.151394
4632,5556,1,1,0.151394
7016,10517,1,1,0.151394
18915,23091,1,1,0.151394
16919,27082,1,1,0.151394
23170,27480,1,1,0.151394
8626,27082,1,1,0.151394
7016,8626,1,1,0.151394
9977,26359,1,1,0.151394
18365,25350,1,1,0.151394
511,25350,1,1,0.151394
511,18365,1,1,0.151394
19577,27082,1,1,0.151394
19577,26157,1,1,0.151394
16919,26157,1,1,0.151394
7016,16919,1,1,0.151394
14782,15458,1,1,0.151394
2912,14541,1,1,0.151394
16919,19577,1,1,0.151394
10517,27082,1,1,0.151394
10517,26157,1,1,0.151394
10517,19577,1,1,0.151394
10517,16919,1,1,0.151394
7016,26157,1,1,0.151394
7016,19577,1,1,0.151394
20543,27820,1,1,0.151394
25256,27820,1,1,0.151394
5331,23485,1,1,0.151394
7800,27082,1,1,0.151394
29863,30367,1,1,0.151394
29347,30367,1,1,0.151394
795,7400,1,1,0.151394
795,16510,1,1,0.151394
29347,29863,1,1,0.151394
24626,30367,1,1,0.151394
24626,29863,1,1,0.151394
24626,29347,1,1,0.151394
18103,27110,1,1,0.151394
7016,7800,1,1,0.151394
7800,24748,1,1,0.151394
5256,7800,1,1,0.151394
14829,15695,1,1,0.151394
556,28493,1,1,0.151394
29347,29393,1,1,0.151394
25675,29347,1,1,0.151394
24412,29347,1,1,0.151394
24412,25675,1,1,0.151394
20543,29347,1,1,0.151394
20543,25675,1,1,0.151394
7800,20431,1,1,0.151394
795,4632,1,1,0.151394
7800,29347,1,1,0.151394
11192,27558,1,1,0.151394
10832,29602,1,1,0.151394
10832,26656,1,1,0.151394
28838,29258,1,1,0.151394
28494,29258,1,1,0.151394
28494,28838,1,1,0.151394
16816,29258,1,1,0.151394
16816,28838,1,1,0.151394
16816,28494,1,1,0.151394
23311,27558,1,1,0.151394
11192,23311,1,1,0.151394
7800,29863,1,1,0.151394
27082,30048,1,1,0.151394
26157,30048,1,1,0.151394
11035,30048,1,1,0.151394
11035,27082,1,1,0.151394
11035,26157,1,1,0.151394
24748,29863,1,1,0.151394
20431,29863,1,1,0.151394
20431,24748,1,1,0.151394
795,4403,1,1,0.151394
20543,24412,1,1,0.151394
7800,25675,1,1,0.151394
27082,28234,1,1,0.151394
8626,20785,1,1,0.151394
17444,22058,1,1,0.151394
17444,18966,1,1,0.151394
7255,26105,1,1,0.151394
7255,22058,1,1,0.151394
7255,18966,1,1,0.151394
4403,16510,1,1,0.151394
7255,17444,1,1,0.151394
585,27110,1,1,0.151394
16871,20785,1,1,0.151394
8626,16871,1,1,0.151394
18966,22058,1,1,0.151394
16868,19614,1,1,0.151394
6037,19614,1,1,0.151394
6037,16868,1,1,0.151394
7990,23006,1,1,0.151394
11085,25782,1,1,0.151394
11286,27082,1,1,0.151394
7016,11286,1,1,0.151394
2570,14407,1,1,0.151394
21583,27824,1,1,0.151394
17444,26105,1,1,0.151394
1195,13627,1,1,0.151394
7800,24412,1,1,0.151394
7752,27431,1,1,0.151394
7800,20543,1,1,0.151394
4632,29347,1,1,0.151394
4632,25675,1,1,0.151394
4632,24412,1,1,0.151394
4632,7800,1,1,0.151394
26123,27431,1,1,0.151394
24626,27431,1,1,0.151394
24626,26123,1,1,0.151394
4403,4632,1,1,0.151394
7752,26123,1,1,0.151394
18966,26105,1,1,0.151394
7752,24626,1,1,0.151394
26157,27919,1,1,0.151394
211,27919,1,1,0.151394
211,26157,1,1,0.151394
